00000000000000000001`0000000000000000000l`9`00000000000000000001`123941`660`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`0000000000000000000j`37`00000000000000000007`123947`658`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000m`2`0000000000000000000o`123964`661`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000n`14`0000000000000000000k`123960`662`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000g`33`0000000000000000000c`123952`655`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`0000000000000000000b`29`0000000000000000000a`123950`650`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000q`1`00000000000000000006`123946`665`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000u`7`00000000000000000005`123945`669`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`00000000000000000008`24`00000000000000000003`123943`647`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000h`20`0000000000000000000l`123961`656`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000i`39`0000000000000000000j`123959`657`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`0000000000000000000p`12`0000000000000000000m`123962`664`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`0000000000000000000d`27`0000000000000000000n`123963`652`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000v`10`0000000000000000000g`123956`670`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000f`6`0000000000000000000b`123951`654`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`00000000000000000004`38`00000000000000000008`123948`643`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000s`5`0000000000000000000h`123957`667`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`00000000000000000009`35`0000000000000000000i`123958`648`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`00000000000000000002`3`0000000000000000000d`123953`641`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`0000000000000000000e`21`0000000000000000000f`123955`653`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000t`19`00000000000000000004`123944`668`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`00000000000000000001`32`00000000000000000009`123949`640`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`00000000000000000007`22`00000000000000000002`123942`646`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000o`23`0000000000000000000e`123954`663`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000k`16`00000000000000000001`123941`659`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`0000000000000000000c`11`00000000000000000007`123947`651`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000r`34`0000000000000000000o`123964`666`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000a`36`0000000000000000000k`123960`649`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`00000000000000000006`26`0000000000000000000c`123952`645`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000005`30`0000000000000000000a`123950`644`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`00000000000000000003`8`00000000000000000006`123946`642`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000l`17`00000000000000000005`123945`660`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`0000000000000000000j`18`00000000000000000003`123943`658`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000m`25`0000000000000000000l`123961`661`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000n`13`0000000000000000000j`123959`662`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`0000000000000000000g`31`0000000000000000000m`123962`655`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`0000000000000000000b`15`0000000000000000000n`123963`650`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000q`4`0000000000000000000g`123956`665`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000u`28`0000000000000000000b`123951`669`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`00000000000000000008`9`00000000000000000008`123948`647`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000h`37`0000000000000000000h`123957`656`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`0000000000000000000i`2`0000000000000000000i`123958`657`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`0000000000000000000p`14`0000000000000000000d`123953`664`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`0000000000000000000d`33`0000000000000000000f`123955`652`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000v`29`00000000000000000004`123944`670`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`0000000000000000000f`1`00000000000000000009`123949`654`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`00000000000000000004`7`00000000000000000002`123942`643`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000s`24`0000000000000000000e`123954`667`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`00000000000000000009`20`00000000000000000001`123941`648`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`00000000000000000002`39`00000000000000000007`123947`641`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000e`12`0000000000000000000o`123964`653`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000t`27`0000000000000000000k`123960`668`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`00000000000000000001`10`0000000000000000000c`123952`640`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000007`6`0000000000000000000a`123950`646`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000o`38`00000000000000000006`123946`663`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000k`5`00000000000000000005`123945`659`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`0000000000000000000c`35`00000000000000000003`123943`651`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000r`3`0000000000000000000l`123961`666`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000a`21`0000000000000000000j`123959`649`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`00000000000000000006`19`0000000000000000000m`123962`645`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`00000000000000000005`32`0000000000000000000n`123963`644`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`00000000000000000003`22`0000000000000000000g`123956`642`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000l`23`0000000000000000000b`123951`660`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`0000000000000000000j`16`00000000000000000008`123948`658`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000m`11`0000000000000000000h`123957`661`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`0000000000000000000n`34`0000000000000000000i`123958`662`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`0000000000000000000g`36`0000000000000000000d`123953`655`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`0000000000000000000b`26`0000000000000000000f`123955`650`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000q`30`00000000000000000004`123944`665`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`0000000000000000000u`8`00000000000000000009`123949`669`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`00000000000000000008`17`00000000000000000002`123942`647`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000h`18`0000000000000000000e`123954`656`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000i`25`00000000000000000001`123941`657`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`0000000000000000000p`13`00000000000000000007`123947`664`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000d`31`0000000000000000000o`123964`652`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000v`15`0000000000000000000k`123960`670`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000f`4`0000000000000000000c`123952`654`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000004`28`0000000000000000000a`123950`643`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000s`9`00000000000000000006`123946`667`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`00000000000000000009`37`00000000000000000005`123945`648`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`00000000000000000002`2`00000000000000000003`123943`641`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000e`14`0000000000000000000l`123961`653`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000t`33`0000000000000000000j`123959`668`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`00000000000000000001`29`0000000000000000000m`123962`640`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`00000000000000000007`1`0000000000000000000n`123963`646`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000o`7`0000000000000000000g`123956`663`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000k`24`0000000000000000000b`123951`659`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`0000000000000000000c`20`00000000000000000008`123948`651`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000r`39`0000000000000000000h`123957`666`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`0000000000000000000a`12`0000000000000000000i`123958`649`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`00000000000000000006`27`0000000000000000000d`123953`645`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`00000000000000000005`10`0000000000000000000f`123955`644`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`00000000000000000003`6`00000000000000000004`123944`642`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`0000000000000000000l`38`00000000000000000009`123949`660`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`0000000000000000000j`5`00000000000000000002`123942`658`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000m`35`0000000000000000000e`123954`661`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000n`3`00000000000000000001`123941`662`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`0000000000000000000g`21`00000000000000000007`123947`655`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000b`19`0000000000000000000o`123964`650`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000q`32`0000000000000000000k`123960`665`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000u`22`0000000000000000000c`123952`669`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000008`23`0000000000000000000a`123950`647`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000h`16`00000000000000000006`123946`656`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000i`11`00000000000000000005`123945`657`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`0000000000000000000p`34`00000000000000000003`123943`664`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000d`36`0000000000000000000l`123961`652`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000v`26`0000000000000000000j`123959`670`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`0000000000000000000f`30`0000000000000000000m`123962`654`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`00000000000000000004`8`0000000000000000000n`123963`643`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000s`17`0000000000000000000g`123956`667`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`00000000000000000009`18`0000000000000000000b`123951`648`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`00000000000000000002`25`00000000000000000008`123948`641`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000e`13`0000000000000000000h`123957`653`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`0000000000000000000t`31`0000000000000000000i`123958`668`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`00000000000000000001`15`0000000000000000000d`123953`640`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`00000000000000000007`4`0000000000000000000f`123955`646`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000o`28`00000000000000000004`123944`663`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`0000000000000000000k`9`00000000000000000009`123949`659`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`0000000000000000000c`37`00000000000000000002`123942`651`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000r`2`0000000000000000000e`123954`666`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000a`14`00000000000000000001`123941`649`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`00000000000000000006`33`00000000000000000007`123947`645`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`00000000000000000005`29`0000000000000000000o`123964`644`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`00000000000000000003`1`0000000000000000000k`123960`642`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000l`7`0000000000000000000c`123952`660`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`0000000000000000000j`24`0000000000000000000a`123950`658`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000m`20`00000000000000000006`123946`661`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000n`39`00000000000000000005`123945`662`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000003`0000000000000000000g`12`00000000000000000003`123943`655`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000l`0000000000000000000b`27`0000000000000000000l`123961`650`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000q`10`0000000000000000000j`123959`665`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000m`0000000000000000000u`6`0000000000000000000m`123962`669`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000n`00000000000000000008`38`0000000000000000000n`123963`647`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000h`5`0000000000000000000g`123956`656`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000i`35`0000000000000000000b`123951`657`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000008`0000000000000000000p`3`00000000000000000008`123948`664`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000h`0000000000000000000d`21`0000000000000000000h`123957`652`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000i`0000000000000000000v`19`0000000000000000000i`123958`670`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000d`0000000000000000000f`32`0000000000000000000d`123953`654`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000f`00000000000000000004`22`0000000000000000000f`123955`643`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000s`23`00000000000000000004`123944`667`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000009`00000000000000000009`16`00000000000000000009`123949`648`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000002`00000000000000000002`11`00000000000000000002`123942`641`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000e`34`0000000000000000000e`123954`653`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000t`36`00000000000000000001`123941`668`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000007`00000000000000000001`26`00000000000000000007`123947`640`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000o`00000000000000000007`30`0000000000000000000o`123964`646`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000k`0000000000000000000o`8`0000000000000000000k`123960`663`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000k`17`0000000000000000000c`123952`659`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000a`0000000000000000000c`18`0000000000000000000a`123950`651`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000r`25`00000000000000000006`123946`666`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000a`13`00000000000000000005`123945`649`9999-12-30 01:00:00.0`2013-05-08 02:00:00.0
