000000000000000000b8`000000000000001`000000000000001`1970-04-30 01:00:00.0`1972-04-12 01:00:00.0`1970-04-10 01:00:00.0`1972-09-05 02:00:00.0`2`1526`000000000000000000bf`3`36`\N`\N`000000000000001`673`0000000000000000001p`0000000000000000001p`0000000000000000000q`000000000000000000b8`000000000000001`20802
000000000000000000bi`000000000000002`000000000000002`1970-03-09 01:00:00.0`1972-05-17 01:00:00.0`1970-04-02 01:00:00.0`1972-04-17 01:00:00.0`8`278`000000000000000000fc`6`39`\N`\N`000000000000002`717`0000000000000000000n`0000000000000000000n`0000000000000000001q`000000000000000000bi`000000000000002`20812
000000000000000000iq`000000000000001`000000000000001`1970-03-31 01:00:00.0`1971-09-28 01:00:00.0`1970-06-01 02:00:00.0`1971-09-15 02:00:00.0`21`1660`000000000000000000i4`1`34`\N`\N`000000000000001`672`0000000000000000001o`0000000000000000001o`0000000000000000000u`000000000000000000iq`000000000000001`21072
000000000000000000ab`000000000000002`000000000000002`1970-04-03 01:00:00.0`1972-02-05 01:00:00.0`1970-06-17 02:00:00.0`1972-10-19 01:00:00.0`13`657`00000000000000000016`2`35`\N`\N`000000000000002`710`0000000000000000000g`0000000000000000000g`00000000000000000008`000000000000000000ab`000000000000002`20769
000000000000000000fp`000000000000001`000000000000001`1970-05-03 01:00:00.0`1971-12-06 01:00:00.0`1970-11-03 01:00:00.0`1972-10-05 01:00:00.0`11`753`000000000000000000i1`4`37`\N`\N`000000000000001`705`0000000000000000000b`0000000000000000000b`0000000000000000001k`000000000000000000fp`000000000000001`20963
000000000000000000fo`000000000000002`000000000000002`1970-02-02 01:00:00.0`1971-11-23 01:00:00.0`1970-01-12 01:00:00.0`1972-08-26 02:00:00.0`7`240`0000000000000000002d`5`38`\N`\N`000000000000002`689`00000000000000000025`00000000000000000025`0000000000000000000h`000000000000000000fo`000000000000002`20962
000000000000000000ey`000000000000001`000000000000001`1970-03-01 01:00:00.0`1972-03-09 01:00:00.0`1970-10-14 01:00:00.0`1972-07-26 02:00:00.0`6`1150`000000000000000000hr`3`36`\N`\N`000000000000001`646`0000000000000000000y`0000000000000000000y`0000000000000000000i`000000000000000000ey`000000000000001`20936
000000000000000000o7`000000000000002`000000000000002`1970-04-06 01:00:00.0`1972-07-03 02:00:00.0`1970-08-30 02:00:00.0`1972-04-12 01:00:00.0`4`350`000000000000000000bu`6`39`\N`\N`000000000000002`648`00000000000000000010`00000000000000000010`0000000000000000000p`000000000000000000o7`000000000000002`21269
000000000000000000cg`000000000000001`000000000000001`1970-02-25 01:00:00.0`1972-08-18 02:00:00.0`1970-08-01 02:00:00.0`1972-10-20 01:00:00.0`20`636`0000000000000000007h`1`34`\N`\N`000000000000001`662`0000000000000000001e`0000000000000000001e`0000000000000000000d`000000000000000000cg`000000000000001`20846
000000000000000000f9`000000000000002`000000000000002`1970-02-28 01:00:00.0`1971-12-31 01:00:00.0`1970-02-04 01:00:00.0`1972-09-14 02:00:00.0`17`721`0000000000000000007i`2`35`\N`\N`000000000000002`659`0000000000000000001b`0000000000000000001b`0000000000000000000v`000000000000000000f9`000000000000002`20947
00000000000000000044`000000000000001`000000000000001`1970-02-21 01:00:00.0`1972-02-17 01:00:00.0`1970-09-14 02:00:00.0`1972-05-17 01:00:00.0`12`1370`000000000000000000gy`4`37`\N`\N`000000000000001`720`0000000000000000000q`0000000000000000000q`0000000000000000000f`00000000000000000044`000000000000001`21447
000000000000000000mt`000000000000002`000000000000002`1970-03-05 01:00:00.0`1971-12-13 01:00:00.0`1970-09-09 02:00:00.0`1972-10-25 01:00:00.0`9`774`00000000000000000028`5`38`\N`\N`000000000000002`693`00000000000000000029`00000000000000000029`00000000000000000004`000000000000000000mt`000000000000002`21219
0000000000000000004d`000000000000001`000000000000001`1970-02-08 01:00:00.0`1972-08-14 02:00:00.0`1970-06-14 02:00:00.0`1971-09-28 01:00:00.0`18`1207`000000000000000000e5`3`36`\N`\N`000000000000001`674`0000000000000000001q`0000000000000000001q`0000000000000000000s`0000000000000000004d`000000000000001`21456
0000000000000000001a`000000000000002`000000000000002`1970-04-14 01:00:00.0`1971-09-18 02:00:00.0`1970-08-17 02:00:00.0`1972-02-05 01:00:00.0`19`1164`0000000000000000004s`6`39`\N`\N`000000000000002`642`0000000000000000000u`0000000000000000000u`0000000000000000001n`0000000000000000001a`000000000000002`21345
00000000000000000057`000000000000001`000000000000001`1970-01-08 01:00:00.0`1971-12-07 01:00:00.0`1970-06-29 02:00:00.0`1971-12-06 01:00:00.0`14`1886`0000000000000000000f`1`34`\N`\N`000000000000001`702`00000000000000000008`00000000000000000008`00000000000000000009`00000000000000000057`000000000000001`21486
000000000000000000my`000000000000002`000000000000002`1970-01-23 01:00:00.0`1972-07-25 02:00:00.0`1970-02-12 01:00:00.0`1971-11-23 01:00:00.0`16`1197`0000000000000000007v`2`35`\N`\N`000000000000002`668`0000000000000000001k`0000000000000000001k`0000000000000000001r`000000000000000000my`000000000000002`21224
0000000000000000007z`000000000000001`000000000000001`1970-03-10 01:00:00.0`1971-11-29 01:00:00.0`1970-03-25 01:00:00.0`1972-03-09 01:00:00.0`5`574`000000000000000000gk`4`37`\N`\N`000000000000001`711`0000000000000000000h`0000000000000000000h`00000000000000000011`0000000000000000007z`000000000000001`21586
000000000000000000b3`000000000000002`000000000000002`1970-01-26 01:00:00.0`1972-08-12 02:00:00.0`1970-05-21 01:00:00.0`1972-07-03 02:00:00.0`10`1671`000000000000000000al`5`38`\N`\N`000000000000002`712`0000000000000000000i`0000000000000000000i`0000000000000000001l`000000000000000000b3`000000000000002`20797
0000000000000000007w`000000000000001`000000000000001`1970-03-26 01:00:00.0`1972-01-28 01:00:00.0`1970-05-13 01:00:00.0`1972-08-18 02:00:00.0`3`1641`0000000000000000001n`3`36`\N`\N`000000000000001`719`0000000000000000000p`0000000000000000000p`0000000000000000001u`0000000000000000007w`000000000000001`21583
0000000000000000008x`000000000000002`000000000000002`1970-02-13 01:00:00.0`1972-02-13 01:00:00.0`1970-02-15 01:00:00.0`1971-12-31 01:00:00.0`15`1186`00000000000000000019`6`39`\N`\N`000000000000002`686`00000000000000000022`00000000000000000022`0000000000000000001m`0000000000000000008x`000000000000002`21620
0000000000000000007m`000000000000001`000000000000001`1970-04-20 01:00:00.0`1972-07-01 02:00:00.0`1970-06-11 02:00:00.0`1972-02-17 01:00:00.0`2`1136`00000000000000000005`1`34`\N`\N`000000000000001`707`0000000000000000000d`0000000000000000000d`00000000000000000002`0000000000000000007m`000000000000001`21573
0000000000000000001p`000000000000002`000000000000002`1970-01-28 01:00:00.0`1971-09-10 02:00:00.0`1970-05-31 02:00:00.0`1972-10-13 01:00:00.0`8`1651`0000000000000000002n`2`35`\N`\N`000000000000002`643`0000000000000000000v`0000000000000000000v`0000000000000000000e`0000000000000000001p`000000000000002`21360
000000000000000000g1`000000000000001`000000000000001`1970-04-01 01:00:00.0`1972-06-11 02:00:00.0`1970-02-09 01:00:00.0`1971-12-13 01:00:00.0`21`1009`0000000000000000006a`4`37`\N`\N`000000000000001`709`0000000000000000000f`0000000000000000000f`0000000000000000001j`000000000000000000g1`000000000000001`20975
000000000000000000oc`000000000000002`000000000000002`1970-01-04 01:00:00.0`1972-09-06 02:00:00.0`1970-01-06 01:00:00.0`1972-08-14 02:00:00.0`13`1663`0000000000000000006s`5`38`\N`\N`000000000000002`698`00000000000000000004`00000000000000000004`0000000000000000001c`000000000000000000oc`000000000000002`21274
000000000000000000g2`000000000000001`000000000000001`1970-03-20 01:00:00.0`1972-09-08 02:00:00.0`1970-05-11 01:00:00.0`1971-09-18 02:00:00.0`11`1363`000000000000000000gf`3`36`\N`\N`000000000000001`640`0000000000000000000s`0000000000000000000s`0000000000000000000x`000000000000000000g2`000000000000001`20976
0000000000000000006t`000000000000002`000000000000002`1970-01-11 01:00:00.0`1972-04-27 01:00:00.0`1970-04-08 01:00:00.0`1971-12-07 01:00:00.0`7`361`0000000000000000001o`6`39`\N`\N`000000000000002`671`0000000000000000001n`0000000000000000001n`0000000000000000000t`0000000000000000006t`000000000000002`21544
0000000000000000008s`000000000000001`000000000000001`1970-04-12 01:00:00.0`1972-03-29 01:00:00.0`1970-10-21 01:00:00.0`1972-07-25 02:00:00.0`6`1285`0000000000000000000o`1`34`\N`\N`000000000000001`703`00000000000000000009`00000000000000000009`00000000000000000001`0000000000000000008s`000000000000001`21615
00000000000000000040`000000000000002`000000000000002`1970-04-23 01:00:00.0`1971-10-03 01:00:00.0`1970-11-01 01:00:00.0`1971-11-29 01:00:00.0`4`1457`000000000000000000he`2`35`\N`\N`000000000000002`675`0000000000000000001r`0000000000000000001r`00000000000000000007`00000000000000000040`000000000000002`21443
000000000000000000jx`000000000000001`000000000000001`1970-02-07 01:00:00.0`1972-05-12 01:00:00.0`1970-08-24 02:00:00.0`1972-08-12 02:00:00.0`20`1561`0000000000000000001t`4`37`\N`\N`000000000000001`649`00000000000000000011`00000000000000000011`0000000000000000001d`000000000000000000jx`000000000000001`21115
000000000000000000dc`000000000000002`000000000000002`1970-03-13 01:00:00.0`1972-07-20 02:00:00.0`1970-02-26 01:00:00.0`1972-01-28 01:00:00.0`17`40`00000000000000000068`5`38`\N`\N`000000000000002`669`0000000000000000001l`0000000000000000001l`00000000000000000014`000000000000000000dc`000000000000002`20878
000000000000000000ac`000000000000001`000000000000001`1970-03-21 01:00:00.0`1972-09-11 02:00:00.0`1970-09-16 02:00:00.0`1972-02-13 01:00:00.0`12`106`0000000000000000001z`3`36`\N`\N`000000000000001`678`0000000000000000001u`0000000000000000001u`00000000000000000015`000000000000000000ac`000000000000001`20770
000000000000000000gf`000000000000002`000000000000002`1970-02-06 01:00:00.0`1972-05-07 01:00:00.0`1970-06-12 02:00:00.0`1972-07-01 02:00:00.0`9`1788`000000000000000000ay`6`39`\N`\N`000000000000002`670`0000000000000000001m`0000000000000000001m`0000000000000000000o`000000000000000000gf`000000000000002`20989
0000000000000000006f`000000000000001`000000000000001`1970-05-01 01:00:00.0`1972-02-10 01:00:00.0`1970-06-26 02:00:00.0`1971-09-10 02:00:00.0`18`780`0000000000000000003h`1`34`\N`\N`000000000000001`696`00000000000000000002`00000000000000000002`0000000000000000001t`0000000000000000006f`000000000000001`21530
000000000000000000le`000000000000002`000000000000002`1970-04-04 01:00:00.0`1972-04-14 01:00:00.0`1970-01-19 01:00:00.0`1972-06-11 02:00:00.0`19`129`000000000000000000ek`2`35`\N`\N`000000000000002`708`0000000000000000000e`0000000000000000000e`0000000000000000001f`000000000000000000le`000000000000002`21168
000000000000000000nl`000000000000001`000000000000001`1970-01-05 01:00:00.0`1972-02-25 01:00:00.0`1970-03-02 01:00:00.0`1972-09-06 02:00:00.0`14`1869`000000000000000000cv`4`37`\N`\N`000000000000001`692`00000000000000000028`00000000000000000028`0000000000000000001i`000000000000000000nl`000000000000001`21247
000000000000000000ol`000000000000002`000000000000002`1970-04-15 01:00:00.0`1971-10-11 01:00:00.0`1970-07-20 02:00:00.0`1972-09-08 02:00:00.0`16`194`00000000000000000066`5`38`\N`\N`000000000000002`667`0000000000000000001j`0000000000000000001j`0000000000000000000k`000000000000000000ol`000000000000002`21283
000000000000000000mk`000000000000001`000000000000001`1970-04-18 01:00:00.0`1971-11-21 01:00:00.0`1970-06-05 02:00:00.0`1972-04-27 01:00:00.0`5`1439`0000000000000000009v`3`36`\N`\N`000000000000001`694`0000000000000000002a`0000000000000000002a`00000000000000000013`000000000000000000mk`000000000000001`21210
0000000000000000000g`000000000000002`000000000000002`1970-02-18 01:00:00.0`1972-01-17 01:00:00.0`1970-01-03 01:00:00.0`1972-03-29 01:00:00.0`10`1421`000000000000000000ci`6`39`\N`\N`000000000000002`681`0000000000000000001x`0000000000000000001x`00000000000000000019`0000000000000000000g`000000000000002`21315
000000000000000000bk`000000000000001`000000000000001`1970-05-05 01:00:00.0`1972-01-09 01:00:00.0`1970-02-22 01:00:00.0`1971-10-03 01:00:00.0`3`1126`000000000000000000fh`1`34`\N`\N`000000000000001`691`00000000000000000027`00000000000000000027`0000000000000000000c`000000000000000000bk`000000000000001`20814
000000000000000000k6`000000000000002`000000000000002`1970-03-19 01:00:00.0`1972-08-05 02:00:00.0`1970-08-11 02:00:00.0`1972-05-12 01:00:00.0`15`1519`00000000000000000098`2`35`\N`\N`000000000000002`660`0000000000000000001c`0000000000000000001c`0000000000000000000r`000000000000000000k6`000000000000002`21124
000000000000000000ju`000000000000001`000000000000001`1970-03-29 01:00:00.0`1972-08-15 02:00:00.0`1970-03-11 01:00:00.0`1972-07-20 02:00:00.0`2`1943`00000000000000000058`4`37`\N`\N`000000000000001`645`0000000000000000000x`0000000000000000000x`0000000000000000000a`000000000000000000ju`000000000000001`21112
000000000000000000b6`000000000000002`000000000000002`1970-02-23 01:00:00.0`1971-10-14 01:00:00.0`1970-08-19 02:00:00.0`1972-09-11 02:00:00.0`8`1388`000000000000000000ip`5`38`\N`\N`000000000000002`641`0000000000000000000t`0000000000000000000t`00000000000000000006`000000000000000000b6`000000000000002`20800
000000000000000000a2`000000000000001`000000000000001`1970-03-06 01:00:00.0`1972-02-07 01:00:00.0`1970-04-05 01:00:00.0`1972-05-07 01:00:00.0`21`1836`0000000000000000003a`3`36`\N`\N`000000000000001`695`00000000000000000001`00000000000000000001`00000000000000000016`000000000000000000a2`000000000000001`20760
00000000000000000097`000000000000002`000000000000002`1970-04-29 01:00:00.0`1972-01-27 01:00:00.0`1970-11-02 01:00:00.0`1972-02-10 01:00:00.0`13`841`000000000000000000dk`6`39`\N`\N`000000000000002`701`00000000000000000007`00000000000000000007`00000000000000000012`00000000000000000097`000000000000002`21630
000000000000000000eu`000000000000001`000000000000001`1970-02-11 01:00:00.0`1971-10-08 01:00:00.0`1970-08-05 02:00:00.0`1972-04-14 01:00:00.0`11`1945`000000000000000000ew`1`34`\N`\N`000000000000001`661`0000000000000000001d`0000000000000000001d`0000000000000000001s`000000000000000000eu`000000000000001`20932
000000000000000000lb`000000000000002`000000000000002`1970-02-27 01:00:00.0`1971-09-04 02:00:00.0`1970-05-27 01:00:00.0`1972-02-25 01:00:00.0`7`899`0000000000000000001h`2`35`\N`\N`000000000000002`652`00000000000000000014`00000000000000000014`00000000000000000018`000000000000000000lb`000000000000002`21165
000000000000000000lf`000000000000001`000000000000001`1970-02-05 01:00:00.0`1972-01-07 01:00:00.0`1970-07-29 02:00:00.0`1971-10-11 01:00:00.0`6`1389`0000000000000000007a`4`37`\N`\N`000000000000001`690`00000000000000000026`00000000000000000026`00000000000000000005`000000000000000000lf`000000000000001`21169
000000000000000000ob`000000000000002`000000000000002`1970-02-03 01:00:00.0`1972-08-17 02:00:00.0`1970-01-25 01:00:00.0`1971-11-21 01:00:00.0`4`1895`0000000000000000006c`5`38`\N`\N`000000000000002`653`00000000000000000015`00000000000000000015`0000000000000000000z`000000000000000000ob`000000000000002`21273
000000000000000000fc`000000000000001`000000000000001`1970-04-21 01:00:00.0`1971-12-05 01:00:00.0`1970-03-22 01:00:00.0`1972-01-17 01:00:00.0`20`1728`000000000000000000d2`3`36`\N`\N`000000000000001`718`0000000000000000000o`0000000000000000000o`00000000000000000017`000000000000000000fc`000000000000001`20950
0000000000000000006a`000000000000002`000000000000002`1970-04-27 01:00:00.0`1972-06-18 02:00:00.0`1970-03-04 01:00:00.0`1972-01-09 01:00:00.0`17`1882`00000000000000000036`6`39`\N`\N`000000000000002`679`0000000000000000001v`0000000000000000001v`00000000000000000003`0000000000000000006a`000000000000002`21525
000000000000000000n3`000000000000001`000000000000001`1970-04-13 01:00:00.0`1972-06-29 02:00:00.0`1970-05-02 01:00:00.0`1972-10-08 01:00:00.0`12`961`000000000000000000ao`1`34`\N`\N`000000000000001`677`0000000000000000001t`0000000000000000001t`0000000000000000000l`000000000000000000n3`000000000000001`21229
