0000000000000000000t`1979-08-20 00:00:00.0`000f`\N`000000000000000000w6`2206`\N`40461`1192`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000c1`1977-11-06 23:00:00.0`0004`\N`0000000000000000011g`63`\N`40865`1382`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000004f`1978-01-10 23:00:00.0`0009`\N`0000000000000000008a`3717`\N`40591`332`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000002q`1981-06-09 00:00:00.0`0002`\N`0000000000000000003m`4733`\N`40530`164`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000002d`1981-05-22 00:00:00.0`000e`\N`000000000000000000gi`4051`\N`40517`628`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000005c`1980-07-31 00:00:00.0`0001`\N`000000000000000000op`1668`\N`40624`923`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000008k`1981-08-28 00:00:00.0`0007`\N`000000000000000000jr`2248`\N`40740`745`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000009u`1981-04-19 00:00:00.0`000k`\N`000000000000000000l4`2541`\N`40786`794`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000003f`1979-10-19 23:00:00.0`000c`\N`0000000000000000008i`2989`\N`40555`340`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000004r`1979-12-16 23:00:00.0`000a`\N`000000000000000000dx`3942`\N`40603`535`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000be`1981-04-20 00:00:00.0`0006`\N`000000000000000000zg`2417`\N`40842`1310`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000002x`1980-02-16 23:00:00.0`0005`\N`00000000000000000080`2505`\N`40537`322`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000009q`1980-09-01 00:00:00.0`0003`\N`0000000000000000005d`3808`\N`40782`227`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000000j`1981-03-09 23:00:00.0`000j`\N`000000000000000000bo`4518`\N`40451`454`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000002r`1978-04-24 23:00:00.0`000g`\N`000000000000000000rq`3247`\N`40531`1032`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
00000000000000000096`1977-11-07 23:00:00.0`000b`\N`000000000000000000ux`1440`\N`40762`1147`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000002j`1979-02-14 23:00:00.0`0008`\N`0000000000000000002r`4904`\N`40523`133`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000009o`1979-12-06 23:00:00.0`000h`\N`000000000000000000aa`4087`\N`40780`404`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000047`1979-06-12 00:00:00.0`000i`\N`000000000000000000q3`965`\N`40583`973`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000004n`1979-07-31 00:00:00.0`000d`\N`000000000000000000ma`2100`\N`40599`836`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000008i`1978-05-02 23:00:00.0`000f`\N`0000000000000000001f`3816`\N`40738`85`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000000b`1978-11-13 23:00:00.0`0004`\N`000000000000000000zj`4990`\N`40443`1313`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007y`1980-12-27 23:00:00.0`0009`\N`000000000000000000pf`4207`\N`40718`949`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000ad`1978-04-14 23:00:00.0`0002`\N`00000000000000000098`4326`\N`40805`366`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000af`1978-01-09 23:00:00.0`000e`\N`0000000000000000001c`4644`\N`40807`82`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000006p`1981-04-11 00:00:00.0`0001`\N`00000000000000000101`3807`\N`40673`1331`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000005w`1981-03-25 23:00:00.0`0007`\N`0000000000000000006e`4459`\N`40644`264`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000cz`1978-08-25 00:00:00.0`000k`\N`0000000000000000001y`2899`\N`40899`104`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000000y`1980-03-24 23:00:00.0`000c`\N`000000000000000000q0`922`\N`40466`970`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
00000000000000000074`1980-07-18 00:00:00.0`000a`\N`0000000000000000007m`4363`\N`40688`308`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000091`1977-10-07 23:00:00.0`0006`\N`000000000000000000db`1769`\N`40757`513`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000ai`1978-07-06 00:00:00.0`0005`\N`000000000000000000ld`4301`\N`40810`803`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000006z`1980-01-25 23:00:00.0`0003`\N`000000000000000000wr`3584`\N`40683`1213`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000004k`1979-09-11 00:00:00.0`000j`\N`000000000000000000y5`1309`\N`40596`1263`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000006c`1977-08-21 00:00:00.0`000g`\N`000000000000000000dn`3444`\N`40660`525`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004z`1980-12-30 23:00:00.0`000b`\N`000000000000000000fa`3056`\N`40611`584`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000016`1980-01-01 23:00:00.0`0008`\N`000000000000000000vh`178`\N`40474`1167`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000002b`1978-05-29 00:00:00.0`000h`\N`000000000000000000xr`495`\N`40515`1249`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000003w`1977-08-18 00:00:00.0`000i`\N`000000000000000000px`1891`\N`40572`967`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000003o`1981-01-17 23:00:00.0`000d`\N`000000000000000000eh`1492`\N`40564`555`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000b9`1978-02-15 23:00:00.0`000f`\N`000000000000000000jy`19`\N`40837`752`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000c8`1977-09-09 00:00:00.0`0004`\N`000000000000000000p2`1121`\N`40872`936`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000009h`1980-01-22 23:00:00.0`0009`\N`00000000000000000075`508`\N`40773`291`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000cw`1978-03-31 23:00:00.0`0002`\N`00000000000000000008`3471`\N`40896`42`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000bc`1981-03-26 23:00:00.0`000e`\N`000000000000000000d4`4649`\N`40840`506`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000009r`1978-10-22 23:00:00.0`0001`\N`000000000000000000tz`4102`\N`40783`1113`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000019`1979-08-09 00:00:00.0`0007`\N`0000000000000000004c`1850`\N`40477`190`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000004h`1981-04-15 00:00:00.0`000k`\N`000000000000000000qx`3811`\N`40593`1003`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000046`1981-07-11 00:00:00.0`000c`\N`000000000000000000ka`4695`\N`40582`764`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
00000000000000000013`1980-09-22 00:00:00.0`000a`\N`000000000000000000nw`1864`\N`40471`894`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000005`1980-11-10 23:00:00.0`0006`\N`000000000000000000jl`4048`\N`40437`739`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000003m`1978-11-03 23:00:00.0`0005`\N`000000000000000000pc`1232`\N`40562`946`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000009t`1979-01-01 23:00:00.0`0003`\N`0000000000000000010y`2639`\N`40785`1364`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000002p`1980-08-07 00:00:00.0`000j`\N`000000000000000000at`4723`\N`40529`423`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
00000000000000000085`1980-10-27 23:00:00.0`000g`\N`000000000000000000aj`2821`\N`40725`413`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008g`1980-01-19 23:00:00.0`000b`\N`000000000000000000e0`3034`\N`40736`538`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ch`1978-12-03 23:00:00.0`0008`\N`000000000000000000kf`3969`\N`40881`769`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000006j`1979-06-19 00:00:00.0`000h`\N`0000000000000000008q`4010`\N`40667`348`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000001k`1979-12-19 23:00:00.0`000i`\N`0000000000000000000q`3697`\N`40488`60`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000cf`1978-03-14 23:00:00.0`000d`\N`000000000000000000cb`255`\N`40879`477`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000b2`1977-07-09 00:00:00.0`000f`\N`000000000000000000rx`1526`\N`40830`1039`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000076`1978-10-15 23:00:00.0`0004`\N`000000000000000000tj`2343`\N`40690`1097`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000004i`1980-06-14 00:00:00.0`0009`\N`000000000000000000e3`278`\N`40594`541`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000004w`1977-12-03 23:00:00.0`0002`\N`000000000000000000cc`2166`\N`40608`478`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000aq`1980-02-24 23:00:00.0`000e`\N`000000000000000000c3`4575`\N`40818`469`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000a5`1979-07-01 00:00:00.0`0001`\N`000000000000000000cx`4438`\N`40797`499`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bd`1979-11-07 23:00:00.0`0007`\N`00000000000000000048`1660`\N`40841`186`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000000i`1979-06-06 00:00:00.0`000k`\N`000000000000000000dj`4421`\N`40450`521`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000d0`1979-12-29 23:00:00.0`000c`\N`000000000000000000cz`657`\N`40900`501`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000001o`1981-02-19 23:00:00.0`000a`\N`000000000000000000ui`753`\N`40492`1132`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000005k`1978-07-25 00:00:00.0`0006`\N`000000000000000000g5`4399`\N`40632`615`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000004b`1981-06-17 00:00:00.0`0005`\N`000000000000000000t3`2209`\N`40587`1081`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000002`1978-07-15 00:00:00.0`0003`\N`0000000000000000007o`240`\N`40434`310`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000001g`1978-11-16 23:00:00.0`000j`\N`0000000000000000002c`4153`\N`40484`118`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009j`1979-07-06 00:00:00.0`000g`\N`000000000000000000v9`4859`\N`40775`1159`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008v`1978-05-10 23:00:00.0`000b`\N`00000000000000000022`2349`\N`40751`108`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000066`1981-08-24 00:00:00.0`0008`\N`000000000000000000qh`1150`\N`40654`987`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000001x`1977-07-27 00:00:00.0`000h`\N`000000000000000000kj`350`\N`40501`773`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000006e`1978-09-17 00:00:00.0`000i`\N`000000000000000000ic`636`\N`40662`694`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000002m`1980-03-31 23:00:00.0`000d`\N`000000000000000000dq`2369`\N`40526`528`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000bu`1981-08-22 00:00:00.0`000f`\N`00000000000000000053`721`\N`40858`217`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000bf`1980-05-29 00:00:00.0`0004`\N`000000000000000000ly`2511`\N`40843`824`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000a1`1978-11-19 23:00:00.0`0009`\N`0000000000000000009g`4680`\N`40793`374`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000008h`1978-09-18 00:00:00.0`0002`\N`0000000000000000001a`1370`\N`40737`80`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009k`1978-09-09 00:00:00.0`000e`\N`0000000000000000000e`774`\N`40776`48`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
00000000000000000060`1978-10-08 23:00:00.0`0001`\N`000000000000000000my`2411`\N`40648`860`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000am`1981-05-25 00:00:00.0`0007`\N`000000000000000000p1`2151`\N`40814`935`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000042`1977-11-29 23:00:00.0`000k`\N`000000000000000000ox`2395`\N`40578`931`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000005t`1978-10-30 23:00:00.0`000c`\N`0000000000000000007l`1207`\N`40641`307`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000at`1978-10-10 23:00:00.0`000a`\N`000000000000000000oc`1164`\N`40821`910`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000000o`1980-07-03 00:00:00.0`0006`\N`000000000000000000rw`3933`\N`40456`1038`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000028`1979-02-01 23:00:00.0`0005`\N`0000000000000000008w`1886`\N`40512`354`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000001q`1980-05-13 00:00:00.0`0003`\N`000000000000000000nk`1197`\N`40494`882`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000009f`1981-04-28 00:00:00.0`000j`\N`000000000000000000so`574`\N`40771`1066`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000003d`1978-04-02 23:00:00.0`000g`\N`000000000000000000ni`3845`\N`40553`880`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000003b`1977-09-23 00:00:00.0`000b`\N`00000000000000000032`1983`\N`40551`144`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000001v`1980-07-30 00:00:00.0`0008`\N`0000000000000000006r`1671`\N`40499`277`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000002h`1977-09-13 00:00:00.0`000h`\N`000000000000000000ul`2684`\N`40521`1135`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000088`1980-02-08 23:00:00.0`000i`\N`000000000000000000mn`1641`\N`40728`849`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000008q`1981-06-13 00:00:00.0`000d`\N`000000000000000000uh`1186`\N`40746`1131`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000002k`1979-07-10 00:00:00.0`000f`\N`00000000000000000097`3644`\N`40524`365`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000ae`1979-04-21 23:00:00.0`0004`\N`000000000000000000nz`4849`\N`40806`897`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000003e`1981-06-28 00:00:00.0`0009`\N`000000000000000000oi`2303`\N`40554`916`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
00000000000000000041`1978-11-06 23:00:00.0`0002`\N`000000000000000000xi`1136`\N`40577`1240`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
00000000000000000043`1977-12-30 23:00:00.0`000e`\N`000000000000000000up`1651`\N`40579`1139`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
00000000000000000080`1979-08-30 00:00:00.0`0001`\N`00000000000000000042`3113`\N`40720`180`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bt`1978-06-06 00:00:00.0`0007`\N`000000000000000000ei`3541`\N`40857`556`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000004t`1977-08-16 00:00:00.0`000k`\N`000000000000000000ll`1009`\N`40605`811`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000cu`1977-07-15 00:00:00.0`000c`\N`000000000000000000fi`2455`\N`40894`592`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000000w`1979-10-04 23:00:00.0`000a`\N`000000000000000000sw`4747`\N`40464`1074`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000cb`1979-12-18 23:00:00.0`0006`\N`0000000000000000010m`2750`\N`40875`1352`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000bn`1979-12-14 23:00:00.0`0005`\N`0000000000000000004s`2138`\N`40851`206`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000001n`1978-03-30 23:00:00.0`0003`\N`0000000000000000003x`3149`\N`40491`175`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000002n`1979-11-23 23:00:00.0`000j`\N`000000000000000000da`4004`\N`40527`512`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000ck`1980-03-30 23:00:00.0`000g`\N`000000000000000000oa`2284`\N`40884`908`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000cn`1978-05-16 23:00:00.0`000b`\N`0000000000000000007e`4665`\N`40887`300`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000cr`1979-10-26 23:00:00.0`0008`\N`0000000000000000010e`2841`\N`40891`1344`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000bx`1980-04-28 00:00:00.0`000h`\N`000000000000000000nb`2605`\N`40861`873`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000001j`1979-10-24 23:00:00.0`000i`\N`000000000000000000df`3590`\N`40487`517`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000bp`1981-08-14 00:00:00.0`000d`\N`00000000000000000043`1663`\N`40853`181`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000001m`1977-10-18 23:00:00.0`000f`\N`0000000000000000011i`4857`\N`40490`1384`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008u`1981-03-22 23:00:00.0`0004`\N`0000000000000000008f`3382`\N`40750`337`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
