000000000000000000jr`000000000000003`\N`1546`00000000000000n`1660`103`304`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2169
000000000000000000l4`000000000000006`\N`2363`00000000000001o`657`7`353`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1531
0000000000000000008i`000000000000001`\N`298`00000000000000g`753`22`6189`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`208
000000000000000000dx`000000000000002`\N`2186`00000000000000b`2209`68`94`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2207
00000000000000000080`000000000000004`\N`1680`00000000000000y`240`25`6171`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`64
0000000000000000005d`000000000000005`\N`677`000000000000010`2349`84`4776`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3718
000000000000000000bo`000000000000007`\N`773`00000000000001e`1150`43`13`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4734
000000000000000000rq`000000000000003`\N`2229`00000000000001b`350`109`5113`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4052
000000000000000000ux`000000000000006`\N`260`00000000000000q`636`27`5228`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1669
0000000000000000002r`000000000000001`\N`2369`00000000000001q`2369`90`4882`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2249
000000000000000000aa`000000000000002`\N`1170`00000000000000u`721`3`6253`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2542
000000000000000000q3`000000000000004`\N`370`000000000000008`2511`78`5054`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2990
000000000000000000ma`000000000000005`\N`656`00000000000001k`1370`10`6132`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3943
0000000000000000001f`000000000000007`\N`2389`00000000000000h`774`101`4834`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2418
000000000000000000pf`000000000000003`\N`741`00000000000000i`2411`112`5030`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2506
00000000000000000098`000000000000006`\N`2531`00000000000000p`2151`37`6215`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3809
0000000000000000001c`000000000000001`\N`1390`00000000000000d`2395`71`4831`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4519
0000000000000000006e`000000000000002`\N`794`00000000000000v`1207`79`499`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3248
0000000000000000001y`000000000000004`\N`2431`00000000000000f`1164`36`4853`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1441
000000000000000000q0`000000000000005`\N`2171`000000000000004`1886`120`5051`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4905
0000000000000000007m`000000000000007`\N`2415`00000000000000s`1197`93`6157`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4088
000000000000000000db`000000000000003`\N`1227`00000000000001n`574`4`72`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`966
000000000000000000ld`000000000000006`\N`1184`000000000000009`1983`104`362`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2101
000000000000000000wr`000000000000001`\N`1906`00000000000001r`1671`133`5294`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3817
000000000000000000dn`000000000000002`\N`1217`000000000000011`1641`107`84`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4991
000000000000000000fa`000000000000004`\N`594`00000000000001l`1186`48`143`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4208
000000000000000000vh`000000000000005`\N`2003`00000000000001u`2303`124`5248`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4327
000000000000000000xr`000000000000007`\N`1691`00000000000001m`1136`77`5330`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5060
000000000000000000px`000000000000003`\N`2704`000000000000002`1651`127`5048`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4645
000000000000000000eh`000000000000006`\N`1661`00000000000000e`1009`87`114`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3808
000000000000000000jy`000000000000001`\N`1206`00000000000001j`2455`53`311`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4460
000000000000000000p2`000000000000002`\N`2323`00000000000001c`2138`64`5017`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2900
00000000000000000075`000000000000004`\N`1156`00000000000000x`2284`118`6140`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`923
00000000000000000008`000000000000005`\N`1671`00000000000000t`2605`41`4791`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4364
000000000000000000d4`000000000000007`\N`1029`000000000000001`1663`57`65`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1770
000000000000000000tz`000000000000003`\N`2475`000000000000007`1363`35`5194`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4302
0000000000000000004c`000000000000006`\N`2770`00000000000001d`361`33`6293`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3585
000000000000000000qx`000000000000001`\N`2158`000000000000014`1285`110`5084`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1310
000000000000000000ka`000000000000002`\N`2304`000000000000015`1457`116`323`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3445
000000000000000000nw`000000000000004`\N`2861`00000000000000o`2401`102`4975`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3057
000000000000000000jl`000000000000005`\N`2625`00000000000001v`1561`125`298`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`179
000000000000000000pc`000000000000007`\N`1683`00000000000001t`2036`126`5027`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`496
000000000000000000at`000000000000003`\N`1383`00000000000001f`40`76`6272`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1892
000000000000000000aj`000000000000006`\N`381`00000000000001i`2360`14`6262`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1493
000000000000000000e0`000000000000001`\N`1305`00000000000000k`106`44`97`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20
000000000000000000kf`000000000000002`\N`1477`000000000000013`1788`117`328`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1122
0000000000000000008q`000000000000004`\N`2421`000000000000019`780`15`6197`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`509
0000000000000000000q`000000000000005`\N`1581`00000000000000c`129`50`4809`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3472
000000000000000000cb`000000000000007`\N`2056`00000000000000r`2067`13`36`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4650
000000000000000000rx`000000000000003`\N`60`00000000000000a`1869`86`5120`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4103
000000000000000000tj`000000000000006`\N`2380`000000000000006`194`54`5178`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1851
000000000000000000e3`000000000000001`\N`126`000000000000016`1439`6`100`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3812
000000000000000000cc`000000000000002`\N`1808`000000000000012`1421`20`37`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4696
000000000000000000c3`000000000000004`\N`800`00000000000001s`1126`74`28`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1865
000000000000000000cx`000000000000005`\N`149`000000000000018`1519`23`58`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4049
00000000000000000048`000000000000007`\N`2087`000000000000005`2476`72`6289`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1233
000000000000000000dj`000000000000003`\N`1889`00000000000000z`1943`8`80`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2640
000000000000000000cz`000000000000006`\N`214`000000000000017`2258`113`60`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4724
000000000000000000ui`000000000000001`\N`1459`000000000000003`1388`49`5213`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2822
000000000000000000g5`000000000000002`\N`1441`00000000000000l`1836`96`174`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3035
000000000000000000t3`000000000000004`\N`1146`00000000000001a`2077`106`5162`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3970
0000000000000000007o`000000000000005`\N`1539`00000000000000j`2459`17`6159`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4011
0000000000000000002c`000000000000007`\N`2496`00000000000000w`2612`128`4867`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3698
000000000000000000v9`000000000000003`\N`2712`00000000000000m`841`82`5240`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`256
00000000000000000022`000000000000006`\N`1963`00000000000001h`2102`114`4857`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5039
000000000000000000qh`000000000000001`\N`2278`00000000000001g`1945`21`5068`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5015
000000000000000000kj`000000000000002`\N`1408`00000000000001p`899`70`332`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1527
000000000000000000ic`000000000000004`\N`1856`00000000000000n`1389`66`253`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2344
000000000000000000dq`000000000000005`\N`2097`00000000000001o`1895`75`87`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`279
00000000000000000053`000000000000007`\N`2479`00000000000000g`1728`65`4766`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2167
000000000000000000ly`000000000000003`\N`2632`00000000000000b`1882`28`383`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4576
0000000000000000009g`000000000000006`\N`861`00000000000000y`961`129`6223`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4439
0000000000000000001a`000000000000001`\N`2122`000000000000010`1158`81`4829`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1661
0000000000000000000e`000000000000002`\N`1965`00000000000001e`2520`88`4797`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4422
000000000000000000my`000000000000004`\N`2749`00000000000001b`2068`9`4941`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`658
000000000000000000p1`000000000000005`\N`919`00000000000000q`1928`30`5016`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`754
000000000000000000ox`000000000000007`\N`1409`00000000000001q`1570`100`5012`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4400
0000000000000000007l`000000000000003`\N`1915`00000000000000u`2567`1`6156`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2210
000000000000000000oc`000000000000006`\N`1748`000000000000008`1348`26`4991`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`241
000000000000000000rw`000000000000001`\N`1902`00000000000001k`298`111`5119`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4154
0000000000000000008w`000000000000002`\N`981`00000000000000h`130`115`6203`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4860
000000000000000000nk`000000000000004`\N`1178`00000000000000i`2215`47`4963`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2350
000000000000000000so`000000000000005`\N`2540`00000000000000p`594`108`5147`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1151
000000000000000000ni`000000000000007`\N`2088`00000000000000d`2611`73`4961`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`351
00000000000000000032`000000000000003`\N`1948`00000000000000v`2535`12`4893`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`637
0000000000000000006r`000000000000006`\N`1590`00000000000000f`1576`40`512`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2370
000000000000000000ul`000000000000001`\N`2587`000000000000004`2220`31`5216`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`722
000000000000000000mn`000000000000002`\N`1368`00000000000000s`889`46`4930`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2512
000000000000000000uh`000000000000004`\N`318`00000000000001n`2416`61`5212`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4681
00000000000000000097`000000000000005`\N`150`000000000000009`2446`16`6214`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1371
000000000000000000nz`000000000000007`\N`2235`00000000000001r`2175`29`4978`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`775
000000000000000000oi`000000000000003`\N`614`000000000000011`711`98`4997`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2412
000000000000000000xi`000000000000006`\N`2631`00000000000001l`1921`85`5321`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2152
000000000000000000up`000000000000001`\N`2555`00000000000001u`2325`123`5220`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2396
00000000000000000042`000000000000002`\N`1596`00000000000001m`2156`105`6283`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1208
000000000000000000ei`000000000000004`\N`2240`000000000000002`760`19`115`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1165
000000000000000000ll`000000000000005`\N`909`00000000000000e`2435`99`370`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3934
000000000000000000fi`000000000000007`\N`2436`00000000000001j`306`91`151`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1887
000000000000000000sw`000000000000003`\N`2466`00000000000001c`2014`11`5155`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1198
0000000000000000004s`000000000000006`\N`2195`00000000000000x`2335`34`4755`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`575
0000000000000000003x`000000000000001`\N`731`00000000000000t`2451`42`3920`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3846
000000000000000000da`000000000000002`\N`1941`000000000000001`1808`83`71`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5087
000000000000000000oa`000000000000004`\N`2345`000000000000007`1992`132`4989`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1984
0000000000000000007e`000000000000005`\N`2176`00000000000001d`501`45`6149`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1672
000000000000000000nb`000000000000007`\N`780`000000000000014`1276`39`4954`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2685
000000000000000000df`000000000000003`\N`2455`000000000000015`288`5`76`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1642
00000000000000000043`000000000000006`\N`326`00000000000000o`1828`130`6284`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1187
0000000000000000008f`000000000000001`\N`2034`00000000000001v`193`97`6186`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3645
0000000000000000005l`000000000000002`\N`2355`00000000000001t`1380`56`4753`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4850
000000000000000000ev`000000000000004`\N`2471`00000000000001f`1364`18`128`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2304
000000000000000000sp`000000000000005`\N`1828`00000000000001i`420`60`5148`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1137
000000000000000000p5`000000000000007`\N`2012`00000000000000k`998`2`5020`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1652
000000000000000000k7`000000000000003`\N`521`000000000000013`1609`52`320`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3114
0000000000000000002f`000000000000006`\N`2783`000000000000019`1113`69`4870`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3542
000000000000000000n1`000000000000001`\N`1296`00000000000000c`1644`94`4944`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1010
0000000000000000002l`000000000000002`\N`308`00000000000000r`2037`24`4876`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2456
000000000000000000m0`000000000000004`\N`1848`00000000000000a`99`80`385`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4748
000000000000000000w3`000000000000005`\N`213`000000000000006`2103`62`5270`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2751
000000000000000000fj`000000000000007`\N`1400`000000000000016`370`121`152`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2139
000000000000000000r9`000000000000003`\N`1384`000000000000012`1816`119`5096`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3150
000000000000000000qc`000000000000006`\N`440`00000000000001s`939`67`5063`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4005
000000000000000000bc`000000000000001`\N`1018`000000000000018`1988`89`4915`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2285
000000000000000000gj`000000000000002`\N`1629`000000000000005`802`92`188`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4666
00000000000000000069`000000000000004`\N`1133`00000000000000z`51`122`494`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5047
000000000000000000ik`000000000000005`\N`1664`000000000000017`2470`32`261`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2842
000000000000000000ao`000000000000007`\N`2057`000000000000003`2057`59`6267`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2606
000000000000000000a9`000000000000003`\N`119`00000000000000l`1279`95`6252`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3591
000000000000000000fk`000000000000006`\N`2123`00000000000001a`1542`55`153`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1664
000000000000000000pd`000000000000001`\N`390`00000000000000j`915`58`5028`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4858
0000000000000000003o`000000000000002`\N`1836`00000000000000w`332`51`3911`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3383
000000000000000000tl`000000000000004`\N`959`00000000000000m`2152`131`5180`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4511
000000000000000000r6`000000000000005`\N`2831`00000000000001h`48`63`5093`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1364
0000000000000000004e`000000000000007`\N`2008`00000000000001g`1297`38`6295`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`362
0000000000000000001w`000000000000003`\N`822`00000000000001p`1700`103`4851`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1286
000000000000000000oe`000000000000006`\N`71`00000000000000n`230`7`4993`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5114
000000000000000000na`000000000000001`\N`2490`00000000000001o`70`22`4953`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1458
000000000000000000xw`000000000000002`\N`2077`00000000000000g`1936`68`5335`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5130
000000000000000000h2`000000000000004`\N`1299`00000000000000b`936`25`207`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2402
0000000000000000001s`000000000000005`\N`1562`00000000000000y`274`84`4847`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1562
000000000000000000rh`000000000000007`\N`935`000000000000010`1365`43`5104`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2037
0000000000000000008d`000000000000003`\N`352`00000000000001e`479`109`6184`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`41
0000000000000000000m`000000000000006`\N`2172`00000000000001b`769`27`4805`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2361
000000000000000000o2`000000000000001`\N`68`00000000000000q`2398`90`4981`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4638
000000000000000000tf`000000000000002`\N`2852`00000000000001q`1384`3`5174`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3395
000000000000000000bx`000000000000004`\N`1317`00000000000000u`1600`78`22`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`107
0000000000000000004j`000000000000005`\N`1720`000000000000008`1471`10`6300`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4950
000000000000000000xa`000000000000007`\N`250`00000000000001k`1179`101`5313`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1789
000000000000000000hl`000000000000003`\N`90`00000000000000h`1229`112`226`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`781
00000000000000000065`000000000000006`\N`1956`00000000000000i`2462`37`490`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3284
000000000000000000hu`000000000000001`\N`956`00000000000000p`2624`71`235`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3565
000000000000000000u6`000000000000002`\N`294`00000000000000d`491`79`5201`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`130
000000000000000000wb`000000000000004`\N`1385`00000000000000v`550`36`5278`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2068
0000000000000000005s`000000000000005`\N`499`00000000000000f`2429`120`477`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1870
0000000000000000007a`000000000000007`\N`2808`000000000000004`1133`93`6145`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`195
000000000000000000q4`000000000000003`\N`789`00000000000000s`1215`4`5055`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1440
