00000000000000000092`0000000000000000000u`1976-03-02 00:00:00.0`1976-06-09 01:00:00.0`1996-02-14 00:00:00.0`00000000000000000092`\N`40758`2012-06-25 00:00:00.0`2012-07-16 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000b8`00000000000000000008`1976-05-19 00:00:00.0`1976-06-19 01:00:00.0`1996-02-08 00:00:00.0`000000000000000000b8`\N`40836`2012-06-21 00:00:00.0`2012-08-11 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000bi`0000000000000000000h`1976-05-29 00:00:00.0`1976-05-07 00:00:00.0`1996-01-05 00:00:00.0`000000000000000000bi`\N`40846`2012-06-20 00:00:00.0`2012-07-22 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ab`0000000000000000000i`1976-04-16 00:00:00.0`1975-09-27 01:00:00.0`1996-04-06 01:00:00.0`000000000000000000ab`\N`40803`2012-06-18 00:00:00.0`2012-06-13 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000cg`0000000000000000000p`1975-09-06 01:00:00.0`1975-10-06 00:00:00.0`1996-02-25 00:00:00.0`000000000000000000cg`\N`40880`2012-07-04 00:00:00.0`2012-07-13 00:00:00.0`2013-05-17 00:00:00.0
00000000000000000044`0000000000000000000d`1975-09-15 01:00:00.0`1975-06-17 01:00:00.0`1996-01-18 00:00:00.0`00000000000000000044`\N`40580`2012-07-01 00:00:00.0`2012-07-21 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004d`0000000000000000000v`1975-05-27 00:00:00.0`1975-11-05 00:00:00.0`1996-02-29 00:00:00.0`0000000000000000004d`\N`40589`2012-06-26 00:00:00.0`2012-06-11 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000001a`0000000000000000000f`1975-10-15 00:00:00.0`1976-02-13 00:00:00.0`1996-01-02 00:00:00.0`0000000000000000001a`\N`40478`2012-06-23 00:00:00.0`2012-06-29 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000057`00000000000000000004`1976-01-23 00:00:00.0`1976-06-04 01:00:00.0`1996-02-21 00:00:00.0`00000000000000000057`\N`40619`2012-07-02 00:00:00.0`2012-07-24 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000007z`0000000000000000000s`1976-05-14 00:00:00.0`1976-02-10 00:00:00.0`1996-03-09 00:00:00.0`0000000000000000007z`\N`40719`2012-07-03 00:00:00.0`2012-06-27 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000b3`00000000000000000009`1976-01-20 00:00:00.0`1976-03-18 00:00:00.0`1996-04-03 01:00:00.0`000000000000000000b3`\N`40831`2012-06-28 00:00:00.0`2012-07-10 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000007w`00000000000000000011`1976-02-26 00:00:00.0`1976-01-31 00:00:00.0`1996-01-24 00:00:00.0`0000000000000000007w`\N`40716`2012-06-30 00:00:00.0`2012-06-30 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008x`00000000000000000002`1976-01-10 00:00:00.0`1975-07-02 01:00:00.0`1996-03-20 00:00:00.0`0000000000000000008x`\N`40753`2012-06-19 00:00:00.0`2012-07-31 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007m`0000000000000000000e`1975-06-11 01:00:00.0`1976-01-02 00:00:00.0`1996-03-02 00:00:00.0`0000000000000000007m`\N`40706`2012-06-24 00:00:00.0`2012-08-15 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000001p`0000000000000000000x`1975-12-12 00:00:00.0`1976-03-13 00:00:00.0`1996-04-28 01:00:00.0`0000000000000000001p`\N`40493`2012-06-17 00:00:00.0`2012-08-19 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000006t`0000000000000000000t`1976-02-21 00:00:00.0`1975-09-23 01:00:00.0`1996-03-07 00:00:00.0`0000000000000000006t`\N`40677`2012-06-29 00:00:00.0`2012-07-30 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008s`00000000000000000001`1975-09-02 01:00:00.0`1976-05-08 00:00:00.0`1996-03-29 00:00:00.0`0000000000000000008s`\N`40748`2012-06-16 00:00:00.0`2012-08-08 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000040`00000000000000000007`1976-04-17 00:00:00.0`1975-12-19 00:00:00.0`1996-04-01 01:00:00.0`00000000000000000040`\N`40576`2012-06-22 00:00:00.0`2012-07-01 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000dc`00000000000000000014`1975-11-28 00:00:00.0`1975-05-18 00:00:00.0`1996-02-01 00:00:00.0`000000000000000000dc`\N`40912`2012-07-05 00:00:00.0`2012-08-07 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000ac`0000000000000000000o`1975-04-27 00:00:00.0`1976-06-21 01:00:00.0`1996-02-28 00:00:00.0`000000000000000000ac`\N`40804`2012-06-27 00:00:00.0`2012-06-24 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000006f`0000000000000000000k`1976-05-31 01:00:00.0`1976-06-07 01:00:00.0`1996-04-04 01:00:00.0`0000000000000000006f`\N`40663`2012-06-25 00:00:00.0`2012-06-19 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000000g`00000000000000000013`1976-05-17 00:00:00.0`1976-04-28 00:00:00.0`1996-02-24 00:00:00.0`0000000000000000000g`\N`40448`2012-06-21 00:00:00.0`2012-08-24 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000bk`0000000000000000000c`1976-04-07 00:00:00.0`1976-03-28 00:00:00.0`1996-02-27 00:00:00.0`000000000000000000bk`\N`40848`2012-06-20 00:00:00.0`2012-07-12 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000b6`0000000000000000000r`1976-03-07 00:00:00.0`1975-12-14 00:00:00.0`1996-02-20 00:00:00.0`000000000000000000b6`\N`40834`2012-06-18 00:00:00.0`2012-07-14 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000a2`0000000000000000000a`1975-11-23 00:00:00.0`1976-06-22 01:00:00.0`1996-03-03 00:00:00.0`000000000000000000a2`\N`40794`2012-07-04 00:00:00.0`2012-07-28 00:00:00.0`2013-05-17 00:00:00.0
00000000000000000097`00000000000000000006`1976-06-01 01:00:00.0`1976-05-17 00:00:00.0`1996-02-07 00:00:00.0`00000000000000000097`\N`40763`2012-07-01 00:00:00.0`2012-07-25 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000006a`00000000000000000012`1976-04-26 00:00:00.0`1976-01-18 00:00:00.0`1996-04-12 01:00:00.0`0000000000000000006a`\N`40658`2012-06-26 00:00:00.0`2012-07-04 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bl`00000000000000000005`1975-12-28 00:00:00.0`1976-06-27 01:00:00.0`1996-01-07 00:00:00.0`000000000000000000bl`\N`40849`2012-06-23 00:00:00.0`2012-08-09 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000al`0000000000000000000z`1976-06-06 01:00:00.0`1976-07-03 01:00:00.0`1996-01-22 00:00:00.0`000000000000000000al`\N`40813`2012-07-02 00:00:00.0`2012-07-08 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000079`00000000000000000003`1976-06-12 01:00:00.0`1975-05-31 00:00:00.0`1996-03-08 00:00:00.0`00000000000000000079`\N`40693`2012-07-03 00:00:00.0`2012-06-16 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000bq`0000000000000000000l`1975-05-10 00:00:00.0`1975-10-08 00:00:00.0`1996-01-25 00:00:00.0`000000000000000000bq`\N`40854`2012-06-28 00:00:00.0`2012-08-03 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000bw`0000000000000000000j`1976-06-17 01:00:00.0`1975-08-08 01:00:00.0`1996-03-24 00:00:00.0`000000000000000000bw`\N`40860`2012-06-30 00:00:00.0`2012-06-25 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000000t`0000000000000000000w`1975-09-17 01:00:00.0`1975-07-26 01:00:00.0`1996-02-12 00:00:00.0`0000000000000000000t`\N`40461`2012-06-19 00:00:00.0`2012-06-26 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000c1`0000000000000000000m`1975-07-18 01:00:00.0`1975-11-10 00:00:00.0`1996-04-18 01:00:00.0`000000000000000000c1`\N`40865`2012-06-24 00:00:00.0`2012-07-03 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000004f`0000000000000000000n`1975-07-05 01:00:00.0`1976-03-05 00:00:00.0`1996-01-27 00:00:00.0`0000000000000000004f`\N`40591`2012-06-17 00:00:00.0`2012-08-21 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000002q`0000000000000000000g`1975-10-20 00:00:00.0`1976-04-20 00:00:00.0`1996-03-30 00:00:00.0`0000000000000000002q`\N`40530`2012-06-29 00:00:00.0`2012-06-21 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002d`0000000000000000000b`1976-02-13 00:00:00.0`1975-09-02 01:00:00.0`1996-01-03 00:00:00.0`0000000000000000002d`\N`40517`2012-06-16 00:00:00.0`2012-07-09 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000005c`0000000000000000000y`1976-03-30 00:00:00.0`1975-10-20 00:00:00.0`1996-03-18 00:00:00.0`0000000000000000005c`\N`40624`2012-06-22 00:00:00.0`2012-06-23 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000008k`00000000000000000010`1975-08-12 01:00:00.0`1976-06-15 01:00:00.0`1996-01-10 00:00:00.0`0000000000000000008k`\N`40740`2012-07-05 00:00:00.0`2012-06-12 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009u`0000000000000000000q`1975-09-29 00:00:00.0`1975-08-15 01:00:00.0`1996-04-10 01:00:00.0`0000000000000000009u`\N`40786`2012-06-27 00:00:00.0`2012-07-06 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000003f`0000000000000000000u`1976-05-25 00:00:00.0`1976-04-16 00:00:00.0`1996-04-21 01:00:00.0`0000000000000000003f`\N`40555`2012-06-25 00:00:00.0`2012-08-06 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000004r`00000000000000000008`1975-07-25 01:00:00.0`1975-05-21 00:00:00.0`1996-02-06 00:00:00.0`0000000000000000004r`\N`40603`2012-06-21 00:00:00.0`2012-06-17 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000be`0000000000000000000h`1976-03-26 00:00:00.0`1975-08-09 01:00:00.0`1996-03-11 00:00:00.0`000000000000000000be`\N`40842`2012-06-20 00:00:00.0`2012-08-10 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000002x`0000000000000000000i`1975-04-30 00:00:00.0`1976-03-27 00:00:00.0`1996-03-19 00:00:00.0`0000000000000000002x`\N`40537`2012-06-18 00:00:00.0`2012-07-15 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000009q`0000000000000000000p`1975-07-19 01:00:00.0`1975-08-01 01:00:00.0`1996-02-05 00:00:00.0`0000000000000000009q`\N`40782`2012-07-04 00:00:00.0`2012-08-04 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000000j`0000000000000000000d`1976-03-06 00:00:00.0`1976-04-14 00:00:00.0`1996-04-29 01:00:00.0`0000000000000000000j`\N`40451`2012-07-01 00:00:00.0`2012-08-13 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002r`0000000000000000000v`1975-07-11 01:00:00.0`1975-09-30 00:00:00.0`1996-04-02 01:00:00.0`0000000000000000002r`\N`40531`2012-06-26 00:00:00.0`2012-08-05 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000096`0000000000000000000f`1976-03-24 00:00:00.0`1975-10-16 00:00:00.0`1996-01-04 00:00:00.0`00000000000000000096`\N`40762`2012-06-23 00:00:00.0`2012-06-10 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000002j`00000000000000000004`1975-09-09 01:00:00.0`1976-03-03 00:00:00.0`1996-04-13 01:00:00.0`0000000000000000002j`\N`40523`2012-07-02 00:00:00.0`2012-06-22 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009o`0000000000000000000s`1975-09-25 01:00:00.0`1975-05-13 00:00:00.0`1996-04-16 01:00:00.0`0000000000000000009o`\N`40780`2012-07-03 00:00:00.0`2012-08-27 00:00:00.0`2013-05-14 00:00:00.0
00000000000000000047`00000000000000000009`1976-02-11 00:00:00.0`1976-02-12 00:00:00.0`1996-02-17 00:00:00.0`00000000000000000047`\N`40583`2012-06-28 00:00:00.0`2012-08-02 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000004n`00000000000000000011`1975-04-22 00:00:00.0`1976-05-09 00:00:00.0`1996-03-17 00:00:00.0`0000000000000000004n`\N`40599`2012-06-30 00:00:00.0`2012-08-16 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008i`00000000000000000002`1976-01-22 00:00:00.0`1976-05-11 00:00:00.0`1996-03-27 00:00:00.0`0000000000000000008i`\N`40738`2012-06-19 00:00:00.0`2012-08-26 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000000b`0000000000000000000e`1976-04-18 00:00:00.0`1975-12-29 00:00:00.0`1996-02-22 00:00:00.0`0000000000000000000b`\N`40443`2012-06-24 00:00:00.0`2012-07-26 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000007y`0000000000000000000x`1976-04-20 00:00:00.0`1975-11-30 00:00:00.0`1996-03-04 00:00:00.0`0000000000000000007y`\N`40718`2012-06-17 00:00:00.0`2012-07-11 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000ad`0000000000000000000t`1975-12-08 00:00:00.0`1975-06-05 01:00:00.0`1996-04-27 01:00:00.0`000000000000000000ad`\N`40805`2012-06-29 00:00:00.0`2012-07-07 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000af`00000000000000000001`1975-11-09 00:00:00.0`1976-01-13 00:00:00.0`1996-02-10 00:00:00.0`000000000000000000af`\N`40807`2012-06-16 00:00:00.0`2012-06-09 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000006p`00000000000000000007`1975-05-15 00:00:00.0`1976-03-22 00:00:00.0`1996-02-26 00:00:00.0`0000000000000000006p`\N`40673`2012-06-22 00:00:00.0`2012-06-15 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000005w`00000000000000000014`1975-12-23 00:00:00.0`1976-05-14 00:00:00.0`1996-02-04 00:00:00.0`0000000000000000005w`\N`40644`2012-07-05 00:00:00.0`2012-07-27 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000cz`0000000000000000000o`1976-03-01 00:00:00.0`1976-01-08 00:00:00.0`1996-02-02 00:00:00.0`000000000000000000cz`\N`40899`2012-06-27 00:00:00.0`2012-07-18 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000000y`0000000000000000000k`1976-04-23 00:00:00.0`1975-10-13 00:00:00.0`1996-04-19 01:00:00.0`0000000000000000000y`\N`40466`2012-06-25 00:00:00.0`2012-08-25 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000074`00000000000000000013`1975-12-18 00:00:00.0`1975-12-16 00:00:00.0`1996-04-25 01:00:00.0`00000000000000000074`\N`40688`2012-06-21 00:00:00.0`2012-07-19 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000091`0000000000000000000c`1975-09-22 01:00:00.0`1975-10-28 00:00:00.0`1996-04-11 01:00:00.0`00000000000000000091`\N`40757`2012-06-20 00:00:00.0`2012-07-02 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ai`0000000000000000000r`1975-11-25 00:00:00.0`1975-06-13 01:00:00.0`1996-03-16 00:00:00.0`000000000000000000ai`\N`40810`2012-06-18 00:00:00.0`2012-08-14 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000006z`0000000000000000000a`1975-10-07 00:00:00.0`1975-07-24 01:00:00.0`1996-01-14 00:00:00.0`0000000000000000006z`\N`40683`2012-07-04 00:00:00.0`2012-08-12 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000d4`00000000000000000006`1975-05-23 00:00:00.0`1975-09-19 01:00:00.0`1996-02-13 00:00:00.0`000000000000000000d4`\N`40904`2012-07-01 00:00:00.0`2012-07-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004k`00000000000000000012`1975-07-03 01:00:00.0`1975-09-11 01:00:00.0`1996-04-26 01:00:00.0`0000000000000000004k`\N`40596`2012-06-26 00:00:00.0`2012-08-01 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000006c`00000000000000000005`1975-08-29 01:00:00.0`1976-06-10 01:00:00.0`1996-01-15 00:00:00.0`0000000000000000006c`\N`40660`2012-06-23 00:00:00.0`2012-08-22 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000004z`0000000000000000000z`1975-08-21 01:00:00.0`1976-04-07 00:00:00.0`1996-02-19 00:00:00.0`0000000000000000004z`\N`40611`2012-07-02 00:00:00.0`2012-06-28 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000016`00000000000000000003`1976-05-20 00:00:00.0`1976-06-13 01:00:00.0`1996-01-13 00:00:00.0`00000000000000000016`\N`40474`2012-07-03 00:00:00.0`2012-07-17 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000002b`0000000000000000000l`1976-06-24 01:00:00.0`1976-04-17 00:00:00.0`1996-03-26 00:00:00.0`0000000000000000002b`\N`40515`2012-06-28 00:00:00.0`2012-08-18 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000003w`0000000000000000000j`1976-03-17 00:00:00.0`1975-06-16 01:00:00.0`1996-02-23 00:00:00.0`0000000000000000003w`\N`40572`2012-06-30 00:00:00.0`2012-07-23 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000003o`0000000000000000000w`1976-05-23 00:00:00.0`1975-10-10 00:00:00.0`1996-01-06 00:00:00.0`0000000000000000003o`\N`40564`2012-06-19 00:00:00.0`2012-06-20 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000b9`0000000000000000000m`1976-03-27 00:00:00.0`1975-09-29 00:00:00.0`1996-01-20 00:00:00.0`000000000000000000b9`\N`40837`2012-06-24 00:00:00.0`2012-08-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000c8`0000000000000000000n`1975-05-26 00:00:00.0`1975-06-10 01:00:00.0`1996-03-14 00:00:00.0`000000000000000000c8`\N`40872`2012-06-17 00:00:00.0`2012-07-05 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009h`0000000000000000000g`1975-09-19 01:00:00.0`1975-05-07 00:00:00.0`1996-01-23 00:00:00.0`0000000000000000009h`\N`40773`2012-06-29 00:00:00.0`2012-06-18 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000cw`0000000000000000000b`1975-09-08 01:00:00.0`1975-09-09 01:00:00.0`1996-03-12 00:00:00.0`000000000000000000cw`\N`40896`2012-06-16 00:00:00.0`2012-08-17 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bc`0000000000000000000y`1975-05-20 00:00:00.0`1976-04-19 00:00:00.0`1996-01-08 00:00:00.0`000000000000000000bc`\N`40840`2012-06-22 00:00:00.0`2012-08-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000009r`00000000000000000010`1975-04-16 00:00:00.0`1975-08-07 01:00:00.0`1996-04-22 01:00:00.0`0000000000000000009r`\N`40783`2012-07-05 00:00:00.0`2012-06-14 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000019`0000000000000000000q`1975-08-19 01:00:00.0`1976-02-19 00:00:00.0`1996-02-18 00:00:00.0`00000000000000000019`\N`40477`2012-06-27 00:00:00.0`2012-07-20 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000004h`0000000000000000000u`1976-03-29 00:00:00.0`1976-03-01 00:00:00.0`1996-04-05 01:00:00.0`0000000000000000004h`\N`40593`2012-06-25 00:00:00.0`2012-07-16 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000046`00000000000000000008`1975-07-17 01:00:00.0`1975-12-23 00:00:00.0`1996-04-15 01:00:00.0`00000000000000000046`\N`40582`2012-06-21 00:00:00.0`2012-08-11 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000013`0000000000000000000h`1976-01-29 00:00:00.0`1975-06-27 01:00:00.0`1996-01-17 00:00:00.0`00000000000000000013`\N`40471`2012-06-20 00:00:00.0`2012-07-22 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000005`0000000000000000000i`1976-02-09 00:00:00.0`1976-06-03 01:00:00.0`1996-03-22 00:00:00.0`00000000000000000005`\N`40437`2012-06-18 00:00:00.0`2012-06-13 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000003m`0000000000000000000p`1975-12-02 00:00:00.0`1976-01-15 00:00:00.0`1996-04-23 01:00:00.0`0000000000000000003m`\N`40562`2012-07-04 00:00:00.0`2012-07-13 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009t`0000000000000000000d`1975-06-06 01:00:00.0`1975-10-11 00:00:00.0`1996-01-21 00:00:00.0`0000000000000000009t`\N`40785`2012-07-01 00:00:00.0`2012-07-21 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002p`0000000000000000000v`1976-05-13 00:00:00.0`1975-10-25 00:00:00.0`1996-03-10 00:00:00.0`0000000000000000002p`\N`40529`2012-06-26 00:00:00.0`2012-06-11 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000085`0000000000000000000f`1975-12-25 00:00:00.0`1976-05-22 00:00:00.0`1996-03-06 00:00:00.0`00000000000000000085`\N`40725`2012-06-23 00:00:00.0`2012-06-29 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000008g`00000000000000000004`1975-09-20 01:00:00.0`1976-05-01 00:00:00.0`1996-03-15 00:00:00.0`0000000000000000008g`\N`40736`2012-07-02 00:00:00.0`2012-07-24 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000ch`0000000000000000000s`1975-10-04 00:00:00.0`1976-06-14 01:00:00.0`1996-03-05 00:00:00.0`000000000000000000ch`\N`40881`2012-07-03 00:00:00.0`2012-06-27 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000006j`00000000000000000009`1976-05-01 00:00:00.0`1975-05-20 00:00:00.0`1996-01-28 00:00:00.0`0000000000000000006j`\N`40667`2012-06-28 00:00:00.0`2012-07-10 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000001k`00000000000000000011`1976-04-10 00:00:00.0`1975-07-01 01:00:00.0`1996-03-21 00:00:00.0`0000000000000000001k`\N`40488`2012-06-30 00:00:00.0`2012-06-30 00:00:00.0`2013-05-11 00:00:00.0
