0000000000000000000c`1997-10-13 02:00:00.0`1970-01-12 01:00:00.0`2010-10-18 02:00:00.0`20768`2013-01-26 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008o`1997-10-06 02:00:00.0`1970-02-04 01:00:00.0`2010-12-05 01:00:00.0`21068`2013-01-31 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000014`1997-08-18 02:00:00.0`1970-02-12 01:00:00.0`2010-09-30 02:00:00.0`20796`2013-01-24 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000v`1997-10-18 02:00:00.0`1970-03-25 01:00:00.0`2010-07-06 02:00:00.0`20787`2013-02-05 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008z`1997-08-01 02:00:00.0`1970-05-13 01:00:00.0`2010-09-24 02:00:00.0`21079`2013-01-23 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000092`1997-09-30 02:00:00.0`1970-02-15 01:00:00.0`2010-09-16 02:00:00.0`21082`2013-01-29 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b8`1997-10-16 02:00:00.0`1970-02-09 01:00:00.0`2010-11-15 01:00:00.0`21160`2013-02-15 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bi`1997-10-03 02:00:00.0`1970-01-06 01:00:00.0`2010-12-01 01:00:00.0`21170`2013-02-11 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ab`1997-07-28 02:00:00.0`1970-05-11 01:00:00.0`2010-06-28 02:00:00.0`21127`2013-02-03 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ey`1997-09-02 02:00:00.0`1970-04-08 01:00:00.0`2010-07-21 02:00:00.0`21294`2013-02-01 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cg`1997-10-22 02:00:00.0`1970-02-26 01:00:00.0`2010-11-28 01:00:00.0`21204`2013-01-28 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000044`1997-08-29 02:00:00.0`1970-01-19 01:00:00.0`2010-07-29 02:00:00.0`20904`2013-01-27 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004d`1997-09-24 02:00:00.0`1970-03-02 01:00:00.0`2010-09-08 02:00:00.0`20913`2013-01-25 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001a`1997-09-04 02:00:00.0`1970-01-03 01:00:00.0`2010-11-04 01:00:00.0`20802`2013-02-12 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000057`1997-07-27 02:00:00.0`1970-02-22 01:00:00.0`2010-10-27 02:00:00.0`20943`2013-02-10 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007z`1997-08-26 02:00:00.0`1970-03-11 01:00:00.0`2010-08-01 02:00:00.0`21043`2013-02-13 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b3`1997-09-03 02:00:00.0`1970-04-05 01:00:00.0`2010-11-25 01:00:00.0`21155`2013-02-14 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007w`1997-10-17 02:00:00.0`1970-01-25 01:00:00.0`2010-11-14 01:00:00.0`21040`2013-02-07 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008x`1997-07-25 02:00:00.0`1970-03-22 01:00:00.0`2010-07-26 02:00:00.0`21077`2013-02-02 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007m`1997-08-12 02:00:00.0`1970-03-04 01:00:00.0`2010-06-22 02:00:00.0`21030`2013-01-30 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001p`1997-09-06 02:00:00.0`1970-05-02 01:00:00.0`2010-10-25 02:00:00.0`20817`2013-02-08 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006t`1997-08-10 02:00:00.0`1970-04-30 01:00:00.0`2010-09-22 02:00:00.0`21001`2013-02-09 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008s`1997-08-23 02:00:00.0`1970-03-09 01:00:00.0`2010-08-12 02:00:00.0`21072`2013-02-16 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000040`1997-08-13 02:00:00.0`1970-03-31 01:00:00.0`2010-11-26 01:00:00.0`20900`2013-02-04 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dc`1997-09-13 02:00:00.0`1970-04-03 01:00:00.0`2010-12-10 01:00:00.0`21236`2013-02-06 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ac`1997-09-28 02:00:00.0`1970-05-03 01:00:00.0`2010-07-05 02:00:00.0`21128`2013-01-26 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006f`1997-10-02 02:00:00.0`1970-02-02 01:00:00.0`2010-08-16 02:00:00.0`20987`2013-01-31 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`1997-10-24 02:00:00.0`1970-03-01 01:00:00.0`2010-11-19 01:00:00.0`20772`2013-01-24 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bk`1997-09-12 02:00:00.0`1970-04-06 01:00:00.0`2010-06-19 02:00:00.0`21172`2013-02-05 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b6`1997-09-21 02:00:00.0`1970-02-25 01:00:00.0`2010-08-08 02:00:00.0`21158`2013-01-23 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a2`1997-08-14 02:00:00.0`1970-02-28 01:00:00.0`2010-08-25 02:00:00.0`21118`2013-01-29 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000097`1997-09-20 02:00:00.0`1970-02-21 01:00:00.0`2010-09-19 02:00:00.0`21087`2013-02-15 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000eu`1997-08-07 02:00:00.0`1970-05-12 01:00:00.0`2010-11-10 01:00:00.0`21290`2013-02-11 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006a`1997-08-02 02:00:00.0`1970-03-05 01:00:00.0`2010-07-11 02:00:00.0`20982`2013-02-03 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bl`1997-10-07 02:00:00.0`1970-02-08 01:00:00.0`2010-09-05 02:00:00.0`21173`2013-02-01 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000al`1997-08-25 02:00:00.0`1970-04-14 01:00:00.0`2010-08-18 02:00:00.0`21137`2013-01-28 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000079`1997-08-27 02:00:00.0`1970-01-08 01:00:00.0`2010-10-16 02:00:00.0`21017`2013-01-27 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bq`1997-09-10 02:00:00.0`1970-01-23 01:00:00.0`2010-10-14 02:00:00.0`21178`2013-01-25 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000es`1997-09-07 02:00:00.0`1970-03-10 01:00:00.0`2010-08-23 02:00:00.0`21288`2013-02-12 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bw`1997-08-17 02:00:00.0`1970-01-26 01:00:00.0`2010-09-14 02:00:00.0`21184`2013-02-10 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000t`1997-10-11 02:00:00.0`1970-03-26 01:00:00.0`2010-09-17 02:00:00.0`20785`2013-02-13 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c1`1997-09-22 02:00:00.0`1970-02-13 01:00:00.0`2010-10-17 02:00:00.0`21189`2013-02-14 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004f`1997-08-21 02:00:00.0`1970-04-20 01:00:00.0`2010-11-09 01:00:00.0`20915`2013-02-07 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002q`1997-07-30 02:00:00.0`1970-01-28 01:00:00.0`2010-11-11 01:00:00.0`20854`2013-02-02 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000eq`1997-09-16 02:00:00.0`1970-04-01 01:00:00.0`2010-12-07 01:00:00.0`21286`2013-01-30 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002d`1997-10-19 02:00:00.0`1970-01-04 01:00:00.0`2010-07-19 02:00:00.0`20841`2013-02-08 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005c`1997-08-08 02:00:00.0`1970-03-20 01:00:00.0`2010-08-15 02:00:00.0`20948`2013-02-09 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ds`1997-08-09 02:00:00.0`1970-01-11 01:00:00.0`2010-09-20 02:00:00.0`21252`2013-02-16 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008k`1997-08-16 02:00:00.0`1970-04-12 01:00:00.0`2010-08-11 02:00:00.0`21064`2013-02-04 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009u`1997-10-04 02:00:00.0`1970-04-23 01:00:00.0`2010-08-14 02:00:00.0`21110`2013-02-06 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003f`1997-08-04 02:00:00.0`1970-02-07 01:00:00.0`2010-08-07 02:00:00.0`20879`2013-01-26 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004r`1997-10-21 02:00:00.0`1970-03-13 01:00:00.0`2010-12-04 01:00:00.0`20927`2013-01-31 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000be`1997-08-22 02:00:00.0`1970-03-21 01:00:00.0`2010-10-26 02:00:00.0`21166`2013-01-24 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ew`1997-08-06 02:00:00.0`1970-02-06 01:00:00.0`2010-08-19 02:00:00.0`21292`2013-02-05 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002x`1997-07-26 02:00:00.0`1970-05-01 01:00:00.0`2010-07-25 02:00:00.0`20861`2013-01-23 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009q`1997-08-19 02:00:00.0`1970-04-04 01:00:00.0`2010-09-28 02:00:00.0`21106`2013-01-29 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`1997-10-25 02:00:00.0`1970-01-05 01:00:00.0`2010-06-24 02:00:00.0`20775`2013-02-15 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dq`1997-09-19 02:00:00.0`1970-04-15 01:00:00.0`2010-07-09 02:00:00.0`21250`2013-02-11 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002r`1997-07-31 02:00:00.0`1970-05-14 01:00:00.0`2010-08-24 02:00:00.0`20855`2013-02-03 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000096`1997-09-23 02:00:00.0`1970-04-18 01:00:00.0`2010-07-12 02:00:00.0`21086`2013-02-01 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e4`1997-08-28 02:00:00.0`1970-02-18 01:00:00.0`2010-12-03 01:00:00.0`21264`2013-01-28 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002j`1997-09-17 02:00:00.0`1970-05-05 01:00:00.0`2010-09-09 02:00:00.0`20847`2013-01-27 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009o`1997-09-26 02:00:00.0`1970-03-19 01:00:00.0`2010-11-30 01:00:00.0`21104`2013-01-25 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000047`1997-09-18 02:00:00.0`1970-05-15 01:00:00.0`2010-07-30 02:00:00.0`20907`2013-02-12 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004n`1997-07-24 02:00:00.0`1970-05-08 01:00:00.0`2010-10-04 02:00:00.0`20923`2013-02-10 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008i`1997-08-05 02:00:00.0`1970-03-29 01:00:00.0`2010-07-14 02:00:00.0`21062`2013-02-13 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000b`1997-10-10 02:00:00.0`1970-02-23 01:00:00.0`2010-09-15 02:00:00.0`20767`2013-02-14 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007y`1997-09-15 02:00:00.0`1970-03-06 01:00:00.0`2010-06-20 02:00:00.0`21042`2013-02-07 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ad`1997-10-12 02:00:00.0`1970-04-29 01:00:00.0`2010-09-03 02:00:00.0`21129`2013-02-02 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000af`1997-09-29 02:00:00.0`1970-02-11 01:00:00.0`2010-06-27 02:00:00.0`21131`2013-01-30 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006p`1997-10-09 02:00:00.0`1970-02-27 01:00:00.0`2010-09-26 02:00:00.0`20997`2013-02-08 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000005w`1997-09-08 02:00:00.0`1970-02-05 01:00:00.0`2010-11-05 01:00:00.0`20968`2013-02-09 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cz`1997-08-24 02:00:00.0`1970-02-03 01:00:00.0`2010-10-07 02:00:00.0`21223`2013-02-16 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000y`1997-08-20 02:00:00.0`1970-04-21 01:00:00.0`2010-07-24 02:00:00.0`20790`2013-02-04 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000074`1997-07-23 02:00:00.0`1970-04-27 01:00:00.0`2010-08-27 02:00:00.0`21012`2013-02-06 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ed`1997-07-29 02:00:00.0`1970-04-13 01:00:00.0`2010-09-04 02:00:00.0`21273`2013-01-26 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000091`1997-09-09 02:00:00.0`1970-05-06 01:00:00.0`2010-07-23 02:00:00.0`21081`2013-01-31 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ai`1997-08-31 02:00:00.0`1970-05-07 01:00:00.0`2010-10-15 02:00:00.0`21134`2013-01-24 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006z`1997-10-08 02:00:00.0`1970-03-18 01:00:00.0`2010-09-18 02:00:00.0`21007`2013-02-05 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000d4`1997-09-01 02:00:00.0`1970-01-15 01:00:00.0`2010-06-21 02:00:00.0`21228`2013-01-23 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004k`1997-10-15 02:00:00.0`1970-02-14 01:00:00.0`2010-09-29 02:00:00.0`20920`2013-01-29 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006c`1997-10-20 02:00:00.0`1970-05-16 01:00:00.0`2010-11-02 01:00:00.0`20984`2013-02-15 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004z`1997-08-15 02:00:00.0`1970-05-17 01:00:00.0`2010-10-28 02:00:00.0`20935`2013-02-11 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000016`1997-09-27 02:00:00.0`1970-04-28 01:00:00.0`2010-10-02 02:00:00.0`20798`2013-02-03 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002b`1997-09-25 02:00:00.0`1970-01-16 01:00:00.0`2010-08-04 02:00:00.0`20839`2013-02-01 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003w`1997-09-11 02:00:00.0`1970-02-20 01:00:00.0`2010-11-24 01:00:00.0`20896`2013-01-28 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003o`1997-09-14 02:00:00.0`1970-01-14 01:00:00.0`2010-10-19 02:00:00.0`20888`2013-01-27 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b9`1997-10-05 02:00:00.0`1970-03-28 01:00:00.0`2010-09-02 02:00:00.0`21161`2013-01-25 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000c8`1997-08-11 02:00:00.0`1970-02-24 01:00:00.0`2010-10-29 02:00:00.0`21196`2013-02-12 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009h`1997-08-30 02:00:00.0`1970-01-07 01:00:00.0`2010-11-03 01:00:00.0`21097`2013-02-10 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cw`1997-10-01 02:00:00.0`1970-01-21 01:00:00.0`2010-10-22 02:00:00.0`21220`2013-02-13 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000em`1997-10-23 02:00:00.0`1970-03-16 01:00:00.0`2010-09-12 02:00:00.0`21282`2013-02-14 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bc`1997-09-05 02:00:00.0`1970-01-24 01:00:00.0`2010-08-09 02:00:00.0`21164`2013-02-07 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ee`1997-08-03 02:00:00.0`1970-03-14 01:00:00.0`2010-08-20 02:00:00.0`21274`2013-02-02 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009r`1997-10-14 02:00:00.0`1970-01-09 01:00:00.0`2010-10-13 02:00:00.0`21107`2013-01-30 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000019`1997-10-13 02:00:00.0`1970-04-24 01:00:00.0`2010-07-28 02:00:00.0`20801`2013-02-08 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004h`1997-10-06 02:00:00.0`1970-02-19 01:00:00.0`2010-08-13 02:00:00.0`20917`2013-02-09 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000046`1997-08-18 02:00:00.0`1970-04-07 01:00:00.0`2010-07-22 02:00:00.0`20906`2013-02-16 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dw`1997-10-18 02:00:00.0`1970-04-17 01:00:00.0`2010-07-20 02:00:00.0`21256`2013-02-04 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e2`1997-08-01 02:00:00.0`1970-01-18 01:00:00.0`2010-10-05 02:00:00.0`21262`2013-02-06 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000013`1997-09-30 02:00:00.0`1970-05-09 01:00:00.0`2010-10-11 02:00:00.0`20795`2013-01-26 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000005`1997-10-16 02:00:00.0`1970-03-24 01:00:00.0`2010-09-27 02:00:00.0`20761`2013-01-31 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000003m`1997-10-03 02:00:00.0`1970-04-25 01:00:00.0`2010-10-20 02:00:00.0`20886`2013-01-24 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000009t`1997-07-28 02:00:00.0`1970-01-22 01:00:00.0`2010-10-21 02:00:00.0`21109`2013-02-05 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000002p`1997-09-02 02:00:00.0`1970-03-12 01:00:00.0`2010-09-01 02:00:00.0`20853`2013-01-23 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e0`1997-10-22 02:00:00.0`1970-03-08 01:00:00.0`2010-07-01 02:00:00.0`21260`2013-01-29 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000085`1997-08-29 02:00:00.0`1970-03-17 01:00:00.0`2010-07-31 02:00:00.0`21049`2013-02-15 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008g`1997-09-24 02:00:00.0`1970-03-07 01:00:00.0`2010-10-30 02:00:00.0`21060`2013-02-11 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ch`1997-09-04 02:00:00.0`1970-01-29 01:00:00.0`2010-10-31 02:00:00.0`21205`2013-02-03 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006j`1997-07-27 02:00:00.0`1970-05-10 01:00:00.0`2010-10-12 02:00:00.0`20991`2013-02-01 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001k`1997-08-26 02:00:00.0`1970-03-23 01:00:00.0`2010-07-02 02:00:00.0`20812`2013-01-28 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cf`1997-09-03 02:00:00.0`1970-03-30 01:00:00.0`2010-08-06 02:00:00.0`21203`2013-01-27 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ej`1997-10-17 02:00:00.0`1970-01-10 01:00:00.0`2010-06-30 02:00:00.0`21279`2013-01-25 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dd`1997-07-25 02:00:00.0`1970-01-31 01:00:00.0`2010-12-02 01:00:00.0`21237`2013-02-12 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b2`1997-08-12 02:00:00.0`1970-04-11 01:00:00.0`2010-11-13 01:00:00.0`21154`2013-02-10 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000076`1997-09-06 02:00:00.0`1970-01-02 01:00:00.0`2010-09-11 02:00:00.0`21014`2013-02-13 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004i`1997-08-10 02:00:00.0`1970-01-27 01:00:00.0`2010-08-10 02:00:00.0`20918`2013-02-14 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004w`1997-08-23 02:00:00.0`1970-04-22 01:00:00.0`2010-06-23 02:00:00.0`20932`2013-02-07 01:00:00.0`2013-05-08 02:00:00.0`2013-05-08 02:00:00.0
