000000000000000000fo`00000000000000000005`0000000000000000000d`000000000000000000fo`1969-01-22 23:00:00.0`0000000000000000000h`0000000000000000000v`20787`44001`566`39`000000000000000000fo`000000000000000000fo`2012-11-05 23:00:00.0`2013-02-18 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000ey`0000000000000000003m`0000000000000000000f`000000000000000000ey`1968-12-27 23:00:00.0`0000000000000000000i`000000000000000000me`21562`43975`540`164`000000000000000000ey`000000000000000000ey`2012-11-07 23:00:00.0`2013-02-13 23:00:00.0`2013-05-14 00:00:00.0
000000000000000000o7`0000000000000000002p`00000000000000000004`000000000000000000o7`1969-11-25 23:00:00.0`0000000000000000000d`000000000000000000lk`21532`44308`873`131`000000000000000000o7`000000000000000000o7`2012-07-16 00:00:00.0`2012-11-18 23:00:00.0`2013-05-13 00:00:00.0
000000000000000000cg`0000000000000000001k`0000000000000000000s`000000000000000000cg`1968-09-28 23:00:00.0`0000000000000000000f`0000000000000000008z`21079`43885`450`90`000000000000000000cg`000000000000000000cg`2012-08-12 00:00:00.0`2013-01-21 23:00:00.0`2013-05-11 00:00:00.0
000000000000000000f9`0000000000000000000i`00000000000000000009`000000000000000000f9`1969-01-07 23:00:00.0`00000000000000000004`00000000000000000092`21082`43986`551`52`000000000000000000f9`000000000000000000f9`2012-09-17 00:00:00.0`2012-12-03 23:00:00.0`2013-05-16 00:00:00.0
00000000000000000044`0000000000000000001o`00000000000000000002`00000000000000000044`1967-12-03 23:00:00.0`00000000000000000009`000000000000000000b8`21160`43585`150`94`00000000000000000044`00000000000000000044`2012-08-08 00:00:00.0`2012-07-20 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000mt`00000000000000000002`0000000000000000000e`000000000000000000mt`1969-10-06 23:00:00.0`00000000000000000002`000000000000000000bi`21170`44258`823`36`000000000000000000mt`000000000000000000mt`2012-08-11 00:00:00.0`2012-08-30 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000004d`0000000000000000001g`0000000000000000000t`0000000000000000004d`1967-12-12 23:00:00.0`0000000000000000000e`000000000000000000iq`21430`43594`159`86`0000000000000000004d`0000000000000000004d`2012-08-04 00:00:00.0`2012-10-26 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000001a`0000000000000000001x`00000000000000000001`0000000000000000001a`1967-08-24 00:00:00.0`00000000000000000001`000000000000000000ab`21127`43483`48`103`0000000000000000001a`0000000000000000001a`2012-10-23 00:00:00.0`2012-10-18 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000057`0000000000000000002m`00000000000000000007`00000000000000000057`1968-01-11 23:00:00.0`00000000000000000007`000000000000000000fp`21321`43624`189`128`00000000000000000057`00000000000000000057`2012-08-16 00:00:00.0`2012-07-23 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000my`00000000000000000042`0000000000000000000o`000000000000000000my`1969-10-11 23:00:00.0`0000000000000000000k`000000000000000000fo`21320`44263`828`180`000000000000000000my`000000000000000000my`2012-07-22 00:00:00.0`2012-11-15 23:00:00.0`2013-05-18 00:00:00.0
0000000000000000007z`0000000000000000000o`0000000000000000000k`0000000000000000007z`1968-04-20 23:00:00.0`0000000000000000000c`000000000000000000ey`21294`43724`289`58`0000000000000000007z`0000000000000000007z`2012-09-25 00:00:00.0`2012-11-04 23:00:00.0`2013-05-14 00:00:00.0
000000000000000000b3`00000000000000000028`0000000000000000000c`000000000000000000b3`1968-08-11 00:00:00.0`0000000000000000000a`000000000000000000cg`21204`43836`401`114`000000000000000000b3`000000000000000000b3`2012-06-21 00:00:00.0`2012-07-17 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000007w`0000000000000000001q`0000000000000000000r`0000000000000000007w`1968-04-17 23:00:00.0`00000000000000000006`000000000000000000f9`21305`43721`286`96`0000000000000000007w`0000000000000000007w`2012-07-06 00:00:00.0`2012-06-13 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008x`0000000000000000003d`0000000000000000000a`0000000000000000008x`1968-05-24 23:00:00.0`00000000000000000005`00000000000000000044`20904`43758`323`155`0000000000000000008x`0000000000000000008x`2012-08-21 00:00:00.0`2012-10-16 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007m`0000000000000000003b`00000000000000000006`0000000000000000007m`1968-04-07 23:00:00.0`00000000000000000003`000000000000000000mt`21577`43711`276`153`0000000000000000007m`0000000000000000007m`2012-07-09 00:00:00.0`2012-09-13 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000001p`0000000000000000001v`00000000000000000005`0000000000000000001p`1967-09-08 00:00:00.0`0000000000000000000j`0000000000000000004d`20913`43498`63`101`0000000000000000001p`0000000000000000001p`2012-09-06 00:00:00.0`2013-03-27 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000g1`0000000000000000002h`00000000000000000003`000000000000000000g1`1969-02-04 23:00:00.0`0000000000000000000g`0000000000000000001a`20802`44014`579`123`000000000000000000g1`000000000000000000g1`2012-07-27 00:00:00.0`2013-04-08 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000oc`0000000000000000002k`0000000000000000000l`000000000000000000oc`1969-11-30 23:00:00.0`0000000000000000000b`00000000000000000057`20943`44313`878`126`000000000000000000oc`000000000000000000oc`2012-10-01 00:00:00.0`2013-01-28 23:00:00.0`2013-05-09 00:00:00.0
000000000000000000g2`0000000000000000003e`0000000000000000000j`000000000000000000g2`1969-02-05 23:00:00.0`00000000000000000008`000000000000000000my`21582`44015`580`156`000000000000000000g2`000000000000000000g2`2012-07-11 00:00:00.0`2012-08-03 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000p2`00000000000000000041`0000000000000000000m`000000000000000000p2`1969-12-26 23:00:00.0`0000000000000000000h`0000000000000000007z`21043`44339`904`179`000000000000000000p2`000000000000000000p2`2012-09-12 00:00:00.0`2013-02-20 23:00:00.0`2013-05-18 00:00:00.0
0000000000000000006t`00000000000000000043`0000000000000000000n`0000000000000000006t`1968-03-09 23:00:00.0`0000000000000000000i`000000000000000000b3`21155`43682`247`181`0000000000000000006t`0000000000000000006t`2012-06-17 00:00:00.0`2012-11-16 23:00:00.0`2013-05-14 00:00:00.0
0000000000000000008s`0000000000000000000w`0000000000000000000g`0000000000000000008s`1968-05-19 23:00:00.0`0000000000000000000d`0000000000000000007w`21040`43753`318`66`0000000000000000008s`0000000000000000008s`2012-08-31 00:00:00.0`2012-11-30 23:00:00.0`2013-05-13 00:00:00.0
00000000000000000040`0000000000000000001n`0000000000000000000b`00000000000000000040`1967-11-29 23:00:00.0`0000000000000000000f`0000000000000000008x`21077`43581`146`93`00000000000000000040`00000000000000000040`2012-06-24 00:00:00.0`2012-06-26 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000jx`0000000000000000002n`0000000000000000000q`000000000000000000jx`1969-06-25 00:00:00.0`00000000000000000004`0000000000000000007m`21030`44154`719`129`000000000000000000jx`000000000000000000jx`2012-09-23 00:00:00.0`2012-08-07 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000dc`0000000000000000001j`0000000000000000000u`000000000000000000dc`1968-10-30 23:00:00.0`00000000000000000009`0000000000000000001p`20817`43917`482`89`000000000000000000dc`000000000000000000dc`2012-11-01 23:00:00.0`2012-12-24 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000ac`0000000000000000001m`00000000000000000008`000000000000000000ac`1968-07-15 00:00:00.0`00000000000000000002`000000000000000000g1`21333`43809`374`92`000000000000000000ac`000000000000000000ac`2012-10-04 00:00:00.0`2012-11-09 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000gf`0000000000000000001f`0000000000000000000h`000000000000000000gf`1969-02-18 23:00:00.0`0000000000000000000e`000000000000000000g2`21334`44028`593`85`000000000000000000gf`000000000000000000gf`2012-07-21 00:00:00.0`2012-06-10 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000006f`0000000000000000003n`0000000000000000000i`0000000000000000006f`1968-02-24 23:00:00.0`00000000000000000001`0000000000000000006t`21001`43668`233`165`0000000000000000006f`0000000000000000006f`2012-08-24 00:00:00.0`2012-07-30 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000qp`0000000000000000001r`0000000000000000000p`000000000000000000qp`1970-02-23 23:00:00.0`00000000000000000007`0000000000000000008s`21072`44398`963`97`000000000000000000qp`000000000000000000qp`2012-09-01 00:00:00.0`2013-04-23 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000le`00000000000000000012`0000000000000000000d`000000000000000000le`1969-08-17 00:00:00.0`0000000000000000000k`00000000000000000040`20900`44207`772`72`000000000000000000le`000000000000000000le`2012-07-20 00:00:00.0`2013-01-15 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000nl`0000000000000000002v`0000000000000000000f`000000000000000000nl`1969-11-03 23:00:00.0`0000000000000000000c`000000000000000000jx`21473`44286`851`137`000000000000000000nl`000000000000000000nl`2012-10-12 00:00:00.0`2012-08-16 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ol`00000000000000000007`00000000000000000004`000000000000000000ol`1969-12-09 23:00:00.0`0000000000000000000a`000000000000000000dc`21236`44322`887`41`000000000000000000ol`000000000000000000ol`2012-09-15 00:00:00.0`2013-01-23 23:00:00.0`2013-05-13 00:00:00.0
000000000000000000mk`0000000000000000000m`0000000000000000000s`000000000000000000mk`1969-09-27 23:00:00.0`00000000000000000006`000000000000000000ac`21128`44249`814`56`000000000000000000mk`000000000000000000mk`2012-06-18 00:00:00.0`2012-09-10 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000pw`0000000000000000001w`00000000000000000009`000000000000000000pw`1970-01-25 23:00:00.0`00000000000000000005`000000000000000000gf`21347`44369`934`102`000000000000000000pw`000000000000000000pw`2012-09-26 00:00:00.0`2013-04-09 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000000g`0000000000000000000p`00000000000000000002`0000000000000000000g`1967-07-25 00:00:00.0`00000000000000000003`0000000000000000006f`20987`43453`18`59`0000000000000000000g`0000000000000000000g`2012-10-29 23:00:00.0`2013-01-09 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000bk`0000000000000000002c`0000000000000000000e`000000000000000000bk`1968-08-28 00:00:00.0`0000000000000000000j`000000000000000000le`21526`43853`418`118`000000000000000000bk`000000000000000000bk`2012-10-25 00:00:00.0`2012-10-31 23:00:00.0`2013-05-17 00:00:00.0
000000000000000000k6`00000000000000000017`0000000000000000000t`000000000000000000k6`1969-07-04 00:00:00.0`0000000000000000000g`000000000000000000mk`21568`44163`728`77`000000000000000000k6`000000000000000000k6`2012-09-29 00:00:00.0`2013-01-02 23:00:00.0`2013-05-10 00:00:00.0
000000000000000000ju`00000000000000000031`00000000000000000001`000000000000000000ju`1969-06-22 00:00:00.0`0000000000000000000b`0000000000000000000g`20772`44151`716`143`000000000000000000ju`000000000000000000ju`2012-08-01 00:00:00.0`2012-07-02 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000b6`0000000000000000000r`00000000000000000007`000000000000000000b6`1968-08-14 00:00:00.0`00000000000000000008`000000000000000000bk`21172`43839`404`61`000000000000000000b6`000000000000000000b6`2012-10-16 00:00:00.0`2012-08-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000a2`0000000000000000002i`0000000000000000000o`000000000000000000a2`1968-07-05 00:00:00.0`0000000000000000000h`000000000000000000k6`21482`43799`364`124`000000000000000000a2`000000000000000000a2`2012-08-30 00:00:00.0`2012-08-09 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000097`00000000000000000003`0000000000000000000k`00000000000000000097`1968-06-04 00:00:00.0`0000000000000000000i`000000000000000000ju`21470`43768`333`37`00000000000000000097`00000000000000000097`2012-10-26 00:00:00.0`2012-10-07 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000eu`00000000000000000026`0000000000000000000c`000000000000000000eu`1968-12-23 23:00:00.0`0000000000000000000d`000000000000000000b6`21158`43971`536`112`000000000000000000eu`000000000000000000eu`2012-10-30 23:00:00.0`2012-10-05 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000lb`0000000000000000000a`0000000000000000000r`000000000000000000lb`1969-08-14 00:00:00.0`0000000000000000000f`000000000000000000a2`21118`44204`769`44`000000000000000000lb`000000000000000000lb`2012-10-19 00:00:00.0`2012-08-14 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000lf`0000000000000000002t`0000000000000000000a`000000000000000000lf`1969-08-18 00:00:00.0`00000000000000000004`00000000000000000097`21087`44208`773`135`000000000000000000lf`000000000000000000lf`2012-09-09 00:00:00.0`2012-09-05 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ob`0000000000000000003x`00000000000000000006`000000000000000000ob`1969-11-29 23:00:00.0`00000000000000000009`000000000000000000eu`21290`44312`877`175`000000000000000000ob`000000000000000000ob`2012-08-06 00:00:00.0`2013-03-30 23:00:00.0`2013-05-12 00:00:00.0
000000000000000000fc`00000000000000000034`00000000000000000005`000000000000000000fc`1969-01-10 23:00:00.0`00000000000000000002`000000000000000000lb`21523`43989`554`146`000000000000000000fc`000000000000000000fc`2012-08-17 00:00:00.0`2013-04-18 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000006a`00000000000000000011`00000000000000000003`0000000000000000006a`1968-02-19 23:00:00.0`0000000000000000000e`000000000000000000lf`21527`43663`228`71`0000000000000000006a`0000000000000000006a`2012-10-10 00:00:00.0`2012-09-08 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000n3`0000000000000000001z`0000000000000000000l`000000000000000000n3`1969-10-16 23:00:00.0`00000000000000000001`000000000000000000fc`21308`44268`833`105`000000000000000000n3`000000000000000000n3`2012-07-25 00:00:00.0`2012-10-08 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bl`00000000000000000027`0000000000000000000j`000000000000000000bl`1968-08-29 00:00:00.0`00000000000000000007`0000000000000000006a`20982`43854`419`113`000000000000000000bl`000000000000000000bl`2012-08-10 00:00:00.0`2012-10-30 23:00:00.0`2013-05-15 00:00:00.0
000000000000000000kw`00000000000000000010`0000000000000000000m`000000000000000000kw`1969-07-30 00:00:00.0`0000000000000000000k`000000000000000000bl`21173`44189`754`70`000000000000000000kw`000000000000000000kw`2012-07-19 00:00:00.0`2012-11-01 23:00:00.0`2013-05-18 00:00:00.0
000000000000000000al`0000000000000000003c`0000000000000000000n`000000000000000000al`1968-07-24 00:00:00.0`0000000000000000000c`000000000000000000kw`21508`43818`383`154`000000000000000000al`000000000000000000al`2012-07-17 00:00:00.0`2013-03-22 23:00:00.0`2013-05-14 00:00:00.0
