000000000000000002n4`000000000000000001ll`0000000000000000000b`00000000000000d`0000000000000000001z`00000000000000000003`\N`000000000000001`1972-12-04 01:00:00.0`1972-12-04 01:00:00.0`00000000000000000013`0000000000002n4`0000000000000000002d`000000000000002`85`\N`2073`148`00000000000000000001`0000000000000000002x`00000000000000000001`\N`0000000000000000000g`000000000000002`\N`35`43`\N`12`\N`61`42`868`000000000000001`4`42`868`000000000000001`924`1067`1833964`380600`32`9`11`000000000000008`43`\N`\N`000000000000000002n4`000000000000000002n4`000000000000003`\N`49`44201`44268`2008-08-16 02:00:00.0`21323`271895`\N`4783`0000000000000000000b`2012-11-06 01:00:00.0`2012-11-06 01:00:00.0`2013-05-08 02:00:00.0
000000000000000001g4`000000000000000000tm`0000000000000000000q`00000000000000f`00000000000000000019`00000000000000000001`\N`000000000000001`1978-02-18 01:00:00.0`1978-02-18 01:00:00.0`0000000000000000001z`0000000000001g4`0000000000000000002x`000000000000001`105`\N`2223`157`00000000000000000002`0000000000000000000j`00000000000000000007`\N`0000000000000000000b`000000000000001`\N`43`3`\N`10`\N`59`38`1177`000000000000001`9`38`1177`000000000000001`1233`869`1833766`379593`33`18`7`00000000000000h`39`\N`\N`000000000000000001g4`000000000000000001g4`000000000000001`\N`2391`44221`44300`2008-08-15 02:00:00.0`21297`271927`\N`3898`0000000000000000000q`2012-08-12 02:00:00.0`2012-08-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gv`000000000000000000o4`0000000000000000000u`000000000000004`0000000000000000000c`00000000000000000002`\N`000000000000001`1973-09-01 02:00:00.0`1973-09-01 02:00:00.0`00000000000000000019`0000000000000gv`0000000000000000000j`000000000000002`19`\N`1066`46`00000000000000000003`0000000000000000002r`0000000000000000000c`\N`0000000000000000000y`000000000000002`\N`3`21`\N`6`\N`67`44`773`000000000000001`5`44`1618`000000000000001`1674`1178`1834075`379395`34`19`6`00000000000000i`45`\N`\N`000000000000000000gv`000000000000000000gv`000000000000002`\N`1122`43883`44274`2008-08-16 02:00:00.0`21264`271257`\N`4910`0000000000000000000u`2012-10-31 01:00:00.0`2012-10-31 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000015e`000000000000000000wp`00000000000000000008`000000000000009`0000000000000000002c`00000000000000000004`\N`000000000000001`1970-04-25 01:00:00.0`1970-04-25 01:00:00.0`0000000000000000000c`00000000000015e`0000000000000000002r`000000000000001`99`\N`868`187`00000000000000000001`0000000000000000002j`0000000000000000000a`\N`0000000000000000000q`000000000000001`\N`21`19`\N`5`\N`64`5`1530`000000000000001`10`5`773`000000000000001`829`1619`1834889`379704`32`26`4`00000000000000d`6`\N`\N`0000000000000000015e`0000000000000000015e`000000000000004`\N`2005`44215`44241`2008-08-15 02:00:00.0`21336`271901`\N`4782`00000000000000000008`2012-10-23 02:00:00.0`2012-10-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000002d4`000000000000000001jb`0000000000000000000h`000000000000002`0000000000000000002b`00000000000000000003`\N`000000000000001`1977-11-07 01:00:00.0`1977-11-07 01:00:00.0`0000000000000000002c`0000000000002d4`0000000000000000002j`000000000000002`91`\N`1177`287`00000000000000000002`0000000000000000000b`00000000000000000006`\N`0000000000000000000u`000000000000002`\N`19`32`\N`3`\N`60`35`207`000000000000001`3`35`1530`000000000000001`1586`774`1834516`380518`33`14`12`00000000000000f`36`\N`\N`000000000000000002d4`000000000000000002d4`000000000000003`\N`3579`44207`44313`2008-08-16 02:00:00.0`21335`271268`\N`6307`0000000000000000000h`2012-08-04 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i2`0000000000000000018y`0000000000000000000i`00000000000000e`00000000000000000024`00000000000000000001`\N`000000000000001`1978-05-07 01:00:00.0`1978-05-07 01:00:00.0`0000000000000000002b`0000000000000i2`0000000000000000000b`000000000000001`11`\N`1991`284`00000000000000000003`0000000000000000000y`00000000000000000005`\N`00000000000000000008`000000000000001`\N`32`22`\N`11`\N`65`43`63`000000000000001`2`43`207`000000000000001`263`1531`1833671`380145`34`16`9`000000000000004`44`\N`\N`000000000000000000i2`000000000000000000i2`000000000000001`\N`1165`43875`44312`2008-08-15 02:00:00.0`21328`271249`\N`3914`0000000000000000000i`2012-08-27 02:00:00.0`2012-08-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000to`000000000000000000lh`0000000000000000000p`000000000000001`0000000000000000000r`00000000000000000002`\N`000000000000001`1977-04-22 01:00:00.0`1977-04-22 01:00:00.0`00000000000000000024`0000000000000to`0000000000000000000y`000000000000002`34`\N`1618`274`00000000000000000001`00000000000000000016`00000000000000000003`\N`0000000000000000000h`000000000000002`\N`22`23`\N`8`\N`58`3`1440`000000000000001`8`3`63`000000000000001`119`208`1834428`379300`32`5`5`000000000000009`4`\N`\N`000000000000000000to`000000000000000000to`000000000000002`\N`1583`43856`44305`2008-08-16 02:00:00.0`21279`271939`\N`6128`0000000000000000000p`2012-09-04 02:00:00.0`2012-09-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000002ai`0000000000000000016i`0000000000000000000d`000000000000007`0000000000000000002g`00000000000000000004`\N`000000000000001`1972-03-23 01:00:00.0`1972-03-23 01:00:00.0`0000000000000000000r`0000000000002ai`00000000000000000016`000000000000001`42`\N`773`61`00000000000000000002`0000000000000000002b`0000000000000000000b`\N`0000000000000000000i`000000000000001`\N`23`16`\N`13`\N`57`21`965`000000000000001`11`21`1440`000000000000001`1724`64`1833105`380057`33`10`10`000000000000002`22`\N`\N`000000000000000002ai`000000000000000002ai`000000000000004`\N`3485`43864`44256`2008-08-15 02:00:00.0`21340`271932`\N`3912`0000000000000000000d`2012-10-15 02:00:00.0`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000117`0000000000000000005r`0000000000000000000v`00000000000000k`0000000000000000000a`00000000000000000003`\N`000000000000001`1972-12-29 01:00:00.0`1972-12-29 01:00:00.0`0000000000000000002g`000000000000117`0000000000000000002b`000000000000002`83`\N`2168`245`00000000000000000003`00000000000000000019`00000000000000000008`\N`0000000000000000000p`000000000000002`\N`16`11`\N`4`\N`63`46`922`000000000000001`7`46`965`000000000000001`1496`1669`1832961`378734`34`3`3`00000000000000e`47`\N`\N`00000000000000000117`00000000000000000117`000000000000003`\N`1854`44199`44317`2008-08-16 02:00:00.0`21262`271283`\N`4907`0000000000000000000v`2012-09-07 02:00:00.0`2012-09-07 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000036`0000000000000000001r`0000000000000000000f`00000000000000c`0000000000000000001y`00000000000000000001`\N`000000000000001`1975-09-05 02:00:00.0`1975-09-05 02:00:00.0`0000000000000000000a`000000000000036`00000000000000000019`000000000000001`45`\N`1530`144`00000000000000000001`00000000000000000013`0000000000000000000d`\N`0000000000000000000d`000000000000001`\N`11`34`\N`9`\N`66`19`1309`000000000000001`6`19`922`000000000000001`1021`1441`1834566`378590`32`15`2`000000000000001`20`\N`\N`00000000000000000036`00000000000000000036`000000000000001`\N`629`43818`44239`2008-08-15 02:00:00.0`21322`271253`\N`3915`0000000000000000000f`2012-09-01 02:00:00.0`2012-09-01 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000027n`000000000000000001ac`00000000000000000004`00000000000000a`0000000000000000002e`00000000000000000002`\N`000000000000001`1976-02-02 01:00:00.0`1976-02-02 01:00:00.0`0000000000000000001y`00000000000027n`00000000000000000013`000000000000002`39`\N`207`231`00000000000000000002`00000000000000000005`0000000000000000000f`\N`0000000000000000000v`000000000000002`\N`34`36`\N`2`\N`62`32`178`000000000000001`4`32`1309`000000000000001`978`966`1834338`380195`33`2`8`000000000000007`33`\N`\N`0000000000000000027n`0000000000000000027n`000000000000002`\N`3382`43861`44299`2008-08-16 02:00:00.0`21338`271266`\N`3916`00000000000000000004`2012-07-29 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000002co`00000000000000000140`0000000000000000000s`000000000000006`00000000000000000021`00000000000000000004`\N`000000000000001`1972-12-02 01:00:00.0`1972-12-02 01:00:00.0`0000000000000000002e`0000000000002co`00000000000000000005`000000000000001`5`\N`2206`16`00000000000000000003`0000000000000000002p`00000000000000000004`\N`0000000000000000000f`000000000000001`0000000000000000000a`36`26`\N`1`\N`61`22`495`000000000000001`9`22`178`000000000000001`1825`923`1833863`379967`34`8`13`00000000000000o`23`\N`\N`000000000000000002co`000000000000000002co`000000000000004`\N`3563`43869`44315`2008-08-15 02:00:00.0`21325`271926`\N`3909`0000000000000000000s`2012-10-29 01:00:00.0`2012-10-29 01:00:00.0`2013-05-08 02:00:00.0
00000000000000000224`000000000000000000qt`00000000000000000009`000000000000005`00000000000000000006`00000000000000000003`\N`000000000000001`1977-10-23 01:00:00.0`1977-10-23 01:00:00.0`00000000000000000021`000000000000224`0000000000000000002p`000000000000002`97`\N`63`226`00000000000000000001`0000000000000000001k`00000000000000000009`\N`00000000000000000004`000000000000002`00000000000000000006`26`30`\N`7`\N`59`53`1492`000000000000001`5`53`495`000000000000001`1365`1770`1833820`379492`32`25`11`00000000000000k`54`\N`\N`00000000000000000224`00000000000000000224`000000000000003`\N`3183`44213`44302`2008-08-16 02:00:00.0`21663`271251`\N`3904`00000000000000000009`2012-09-18 02:00:00.0`2012-09-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mk`000000000000000001mc`00000000000000000002`000000000000003`00000000000000000016`00000000000000000001`\N`000000000000001`1972-05-18 01:00:00.0`1972-05-18 01:00:00.0`00000000000000000006`0000000000000mk`0000000000000000001k`000000000000001`56`\N`1668`261`00000000000000000002`0000000000000000000i`00000000000000000002`\N`0000000000000000000s`000000000000001`00000000000000000005`30`8`\N`12`\N`67`52`19`000000000000001`10`52`1492`000000000000001`234`1310`1834667`379449`33`21`7`00000000000000c`53`\N`\N`000000000000000000mk`000000000000000000mk`000000000000001`\N`1327`43829`44326`2008-08-15 02:00:00.0`21294`271929`\N`4909`00000000000000000002`2012-08-11 02:00:00.0`2012-08-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ud`000000000000000000pm`0000000000000000000e`00000000000000l`00000000000000000012`00000000000000000002`\N`000000000000001`1973-03-23 01:00:00.0`1973-03-23 01:00:00.0`00000000000000000016`0000000000000ud`0000000000000000000i`000000000000002`18`\N`2248`29`00000000000000000003`0000000000000000001o`0000000000000000000e`\N`00000000000000000009`000000000000002`00000000000000000003`8`17`\N`10`\N`64`23`1121`000000000000001`3`23`19`000000000000001`551`179`1834207`380296`34`13`6`00000000000000a`62`\N`\N`000000000000000000ud`000000000000000000ud`000000000000002`\N`1608`43882`44271`2008-08-16 02:00:00.0`21290`271262`\N`4911`0000000000000000000e`2012-09-22 02:00:00.0`2012-09-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000001ll`000000000000000001d5`0000000000000000000t`00000000000000j`0000000000000000001s`00000000000000000004`\N`000000000000001`1975-06-15 02:00:00.0`1975-06-15 02:00:00.0`00000000000000000012`0000000000001ll`0000000000000000001o`000000000000001`60`\N`2541`159`00000000000000000001`00000000000000000002`00000000000000000001`\N`00000000000000000002`000000000000001`0000000000000000000b`17`18`\N`6`\N`60`16`508`000000000000001`2`16`1121`000000000000001`1548`496`1833076`379836`32`11`4`000000000000006`24`\N`\N`000000000000000001ll`000000000000000001ll`000000000000004`\N`2588`43833`44267`2008-08-15 02:00:00.0`21316`271898`\N`6132`0000000000000000000t`2012-07-26 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000001pr`0000000000000000010d`00000000000000000001`00000000000000g`00000000000000000018`00000000000000000003`\N`000000000000001`1974-06-07 02:00:00.0`1974-06-07 02:00:00.0`0000000000000000001s`0000000000001pr`00000000000000000002`000000000000002`2`\N`2417`98`00000000000000000002`0000000000000000001g`00000000000000000007`\N`0000000000000000000e`000000000000002`00000000000000000008`18`25`\N`5`\N`65`11`1232`000000000000001`8`11`508`000000000000001`75`1493`1833393`378705`33`7`12`000000000000005`61`\N`\N`000000000000000001pr`000000000000000001pr`000000000000003`\N`2738`43866`44293`2008-08-16 02:00:00.0`21296`271246`\N`6129`00000000000000000001`2012-09-14 02:00:00.0`2012-09-14 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000tm`0000000000000000004y`00000000000000000007`00000000000000b`00000000000000000005`00000000000000000001`\N`000000000000001`1972-02-13 01:00:00.0`1972-02-13 01:00:00.0`00000000000000000018`0000000000000tm`0000000000000000001g`000000000000001`52`\N`2505`85`00000000000000000003`0000000000000000001x`0000000000000000000c`\N`0000000000000000000x`000000000000001`00000000000000000004`25`13`\N`3`\N`58`34`255`000000000000001`11`34`1232`000000000000001`1177`20`1834789`379022`34`6`9`000000000000003`17`\N`\N`000000000000000000tm`000000000000000000tm`000000000000001`\N`1581`43825`44273`2008-08-15 02:00:00.0`21662`271894`\N`3919`00000000000000000007`2012-10-01 02:00:00.0`2012-10-01 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000278`000000000000000000dr`0000000000000000000o`000000000000008`0000000000000000000z`00000000000000000002`\N`000000000000001`1975-12-09 01:00:00.0`1975-12-09 01:00:00.0`00000000000000000005`000000000000278`0000000000000000001x`000000000000002`69`\N`1440`192`00000000000000000001`0000000000000000002m`0000000000000000000a`\N`0000000000000000000t`000000000000002`00000000000000000009`13`31`\N`11`\N`57`36`1526`000000000000001`7`36`255`000000000000001`564`1122`1834390`380418`32`4`5`00000000000000l`12`\N`\N`00000000000000000278`00000000000000000278`000000000000002`\N`3367`43842`44325`2008-08-16 02:00:00.0`21287`271920`\N`4905`0000000000000000000o`2012-10-26 02:00:00.0`2012-10-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o4`000000000000000001gj`0000000000000000000k`00000000000000h`00000000000000000017`00000000000000000004`\N`000000000000001`1974-03-11 01:00:00.0`1974-03-11 01:00:00.0`0000000000000000000z`0000000000000o4`0000000000000000002m`000000000000001`94`\N`965`123`00000000000000000002`0000000000000000000o`00000000000000000006`\N`00000000000000000001`000000000000001`00000000000000000002`31`15`\N`8`\N`63`50`278`000000000000001`6`50`1526`000000000000001`1288`509`1832917`380019`33`22`10`00000000000000j`35`\N`\N`000000000000000000o4`000000000000000000o4`000000000000004`\N`1383`44210`44264`2008-08-15 02:00:00.0`21295`271900`\N`3901`0000000000000000000k`2012-08-17 02:00:00.0`2012-08-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000wp`0000000000000000015g`0000000000000000000c`00000000000000i`0000000000000000002f`00000000000000000003`\N`000000000000001`1970-07-27 02:00:00.0`1970-07-27 02:00:00.0`00000000000000000017`0000000000000wp`0000000000000000000o`000000000000002`24`\N`2100`171`00000000000000000003`00000000000000000028`00000000000000000005`00000000000000000033`00000000000000000007`000000000000002`00000000000000000001`15`4`\N`13`\N`66`47`657`000000000000001`4`47`278`000000000000001`311`1851`1834019`378546`34`20`3`00000000000000m`37`\N`\N`000000000000000000wp`000000000000000000wp`000000000000003`\N`1692`43888`44272`2008-08-16 02:00:00.0`21339`271261`271408`3910`0000000000000000000c`2012-10-12 02:00:00.0`2012-10-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000001jb`0000000000000000000j`0000000000000000000r`00000000000000d`00000000000000000003`00000000000000000001`\N`000000000000001`1976-01-16 01:00:00.0`1976-01-16 01:00:00.0`0000000000000000002f`0000000000001jb`00000000000000000028`000000000000001`80`\N`922`105`00000000000000000001`0000000000000000001q`00000000000000000003`00000000000000000037`0000000000000000000o`000000000000001`00000000000000000007`4`28`\N`4`\N`62`26`753`000000000000001`9`26`657`000000000000001`1582`1865`1833406`379648`32`23`2`00000000000000n`51`\N`\N`000000000000000001jb`000000000000000001jb`000000000000001`\N`2506`43853`44316`2008-08-15 02:00:00.0`21660`271291`271412`3911`0000000000000000000r`2012-09-24 02:00:00.0`2012-09-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000002qr`000000000000000000v5`0000000000000000000a`00000000000000f`0000000000000000000l`00000000000000000002`\N`000000000000001`1970-03-05 01:00:00.0`1970-03-05 01:00:00.0`00000000000000000003`0000000000002qr`0000000000000000001q`000000000000002`62`\N`1769`19`00000000000000000002`0000000000000000001v`0000000000000000000b`0000000000000000001b`0000000000000000000k`000000000000002`0000000000000000000a`28`9`\N`9`\N`61`30`240`000000000000001`5`30`753`000000000000001`334`1233`1834748`379035`33`24`8`00000000000000g`48`\N`\N`000000000000000002qr`000000000000000002qr`000000000000002`\N`180`43835`44323`2008-08-16 02:00:00.0`21273`271899`271344`3918`0000000000000000000a`2012-09-29 02:00:00.0`2012-09-29 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000018y`000000000000000000e4`00000000000000000006`000000000000004`0000000000000000001a`00000000000000000004`\N`000000000000001`1974-07-27 02:00:00.0`1974-07-27 02:00:00.0`0000000000000000000l`00000000000018y`0000000000000000003d`000000000000001`121`\N`1309`99`00000000000000000003`0000000000000000002h`00000000000000000008`0000000000000000005x`0000000000000000000c`000000000000001`00000000000000000006`9`37`\N`2`\N`59`8`1150`000000000000001`10`8`240`000000000000001`1716`256`1834762`380377`34`17`13`00000000000000b`27`\N`\N`0000000000000000018y`0000000000000000018y`000000000000004`\N`2133`44197`44250`2008-08-15 02:00:00.0`21298`271252`271510`3906`00000000000000000006`2012-10-21 02:00:00.0`2012-10-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lh`000000000000000001fe`00000000000000000005`000000000000009`0000000000000000000j`00000000000000000003`\N`000000000000001`1976-02-27 01:00:00.0`1976-02-27 01:00:00.0`0000000000000000001a`0000000000000lh`0000000000000000003b`000000000000002`119`\N`178`91`00000000000000000001`0000000000000000002k`0000000000000000000d`0000000000000000004s`0000000000000000000r`000000000000002`00000000000000000005`37`2`\N`1`\N`67`56`350`000000000000001`3`56`1150`000000000000001`713`1527`1834130`380391`32`12`11`000000000000008`31`\N`\N`000000000000000000lh`000000000000000000lh`000000000000003`\N`1288`44235`44275`2008-08-16 02:00:00.0`21271`271259`271469`4906`00000000000000000005`2012-10-24 02:00:00.0`2012-10-24 02:00:00.0`2013-05-08 02:00:00.0
