0000000000000000000v`0000000000000000000y`00000000000000000001`00000000000000000001`1970-01-25 01:00:00.0`1972-04-17 01:00:00.0`404`00000000000007w`\N`21292`0000000000000000000v`\N`2012-09-03 02:00:00.0`2012-08-15 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000me`00000000000000000010`00000000000000000002`00000000000000000002`1970-03-22 01:00:00.0`1971-09-15 02:00:00.0`414`00000000000008x`\N`21166`000000000000000000me`\N`2012-06-11 02:00:00.0`2012-08-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lk`0000000000000000001e`00000000000000000003`00000000000000000001`1970-03-04 01:00:00.0`1972-08-26 02:00:00.0`674`00000000000007m`\N`21136`000000000000000000lk`\N`2012-06-29 02:00:00.0`2012-09-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000p5`0000000000000000001b`00000000000000000001`00000000000000000002`1970-05-02 01:00:00.0`1972-07-26 02:00:00.0`371`00000000000001p`\N`21661`000000000000000000p5`\N`2012-07-24 02:00:00.0`2012-09-14 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008z`0000000000000000000q`00000000000000000002`00000000000000000001`1970-04-30 01:00:00.0`1972-04-12 01:00:00.0`565`00000000000006t`\N`21584`0000000000000000008z`\N`2012-06-27 02:00:00.0`2012-07-16 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000092`0000000000000000001q`00000000000000000003`00000000000000000002`1970-03-09 01:00:00.0`1972-09-14 02:00:00.0`564`00000000000008s`\N`21587`00000000000000000092`\N`2012-07-10 02:00:00.0`2012-08-12 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b8`0000000000000000000u`00000000000000000001`00000000000000000001`1970-03-31 01:00:00.0`1972-05-17 01:00:00.0`538`000000000000040`\N`20764`000000000000000000b8`\N`2012-06-30 02:00:00.0`2012-09-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bi`00000000000000000008`00000000000000000002`00000000000000000002`1970-04-03 01:00:00.0`1971-09-28 01:00:00.0`448`0000000000000dc`\N`20774`000000000000000000bi`\N`2012-07-31 02:00:00.0`2012-08-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000iq`0000000000000000001k`00000000000000000003`00000000000000000001`1970-05-03 01:00:00.0`1972-02-05 01:00:00.0`549`0000000000000ac`\N`21034`000000000000000000iq`\N`2012-08-15 02:00:00.0`2012-08-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ab`0000000000000000000h`00000000000000000001`00000000000000000002`1970-02-02 01:00:00.0`1971-12-06 01:00:00.0`148`00000000000006f`\N`21632`000000000000000000ab`\N`2012-08-19 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fp`0000000000000000000i`00000000000000000002`00000000000000000001`1970-03-01 01:00:00.0`1971-11-23 01:00:00.0`157`00000000000000g`\N`20925`000000000000000000fp`\N`2012-07-30 02:00:00.0`2012-08-16 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fo`0000000000000000000p`00000000000000000003`00000000000000000002`1970-04-06 01:00:00.0`1972-03-09 01:00:00.0`46`0000000000000bk`\N`20924`000000000000000000fo`\N`2012-08-08 02:00:00.0`2012-07-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ey`0000000000000000000d`00000000000000000001`00000000000000000001`1970-02-25 01:00:00.0`1972-07-03 02:00:00.0`187`0000000000000b6`\N`20898`000000000000000000ey`\N`2012-07-01 02:00:00.0`2012-09-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o7`0000000000000000000v`00000000000000000002`00000000000000000002`1970-02-28 01:00:00.0`1972-08-18 02:00:00.0`287`0000000000000a2`\N`21231`000000000000000000o7`\N`2012-08-07 02:00:00.0`2012-06-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000cg`0000000000000000000f`00000000000000000003`00000000000000000001`1970-02-21 01:00:00.0`1971-12-31 01:00:00.0`399`000000000000097`\N`20808`000000000000000000cg`\N`2012-06-24 02:00:00.0`2012-07-06 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000f9`00000000000000000004`00000000000000000001`00000000000000000002`1970-03-05 01:00:00.0`1972-02-17 01:00:00.0`284`00000000000006a`\N`20909`000000000000000000f9`\N`2012-06-19 02:00:00.0`2012-08-21 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000044`0000000000000000000s`00000000000000000002`00000000000000000001`1970-02-08 01:00:00.0`1971-12-13 01:00:00.0`321`0000000000000bl`\N`21409`00000000000000000044`\N`2012-08-24 02:00:00.0`2012-07-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mt`0000000000000000001n`00000000000000000003`00000000000000000002`1970-04-14 01:00:00.0`1972-08-14 02:00:00.0`274`0000000000000al`\N`21181`000000000000000000mt`\N`2012-07-12 02:00:00.0`2012-09-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004d`00000000000000000009`00000000000000000001`00000000000000000001`1970-01-08 01:00:00.0`1971-09-18 02:00:00.0`61`000000000000079`\N`21418`0000000000000000004d`\N`2012-07-14 02:00:00.0`2012-07-27 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001a`0000000000000000001r`00000000000000000002`00000000000000000002`1970-01-23 01:00:00.0`1971-12-07 01:00:00.0`577`0000000000000bq`\N`21307`0000000000000000001a`\N`2012-07-28 02:00:00.0`2012-10-01 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000057`00000000000000000011`00000000000000000003`00000000000000000001`1970-03-10 01:00:00.0`1972-07-25 02:00:00.0`578`0000000000000bw`\N`21448`00000000000000000057`\N`2012-07-25 02:00:00.0`2012-07-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000my`0000000000000000001l`00000000000000000001`00000000000000000002`1970-01-26 01:00:00.0`1971-11-29 01:00:00.0`245`00000000000000t`\N`21186`000000000000000000my`\N`2012-07-04 02:00:00.0`2012-09-12 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007z`0000000000000000001u`00000000000000000002`00000000000000000001`1970-03-26 01:00:00.0`1972-08-12 02:00:00.0`316`0000000000000c1`\N`21548`0000000000000000007z`\N`2012-08-28 02:00:00.0`2012-06-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b3`0000000000000000001m`00000000000000000003`00000000000000000002`1970-02-13 01:00:00.0`1972-01-28 01:00:00.0`144`00000000000004f`\N`20759`000000000000000000b3`\N`2012-08-09 02:00:00.0`2012-08-31 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007w`00000000000000000002`00000000000000000001`00000000000000000001`1970-04-20 01:00:00.0`1972-02-13 01:00:00.0`717`00000000000002q`\N`21545`0000000000000000007w`\N`2012-07-08 02:00:00.0`2012-06-24 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008x`0000000000000000000e`00000000000000000002`00000000000000000002`1970-01-28 01:00:00.0`1972-07-01 02:00:00.0`480`00000000000002d`\N`21582`0000000000000000008x`\N`2012-06-16 02:00:00.0`2012-09-23 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007m`0000000000000000001j`00000000000000000003`00000000000000000001`1970-04-01 01:00:00.0`1971-09-10 02:00:00.0`372`00000000000005c`\N`21535`0000000000000000007m`\N`2012-08-03 02:00:00.0`2012-10-04 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001p`0000000000000000001c`00000000000000000001`00000000000000000002`1970-01-04 01:00:00.0`1972-06-11 02:00:00.0`591`0000000000000ds`\N`21322`0000000000000000001p`\N`2012-09-05 02:00:00.0`2012-07-21 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000g1`0000000000000000000x`00000000000000000002`00000000000000000001`1970-03-20 01:00:00.0`1972-09-06 02:00:00.0`231`00000000000008k`\N`20937`000000000000000000g1`\N`2012-06-25 02:00:00.0`2012-08-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oc`0000000000000000000t`00000000000000000003`00000000000000000002`1970-01-11 01:00:00.0`1972-09-08 02:00:00.0`770`00000000000009u`\N`21236`000000000000000000oc`\N`2012-06-26 02:00:00.0`2012-09-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000g2`00000000000000000001`00000000000000000001`00000000000000000001`1970-04-12 01:00:00.0`1972-04-27 01:00:00.0`16`00000000000003f`\N`20938`000000000000000000g2`\N`2012-07-03 02:00:00.0`2012-07-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000p2`00000000000000000007`00000000000000000002`00000000000000000002`1970-04-23 01:00:00.0`1972-03-29 01:00:00.0`416`00000000000004r`\N`21658`000000000000000000p2`\N`2012-08-21 02:00:00.0`2012-09-15 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006t`0000000000000000001d`00000000000000000003`00000000000000000001`1970-02-07 01:00:00.0`1971-10-03 01:00:00.0`726`0000000000000be`\N`21506`0000000000000000006t`\N`2012-06-21 02:00:00.0`2012-06-18 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000008s`00000000000000000014`00000000000000000001`00000000000000000002`1970-03-13 01:00:00.0`1972-05-12 01:00:00.0`714`00000000000002x`\N`21577`0000000000000000008s`\N`2012-07-09 02:00:00.0`2012-09-26 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000040`00000000000000000015`00000000000000000002`00000000000000000001`1970-03-21 01:00:00.0`1972-07-20 02:00:00.0`402`00000000000009q`\N`21405`00000000000000000040`\N`2012-06-23 02:00:00.0`2012-09-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000jx`0000000000000000000o`00000000000000000003`00000000000000000002`1970-02-06 01:00:00.0`1972-09-11 02:00:00.0`362`00000000000000j`\N`21077`000000000000000000jx`\N`2012-06-12 02:00:00.0`2012-08-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dc`0000000000000000001t`00000000000000000001`00000000000000000001`1970-05-01 01:00:00.0`1972-05-07 01:00:00.0`331`0000000000000dq`\N`20840`000000000000000000dc`\N`2012-07-06 02:00:00.0`2012-08-30 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ac`0000000000000000001f`00000000000000000002`00000000000000000002`1970-04-04 01:00:00.0`1972-02-10 01:00:00.0`534`00000000000002r`\N`21633`000000000000000000ac`\N`2012-08-06 02:00:00.0`2012-09-09 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000gf`0000000000000000001i`00000000000000000003`00000000000000000001`1970-01-05 01:00:00.0`1972-04-14 01:00:00.0`767`000000000000096`\N`20951`000000000000000000gf`\N`2012-06-17 02:00:00.0`2012-08-06 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006f`0000000000000000000k`00000000000000000001`00000000000000000002`1970-04-15 01:00:00.0`1972-02-25 01:00:00.0`771`00000000000002j`\N`21492`0000000000000000006f`\N`2012-08-10 02:00:00.0`2012-08-17 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000le`00000000000000000013`00000000000000000002`00000000000000000001`1970-04-18 01:00:00.0`1971-10-11 01:00:00.0`552`00000000000009o`\N`21130`000000000000000000le`\N`2012-07-15 02:00:00.0`2012-07-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000nl`00000000000000000019`00000000000000000003`00000000000000000002`1970-02-18 01:00:00.0`1971-11-21 01:00:00.0`226`000000000000047`\N`21209`000000000000000000nl`\N`2012-08-04 02:00:00.0`2012-08-10 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ol`0000000000000000000c`00000000000000000001`00000000000000000001`1970-05-05 01:00:00.0`1972-01-17 01:00:00.0`417`00000000000004n`\N`21245`000000000000000000ol`\N`2012-08-13 02:00:00.0`2012-07-19 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mk`0000000000000000000r`00000000000000000002`00000000000000000002`1970-03-19 01:00:00.0`1972-01-09 01:00:00.0`752`00000000000008i`\N`21172`000000000000000000mk`\N`2012-08-05 02:00:00.0`2012-07-17 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000000g`0000000000000000000a`00000000000000000003`00000000000000000001`1970-03-29 01:00:00.0`1972-08-05 02:00:00.0`381`00000000000000b`\N`21277`0000000000000000000g`\N`2012-06-10 02:00:00.0`2012-10-02 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bk`00000000000000000006`00000000000000000001`00000000000000000002`1970-02-23 01:00:00.0`1972-08-15 02:00:00.0`261`00000000000007y`\N`20776`000000000000000000bk`\N`2012-06-22 02:00:00.0`2012-09-24 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000k6`00000000000000000016`00000000000000000002`00000000000000000001`1970-03-06 01:00:00.0`1971-10-14 01:00:00.0`732`0000000000000ad`\N`21086`000000000000000000k6`\N`2012-08-27 02:00:00.0`2012-08-29 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ju`00000000000000000012`00000000000000000003`00000000000000000002`1970-04-29 01:00:00.0`1972-02-07 01:00:00.0`422`0000000000000af`\N`21074`000000000000000000ju`\N`2012-08-02 02:00:00.0`2012-06-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000b6`0000000000000000001s`00000000000000000001`00000000000000000001`1970-02-11 01:00:00.0`1972-01-27 01:00:00.0`734`00000000000006p`\N`20762`000000000000000000b6`\N`2012-08-29 02:00:00.0`2012-07-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000a2`00000000000000000018`00000000000000000002`00000000000000000002`1970-02-27 01:00:00.0`1971-10-08 01:00:00.0`765`00000000000005w`\N`21623`000000000000000000a2`\N`2012-08-16 02:00:00.0`2012-06-29 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000097`00000000000000000005`00000000000000000003`00000000000000000001`1970-02-05 01:00:00.0`1971-09-04 02:00:00.0`719`0000000000000cz`\N`21592`00000000000000000097`\N`2012-08-26 02:00:00.0`2012-08-03 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000eu`0000000000000000000z`00000000000000000001`00000000000000000002`1970-02-03 01:00:00.0`1972-01-07 01:00:00.0`532`00000000000000y`\N`20894`000000000000000000eu`\N`2012-07-26 02:00:00.0`2012-06-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lb`00000000000000000017`00000000000000000002`00000000000000000001`1970-04-21 01:00:00.0`1972-08-17 02:00:00.0`715`000000000000074`\N`21127`000000000000000000lb`\N`2012-07-11 02:00:00.0`2012-09-08 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000lf`00000000000000000003`00000000000000000003`00000000000000000002`1970-04-27 01:00:00.0`1971-12-05 01:00:00.0`428`000000000000091`\N`21131`000000000000000000lf`\N`2012-07-07 02:00:00.0`2012-08-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ob`0000000000000000000l`00000000000000000001`00000000000000000001`1970-04-13 01:00:00.0`1972-06-18 02:00:00.0`29`0000000000000ai`\N`21235`000000000000000000ob`\N`2012-06-09 02:00:00.0`2012-06-20 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000fc`0000000000000000001a`00000000000000000002`00000000000000000002`1970-03-18 01:00:00.0`1972-06-29 02:00:00.0`754`00000000000006z`\N`20912`000000000000000000fc`\N`2012-06-15 02:00:00.0`2012-07-04 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000006a`0000000000000000000j`00000000000000000003`00000000000000000001`1970-01-15 01:00:00.0`1972-04-21 01:00:00.0`433`0000000000000d4`\N`21487`0000000000000000006a`\N`2012-07-27 02:00:00.0`2012-08-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000n3`0000000000000000000w`00000000000000000001`00000000000000000002`1970-02-14 01:00:00.0`1971-10-25 01:00:00.0`159`00000000000004k`\N`21191`000000000000000000n3`\N`2012-07-18 02:00:00.0`2012-07-07 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bl`0000000000000000000m`00000000000000000002`00000000000000000001`1970-04-28 01:00:00.0`1972-05-14 01:00:00.0`98`00000000000006c`\N`20777`000000000000000000bl`\N`2012-08-25 02:00:00.0`2012-08-25 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kw`0000000000000000001h`00000000000000000003`00000000000000000002`1970-01-16 01:00:00.0`1972-02-08 01:00:00.0`530`00000000000004z`\N`21112`000000000000000000kw`\N`2012-07-19 02:00:00.0`2012-06-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000al`0000000000000000001g`00000000000000000001`00000000000000000001`1970-02-20 01:00:00.0`1972-02-22 01:00:00.0`663`000000000000016`\N`21642`000000000000000000al`\N`2012-09-01 02:00:00.0`2012-10-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000mx`0000000000000000001p`00000000000000000002`00000000000000000002`1970-01-14 01:00:00.0`1972-08-29 02:00:00.0`85`00000000000002b`\N`21185`000000000000000000mx`\N`2012-09-06 02:00:00.0`2012-08-02 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000079`0000000000000000000n`00000000000000000003`00000000000000000001`1970-03-28 01:00:00.0`1971-09-17 02:00:00.0`192`00000000000003w`\N`21522`00000000000000000079`\N`2012-07-02 02:00:00.0`2012-09-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000kc`0000000000000000001o`00000000000000000001`00000000000000000002`1970-02-24 01:00:00.0`1971-10-29 01:00:00.0`640`00000000000003o`\N`21092`000000000000000000kc`\N`2012-08-14 02:00:00.0`2012-09-28 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000o6`0000000000000000000g`00000000000000000002`00000000000000000001`1970-01-07 01:00:00.0`1972-03-17 01:00:00.0`496`0000000000000b9`\N`21230`000000000000000000o6`\N`2012-08-12 02:00:00.0`2012-07-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000bq`0000000000000000000b`00000000000000000003`00000000000000000002`1970-01-21 01:00:00.0`1972-02-01 01:00:00.0`788`0000000000000c8`\N`20782`000000000000000000bq`\N`2012-07-29 02:00:00.0`2012-09-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000oi`0000000000000000000y`00000000000000000001`00000000000000000001`1970-03-16 01:00:00.0`1971-09-01 02:00:00.0`308`00000000000009h`\N`21242`000000000000000000oi`\N`2012-08-01 02:00:00.0`2012-07-05 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000ke`00000000000000000010`00000000000000000002`00000000000000000002`1970-01-24 01:00:00.0`1971-10-21 01:00:00.0`354`0000000000000cw`\N`21094`000000000000000000ke`\N`2012-08-22 02:00:00.0`2012-08-23 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000l9`0000000000000000001e`00000000000000000003`00000000000000000001`1970-03-14 01:00:00.0`1972-08-07 02:00:00.0`123`0000000000000bc`\N`21125`000000000000000000l9`\N`2012-06-28 02:00:00.0`2012-08-19 02:00:00.0`2013-05-08 02:00:00.0
