000000000000000000e7`2310`5886`43948`2013-05-13 00:00:00.0
0000000000000000004p`2095`7036`43606`2013-05-11 00:00:00.0
0000000000000000009y`2193`4837`43795`2013-05-16 00:00:00.0
0000000000000000006b`2377`5187`43664`2013-05-12 00:00:00.0
000000000000000000nt`2462`5823`44294`2013-05-17 00:00:00.0
0000000000000000002c`2232`3319`43521`2013-05-10 00:00:00.0
0000000000000000004m`2096`5688`43603`2013-05-09 00:00:00.0
0000000000000000007s`2219`5361`43717`2013-05-15 00:00:00.0
00000000000000000061`2390`6082`43654`2013-05-18 00:00:00.0
000000000000000000gl`2361`8593`44034`2013-05-14 00:00:00.0
000000000000000000ar`2046`6637`43824`2013-05-13 00:00:00.0
0000000000000000007t`2366`1310`43718`2013-05-11 00:00:00.0
0000000000000000006r`2176`7241`43680`2013-05-16 00:00:00.0
0000000000000000007c`2281`6925`43701`2013-05-12 00:00:00.0
000000000000000000mi`1984`8295`44247`2013-05-17 00:00:00.0
000000000000000000og`2334`4700`44317`2013-05-10 00:00:00.0
000000000000000000iy`2353`7111`44119`2013-05-09 00:00:00.0
000000000000000000g3`2185`6080`44016`2013-05-15 00:00:00.0
000000000000000000ps`2014`8475`44365`2013-05-18 00:00:00.0
000000000000000000pl`2105`839`44358`2013-05-14 00:00:00.0
000000000000000000kj`2453`8522`44176`2013-05-13 00:00:00.0
00000000000000000017`2420`2448`43480`2013-05-11 00:00:00.0
00000000000000000031`2461`4334`43546`2013-05-16 00:00:00.0
000000000000000000mo`2106`5531`44253`2013-05-12 00:00:00.0
0000000000000000000r`2479`6105`43464`2013-05-17 00:00:00.0
000000000000000000ji`2087`6644`44139`2013-05-10 00:00:00.0
0000000000000000002i`1985`1723`43527`2013-05-09 00:00:00.0
0000000000000000008y`2360`1587`43759`2013-05-15 00:00:00.0
0000000000000000008c`2020`3570`43737`2013-05-18 00:00:00.0
000000000000000000kh`2261`483`44174`2013-05-14 00:00:00.0
000000000000000000lj`2473`8483`44212`2013-05-13 00:00:00.0
0000000000000000006d`2475`147`43666`2013-05-11 00:00:00.0
000000000000000000p9`1983`8673`44346`2013-05-16 00:00:00.0
000000000000000000bv`2308`1350`43864`2013-05-12 00:00:00.0
00000000000000000003`2424`6067`43440`2013-05-17 00:00:00.0
00000000000000000026`2138`7708`43515`2013-05-10 00:00:00.0
0000000000000000000a`2302`4457`43447`2013-05-09 00:00:00.0
00000000000000000078`2404`2781`43697`2013-05-15 00:00:00.0
000000000000000000jm`2155`3967`44143`2013-05-18 00:00:00.0
0000000000000000005e`2456`3892`43631`2013-05-14 00:00:00.0
00000000000000000099`2325`8581`43770`2013-05-13 00:00:00.0
000000000000000000ga`2119`5929`44023`2013-05-11 00:00:00.0
0000000000000000002t`2439`4415`43538`2013-05-16 00:00:00.0
000000000000000000gw`2056`303`44045`2013-05-12 00:00:00.0
000000000000000000ip`2188`7870`44110`2013-05-17 00:00:00.0
0000000000000000009l`2024`4008`43782`2013-05-10 00:00:00.0
000000000000000000oy`2365`6311`44335`2013-05-09 00:00:00.0
0000000000000000003x`2150`2090`43578`2013-05-15 00:00:00.0
000000000000000000hr`2435`3226`44076`2013-05-18 00:00:00.0
000000000000000000d2`2428`201`43907`2013-05-14 00:00:00.0
00000000000000000034`1976`1852`43549`2013-05-13 00:00:00.0
000000000000000000ou`2126`2304`44331`2013-05-11 00:00:00.0
00000000000000000011`1990`5845`43474`2013-05-16 00:00:00.0
000000000000000000m4`2373`4617`44233`2013-05-12 00:00:00.0
000000000000000000ec`2358`2214`43953`2013-05-17 00:00:00.0
0000000000000000008b`2133`535`43736`2013-05-10 00:00:00.0
000000000000000000jr`2172`1544`44148`2013-05-09 00:00:00.0
00000000000000000090`2177`1033`43761`2013-05-15 00:00:00.0
0000000000000000009s`2307`905`43789`2013-05-18 00:00:00.0
0000000000000000001z`2252`3360`43508`2013-05-14 00:00:00.0
000000000000000000n9`2239`8107`44274`2013-05-13 00:00:00.0
000000000000000000fx`2194`7984`44010`2013-05-11 00:00:00.0
000000000000000000lg`2044`727`44209`2013-05-16 00:00:00.0
000000000000000000p1`1993`2865`44338`2013-05-12 00:00:00.0
00000000000000000063`2383`6093`43656`2013-05-17 00:00:00.0
000000000000000000i1`2112`4900`44086`2013-05-10 00:00:00.0
000000000000000000ka`2107`4972`44167`2013-05-09 00:00:00.0
000000000000000000mq`2408`3145`44255`2013-05-15 00:00:00.0
00000000000000000027`2259`5429`43516`2013-05-18 00:00:00.0
00000000000000000010`2421`87`43473`2013-05-14 00:00:00.0
000000000000000000q0`2128`5133`44373`2013-05-13 00:00:00.0
0000000000000000003c`2042`2637`43557`2013-05-11 00:00:00.0
0000000000000000002l`2210`5478`43530`2013-05-16 00:00:00.0
000000000000000000b4`2156`2978`43837`2013-05-12 00:00:00.0
0000000000000000008m`2355`5583`43747`2013-05-17 00:00:00.0
000000000000000000jd`2376`829`44134`2013-05-10 00:00:00.0
0000000000000000005n`2436`3733`43640`2013-05-09 00:00:00.0
0000000000000000006h`1978`93`43670`2013-05-15 00:00:00.0
00000000000000000004`2178`5487`43441`2013-05-18 00:00:00.0
0000000000000000002w`2333`3509`43541`2013-05-14 00:00:00.0
000000000000000000j2`2327`6891`44123`2013-05-13 00:00:00.0
000000000000000000iz`2171`6289`44120`2013-05-11 00:00:00.0
000000000000000000gt`2151`792`44042`2013-05-16 00:00:00.0
000000000000000000gj`2237`6700`44032`2013-05-12 00:00:00.0
0000000000000000009b`2246`5027`43772`2013-05-17 00:00:00.0
000000000000000000hq`2083`6390`44075`2013-05-10 00:00:00.0
000000000000000000cc`2346`6751`43881`2013-05-09 00:00:00.0
000000000000000000cd`2336`8036`43882`2013-05-15 00:00:00.0
000000000000000000d3`2405`3795`43908`2013-05-18 00:00:00.0
0000000000000000003u`2181`3751`43575`2013-05-14 00:00:00.0
000000000000000000fl`2411`1155`43998`2013-05-13 00:00:00.0
000000000000000000cs`2337`8103`43897`2013-05-11 00:00:00.0
000000000000000000nx`2431`7748`44298`2013-05-16 00:00:00.0
00000000000000000058`2236`6817`43625`2013-05-12 00:00:00.0
000000000000000000no`2184`1923`44289`2013-05-17 00:00:00.0
000000000000000000mu`2347`3380`44259`2013-05-10 00:00:00.0
00000000000000000053`2019`7555`43620`2013-05-09 00:00:00.0
000000000000000000k2`2235`5437`44159`2013-05-15 00:00:00.0
000000000000000000gy`2066`559`44047`2013-05-18 00:00:00.0
000000000000000000k5`2448`2960`44162`2013-05-14 00:00:00.0
000000000000000000j4`2290`4521`44125`2013-05-13 00:00:00.0
000000000000000000kf`2218`6557`44172`2013-05-11 00:00:00.0
000000000000000000qc`2364`6597`44385`2013-05-16 00:00:00.0
000000000000000000c0`2124`8099`43869`2013-05-12 00:00:00.0
0000000000000000003p`2147`7512`43570`2013-05-17 00:00:00.0
000000000000000000bz`2175`2900`43868`2013-05-10 00:00:00.0
0000000000000000002z`2255`981`43544`2013-05-09 00:00:00.0
000000000000000000l8`2317`7844`44201`2013-05-15 00:00:00.0
000000000000000000j9`2454`2474`44130`2013-05-18 00:00:00.0
000000000000000000o1`2446`5868`44302`2013-05-14 00:00:00.0
00000000000000000084`2238`5974`43729`2013-05-13 00:00:00.0
000000000000000000ep`2326`2221`43966`2013-05-11 00:00:00.0
000000000000000000hp`2145`948`44074`2013-05-16 00:00:00.0
000000000000000000bm`2217`5897`43855`2013-05-12 00:00:00.0
000000000000000000lm`2338`7685`44215`2013-05-17 00:00:00.0
0000000000000000001c`2457`3100`43485`2013-05-10 00:00:00.0
0000000000000000006n`2248`2774`43676`2013-05-09 00:00:00.0
0000000000000000004g`2135`3554`43597`2013-05-15 00:00:00.0
0000000000000000003g`2224`2822`43561`2013-05-18 00:00:00.0
0000000000000000005h`2144`6386`43634`2013-05-14 00:00:00.0
00000000000000000025`2458`6515`43514`2013-05-13 00:00:00.0
000000000000000000gh`2123`4119`44030`2013-05-11 00:00:00.0
0000000000000000007v`2480`2853`43720`2013-05-16 00:00:00.0
00000000000000000087`2113`8215`43732`2013-05-12 00:00:00.0
000000000000000000gv`2076`4349`44044`2013-05-17 00:00:00.0
000000000000000000hz`1987`6416`44084`2013-05-10 00:00:00.0
000000000000000000iu`2412`8285`44115`2013-05-09 00:00:00.0
000000000000000000d7`2363`8479`43912`2013-05-15 00:00:00.0
0000000000000000006q`2098`4756`43679`2013-05-18 00:00:00.0
0000000000000000006m`2271`408`43675`2013-05-14 00:00:00.0
0000000000000000003q`2159`4058`43571`2013-05-13 00:00:00.0
000000000000000000cp`2206`6021`43894`2013-05-11 00:00:00.0
000000000000000000lr`2052`4994`44220`2013-05-16 00:00:00.0
0000000000000000004y`2084`4443`43615`2013-05-12 00:00:00.0
000000000000000000gg`2350`1955`44029`2013-05-17 00:00:00.0
00000000000000000075`2279`5268`43694`2013-05-10 00:00:00.0
000000000000000000hg`1991`595`44065`2013-05-09 00:00:00.0
00000000000000000054`2040`5084`43621`2013-05-15 00:00:00.0
000000000000000000ks`2319`5028`44185`2013-05-18 00:00:00.0
0000000000000000007p`2283`6449`43714`2013-05-14 00:00:00.0
0000000000000000003v`2036`225`43576`2013-05-13 00:00:00.0
000000000000000000gb`2190`3268`44024`2013-05-11 00:00:00.0
0000000000000000003j`2367`2679`43564`2013-05-16 00:00:00.0
0000000000000000007n`2202`7956`43712`2013-05-12 00:00:00.0
0000000000000000002f`2407`5467`43524`2013-05-17 00:00:00.0
0000000000000000006s`2233`2329`43681`2013-05-10 00:00:00.0
00000000000000000082`2174`7320`43727`2013-05-09 00:00:00.0
000000000000000000d9`2229`1579`43914`2013-05-15 00:00:00.0
00000000000000000086`2045`3098`43731`2013-05-18 00:00:00.0
000000000000000000g5`2220`2656`44018`2013-05-14 00:00:00.0
00000000000000000073`2416`6599`43692`2013-05-13 00:00:00.0
000000000000000000g0`2467`5054`44013`2013-05-11 00:00:00.0
000000000000000000nm`2329`7983`44287`2013-05-16 00:00:00.0
000000000000000000pb`2223`668`44348`2013-05-12 00:00:00.0
000000000000000000db`2477`3684`43916`2013-05-17 00:00:00.0
0000000000000000009m`2035`7209`43783`2013-05-10 00:00:00.0
000000000000000000po`2222`5037`44361`2013-05-09 00:00:00.0
000000000000000000mp`2468`6980`44254`2013-05-15 00:00:00.0
0000000000000000001h`2122`1533`43490`2013-05-18 00:00:00.0
000000000000000000a9`2382`384`43806`2013-05-14 00:00:00.0
000000000000000000e9`1998`2642`43950`2013-05-13 00:00:00.0
00000000000000000065`2169`5773`43658`2013-05-11 00:00:00.0
000000000000000000jh`2099`369`44138`2013-05-16 00:00:00.0
0000000000000000001s`2297`1757`43501`2013-05-12 00:00:00.0
000000000000000000i7`2400`3593`44092`2013-05-17 00:00:00.0
000000000000000000om`2051`1840`44323`2013-05-10 00:00:00.0
000000000000000000na`2058`8490`44275`2013-05-09 00:00:00.0
000000000000000000gn`2240`560`44036`2013-05-15 00:00:00.0
000000000000000000c7`2163`3019`43876`2013-05-18 00:00:00.0
0000000000000000008r`2277`8002`43752`2013-05-14 00:00:00.0
0000000000000000003a`2242`1789`43555`2013-05-13 00:00:00.0
00000000000000000015`1979`5481`43478`2013-05-11 00:00:00.0
0000000000000000001l`2204`3155`43494`2013-05-16 00:00:00.0
000000000000000000d5`2000`6019`43910`2013-05-12 00:00:00.0
0000000000000000005a`2070`4876`43627`2013-05-17 00:00:00.0
000000000000000000p4`2273`7488`44341`2013-05-10 00:00:00.0
00000000000000000089`1971`1484`43734`2013-05-09 00:00:00.0
000000000000000000ib`1996`7500`44096`2013-05-15 00:00:00.0
000000000000000000eb`2393`2192`43952`2013-05-18 00:00:00.0
0000000000000000007l`2371`5018`43710`2013-05-14 00:00:00.0
0000000000000000000z`2306`5859`43472`2013-05-13 00:00:00.0
000000000000000000pa`2081`5443`44347`2013-05-11 00:00:00.0
000000000000000000cl`2340`913`43890`2013-05-16 00:00:00.0
000000000000000000iv`2085`3832`44116`2013-05-12 00:00:00.0
000000000000000000dx`2017`5934`43938`2013-05-17 00:00:00.0
000000000000000000pi`2183`1806`44355`2013-05-10 00:00:00.0
000000000000000000id`2463`6484`44098`2013-05-09 00:00:00.0
0000000000000000000x`2268`2290`43470`2013-05-15 00:00:00.0
000000000000000000nu`2142`5019`44295`2013-05-18 00:00:00.0
00000000000000000032`2406`5918`43547`2013-05-14 00:00:00.0
000000000000000000ne`2207`6152`44279`2013-05-13 00:00:00.0
000000000000000000jj`2078`2716`44140`2013-05-11 00:00:00.0
00000000000000000038`2330`132`43553`2013-05-16 00:00:00.0
000000000000000000k3`2249`7788`44160`2013-05-12 00:00:00.0
000000000000000000ho`2161`1065`44073`2013-05-17 00:00:00.0
000000000000000000aw`2043`2793`43829`2013-05-10 00:00:00.0
0000000000000000002u`1982`4675`43539`2013-05-09 00:00:00.0
000000000000000000hm`2282`5636`44071`2013-05-15 00:00:00.0
0000000000000000009g`2010`2293`43777`2013-05-18 00:00:00.0
000000000000000000lc`2001`5196`44205`2013-05-14 00:00:00.0
000000000000000000m5`2293`6354`44234`2013-05-13 00:00:00.0
000000000000000000f2`2296`4627`43979`2013-05-11 00:00:00.0
0000000000000000003h`2374`2804`43562`2013-05-16 00:00:00.0
00000000000000000067`2384`5324`43660`2013-05-12 00:00:00.0
000000000000000000kx`2341`3899`44190`2013-05-17 00:00:00.0
000000000000000000bb`2418`2927`43844`2013-05-10 00:00:00.0
000000000000000000do`2118`2574`43929`2013-05-09 00:00:00.0
000000000000000000j0`2127`1761`44121`2013-05-15 00:00:00.0
000000000000000000hj`2016`3829`44068`2013-05-18 00:00:00.0
0000000000000000007a`2157`5757`43699`2013-05-14 00:00:00.0
000000000000000000l2`2257`6103`44195`2013-05-13 00:00:00.0
000000000000000000ex`2369`1252`43974`2013-05-11 00:00:00.0
000000000000000000nh`2254`3819`44282`2013-05-16 00:00:00.0
000000000000000000lp`2291`5167`44218`2013-05-12 00:00:00.0
0000000000000000003i`2244`4643`43563`2013-05-17 00:00:00.0
0000000000000000006x`2031`3748`43686`2013-05-10 00:00:00.0
000000000000000000bo`2215`978`43857`2013-05-09 00:00:00.0
000000000000000000n2`2286`7667`44267`2013-05-15 00:00:00.0
000000000000000000av`2114`2038`43828`2013-05-18 00:00:00.0
00000000000000000024`2450`158`43513`2013-05-14 00:00:00.0
000000000000000000pq`2342`7188`44363`2013-05-13 00:00:00.0
000000000000000000o5`2201`3798`44306`2013-05-11 00:00:00.0
000000000000000000b0`1986`3928`43833`2013-05-16 00:00:00.0
0000000000000000005q`2386`1591`43643`2013-05-12 00:00:00.0
0000000000000000008n`2372`3806`43748`2013-05-17 00:00:00.0
0000000000000000000e`2332`4400`43451`2013-05-10 00:00:00.0
000000000000000000a4`2301`5690`43801`2013-05-09 00:00:00.0
000000000000000000an`2196`5479`43820`2013-05-15 00:00:00.0
000000000000000000od`2387`3037`44314`2013-05-18 00:00:00.0
000000000000000000gs`2351`4405`44041`2013-05-14 00:00:00.0
000000000000000000ft`2231`3081`44006`2013-05-13 00:00:00.0
000000000000000000ik`2392`1653`44105`2013-05-11 00:00:00.0
0000000000000000005z`2398`7464`43652`2013-05-16 00:00:00.0
000000000000000000f5`1999`68`43982`2013-05-12 00:00:00.0
00000000000000000018`2403`4012`43481`2013-05-17 00:00:00.0
0000000000000000003r`2129`6547`43572`2013-05-10 00:00:00.0
000000000000000000df`2068`6007`43920`2013-05-09 00:00:00.0
000000000000000000ci`2055`4168`43887`2013-05-15 00:00:00.0
000000000000000000gp`2162`5744`44038`2013-05-18 00:00:00.0
000000000000000000dn`2466`8665`43928`2013-05-14 00:00:00.0
000000000000000000ia`2278`878`44095`2013-05-13 00:00:00.0
000000000000000000nk`2324`1767`44285`2013-05-11 00:00:00.0
000000000000000000nv`2093`4183`44296`2013-05-16 00:00:00.0
0000000000000000003s`2141`6629`43573`2013-05-12 00:00:00.0
000000000000000000e5`2380`838`43946`2013-05-17 00:00:00.0
00000000000000000039`2075`5041`43554`2013-05-10 00:00:00.0
0000000000000000000f`2320`7216`43452`2013-05-09 00:00:00.0
000000000000000000au`1989`5450`43827`2013-05-15 00:00:00.0
0000000000000000001e`2464`1326`43487`2013-05-18 00:00:00.0
00000000000000000083`2069`8185`43728`2013-05-14 00:00:00.0
000000000000000000dz`2300`2579`43940`2013-05-13 00:00:00.0
000000000000000000of`2478`2056`44316`2013-05-11 00:00:00.0
000000000000000000i8`2061`1220`44093`2013-05-16 00:00:00.0
000000000000000000pc`2318`1931`44349`2013-05-12 00:00:00.0
000000000000000000e1`2121`3852`43942`2013-05-17 00:00:00.0
0000000000000000000d`2137`7114`43450`2013-05-10 00:00:00.0
0000000000000000009e`2276`6516`43775`2013-05-09 00:00:00.0
000000000000000000jw`1981`4178`44153`2013-05-15 00:00:00.0
000000000000000000cm`2256`6334`43891`2013-05-18 00:00:00.0
000000000000000000jl`2343`3447`44142`2013-05-14 00:00:00.0
0000000000000000004o`2345`3233`43605`2013-05-13 00:00:00.0
00000000000000000098`2211`614`43769`2013-05-11 00:00:00.0
000000000000000000fk`2182`6205`43997`2013-05-16 00:00:00.0
000000000000000000c2`2437`5843`43871`2013-05-12 00:00:00.0
00000000000000000055`2004`4499`43622`2013-05-17 00:00:00.0
000000000000000000li`2226`5259`44211`2013-05-10 00:00:00.0
000000000000000000qh`2295`64`44390`2013-05-09 00:00:00.0
000000000000000000fm`2348`3776`43999`2013-05-15 00:00:00.0
000000000000000000di`2221`2630`43923`2013-05-18 00:00:00.0
000000000000000000eo`2442`5065`43965`2013-05-14 00:00:00.0
000000000000000000gz`2134`8632`44048`2013-05-13 00:00:00.0
000000000000000000kv`2198`6978`44188`2013-05-11 00:00:00.0
0000000000000000009v`2149`1415`43792`2013-05-16 00:00:00.0
00000000000000000045`2012`3429`43586`2013-05-12 00:00:00.0
000000000000000000nj`2053`2171`44284`2013-05-17 00:00:00.0
000000000000000000n5`2110`8005`44270`2013-05-10 00:00:00.0
000000000000000000d1`2102`1966`43906`2013-05-09 00:00:00.0
0000000000000000002e`2375`5917`43523`2013-05-15 00:00:00.0
00000000000000000062`2410`2671`43655`2013-05-18 00:00:00.0
000000000000000000hb`2311`7484`44060`2013-05-14 00:00:00.0
0000000000000000001i`2434`1248`43491`2013-05-13 00:00:00.0
000000000000000000az`2378`3583`43832`2013-05-11 00:00:00.0
00000000000000000050`2321`1250`43617`2013-05-16 00:00:00.0
000000000000000000hw`2015`3701`44081`2013-05-12 00:00:00.0
000000000000000000go`2131`8212`44037`2013-05-17 00:00:00.0
000000000000000000cx`2120`4172`43902`2013-05-10 00:00:00.0
000000000000000000f1`2470`5980`43978`2013-05-09 00:00:00.0
000000000000000000qd`2476`2575`44386`2013-05-15 00:00:00.0
000000000000000000cq`2009`1820`43895`2013-05-18 00:00:00.0
000000000000000000mh`1975`7310`44246`2013-05-14 00:00:00.0
000000000000000000nq`2100`989`44291`2013-05-13 00:00:00.0
00000000000000000006`2323`8316`43443`2013-05-11 00:00:00.0
0000000000000000004c`2067`301`43593`2013-05-16 00:00:00.0
0000000000000000000k`2474`7752`43457`2013-05-12 00:00:00.0
000000000000000000eg`2263`7053`43957`2013-05-17 00:00:00.0
000000000000000000b7`2274`5840`43840`2013-05-10 00:00:00.0
000000000000000000as`2419`4322`43825`2013-05-09 00:00:00.0
000000000000000000ql`2205`4823`44394`2013-05-15 00:00:00.0
000000000000000000ii`2026`4361`44103`2013-05-18 00:00:00.0
0000000000000000004j`2417`7124`43600`2013-05-14 00:00:00.0
0000000000000000005m`2451`22`43639`2013-05-13 00:00:00.0
0000000000000000005r`2368`1298`43644`2013-05-11 00:00:00.0
0000000000000000009d`2228`6533`43774`2013-05-16 00:00:00.0
000000000000000000j6`2132`5181`44127`2013-05-12 00:00:00.0
000000000000000000lv`2146`5469`44224`2013-05-17 00:00:00.0
0000000000000000007u`2356`2447`43719`2013-05-10 00:00:00.0
0000000000000000007h`2335`4275`43706`2013-05-09 00:00:00.0
000000000000000000q4`2379`2050`44377`2013-05-15 00:00:00.0
00000000000000000068`1988`866`43661`2013-05-18 00:00:00.0
000000000000000000ln`2438`1059`44216`2013-05-14 00:00:00.0
00000000000000000022`2030`2439`43511`2013-05-13 00:00:00.0
000000000000000000pf`2170`3803`44352`2013-05-11 00:00:00.0
000000000000000000g7`2125`4223`44020`2013-05-16 00:00:00.0
0000000000000000000n`2459`429`43460`2013-05-12 00:00:00.0
000000000000000000gm`1972`5297`44035`2013-05-17 00:00:00.0
000000000000000000bh`2022`2306`43850`2013-05-10 00:00:00.0
000000000000000000i0`2313`5963`44085`2013-05-09 00:00:00.0
000000000000000000jk`2289`1572`44141`2013-05-15 00:00:00.0
0000000000000000003y`2192`2685`43579`2013-05-18 00:00:00.0
000000000000000000ih`2039`8310`44102`2013-05-14 00:00:00.0
0000000000000000003t`2200`6880`43574`2013-05-13 00:00:00.0
000000000000000000ev`2064`5640`43972`2013-05-11 00:00:00.0
000000000000000000m1`2396`2529`44230`2013-05-16 00:00:00.0
000000000000000000c6`2381`7296`43875`2013-05-12 00:00:00.0
00000000000000000081`2331`163`43726`2013-05-17 00:00:00.0
000000000000000000cj`2275`7011`43888`2013-05-10 00:00:00.0
000000000000000000hf`2314`3362`44064`2013-05-09 00:00:00.0
0000000000000000004e`2444`8225`43595`2013-05-15 00:00:00.0
00000000000000000020`2186`4939`43509`2013-05-18 00:00:00.0
000000000000000000nz`2352`1198`44300`2013-05-14 00:00:00.0
0000000000000000006o`2116`633`43677`2013-05-13 00:00:00.0
00000000000000000056`2179`7326`43623`2013-05-11 00:00:00.0
000000000000000000m8`2359`1933`44237`2013-05-16 00:00:00.0
000000000000000000h8`1994`3970`44057`2013-05-12 00:00:00.0
000000000000000000ap`2050`4069`43822`2013-05-17 00:00:00.0
000000000000000000pt`2032`4284`44366`2013-05-10 00:00:00.0
000000000000000000qb`2309`2581`44384`2013-05-09 00:00:00.0
000000000000000000ba`2091`2174`43843`2013-05-15 00:00:00.0
000000000000000000cy`2089`8182`43903`2013-05-18 00:00:00.0
00000000000000000008`2037`2402`43445`2013-05-14 00:00:00.0
0000000000000000005s`2059`1620`43645`2013-05-13 00:00:00.0
000000000000000000a3`2266`5517`43800`2013-05-11 00:00:00.0
0000000000000000009x`2284`5279`43794`2013-05-16 00:00:00.0
0000000000000000005l`2062`1244`43638`2013-05-12 00:00:00.0
00000000000000000051`2344`3347`43618`2013-05-17 00:00:00.0
000000000000000000im`2092`7340`44107`2013-05-10 00:00:00.0
0000000000000000007f`2115`2759`43704`2013-05-09 00:00:00.0
000000000000000000oo`2117`2669`44325`2013-05-15 00:00:00.0
000000000000000000oq`2460`7366`44327`2013-05-18 00:00:00.0
000000000000000000q6`2258`4293`44379`2013-05-14 00:00:00.0
0000000000000000007o`2395`3112`43713`2013-05-13 00:00:00.0
00000000000000000035`2143`3482`43550`2013-05-11 00:00:00.0
000000000000000000pk`2432`5298`44357`2013-05-16 00:00:00.0
000000000000000000jt`2002`2365`44150`2013-05-12 00:00:00.0
000000000000000000ag`2413`6811`43813`2013-05-17 00:00:00.0
000000000000000000jb`2389`1569`44132`2013-05-10 00:00:00.0
000000000000000000ph`2029`2508`44354`2013-05-09 00:00:00.0
000000000000000000hn`2065`7874`44072`2013-05-15 00:00:00.0
000000000000000000a6`2422`4244`43803`2013-05-18 00:00:00.0
000000000000000000c3`2465`221`43872`2013-05-14 00:00:00.0
0000000000000000005v`2425`3032`43648`2013-05-13 00:00:00.0
000000000000000000c9`2429`8769`43878`2013-05-11 00:00:00.0
000000000000000000a7`2399`7014`43804`2013-05-16 00:00:00.0
000000000000000000ct`2025`3539`43898`2013-05-12 00:00:00.0
000000000000000000on`2391`8661`44324`2013-05-17 00:00:00.0
000000000000000000o0`2028`642`44301`2013-05-10 00:00:00.0
0000000000000000007e`2469`7857`43703`2013-05-09 00:00:00.0
000000000000000000ny`2288`3241`44299`2013-05-15 00:00:00.0
0000000000000000005y`2166`1086`43651`2013-05-18 00:00:00.0
000000000000000000ef`2021`4032`43956`2013-05-14 00:00:00.0
000000000000000000ah`2287`7727`43814`2013-05-13 00:00:00.0
000000000000000000k1`2140`5578`44158`2013-05-11 00:00:00.0
000000000000000000g8`2354`3438`44021`2013-05-16 00:00:00.0
0000000000000000001d`2241`2702`43486`2013-05-12 00:00:00.0
0000000000000000007d`2216`5880`43702`2013-05-17 00:00:00.0
000000000000000000n8`2312`6682`44273`2013-05-10 00:00:00.0
000000000000000000f7`2101`3965`43984`2013-05-09 00:00:00.0
0000000000000000002o`2349`3774`43533`2013-05-15 00:00:00.0
000000000000000000da`2033`2512`43915`2013-05-18 00:00:00.0
0000000000000000008w`2180`8110`43757`2013-05-14 00:00:00.0
0000000000000000006w`2385`8161`43685`2013-05-13 00:00:00.0
000000000000000000ay`2008`1163`43831`2013-05-11 00:00:00.0
0000000000000000004a`2433`8575`43591`2013-05-16 00:00:00.0
0000000000000000004x`2168`5575`43614`2013-05-12 00:00:00.0
000000000000000000fq`2073`8701`44003`2013-05-17 00:00:00.0
000000000000000000ge`1977`3002`44027`2013-05-10 00:00:00.0
