000000000000000000o7`0000000000000000000t`1972-07-09 01:00:00.0`1988-03-04 00:00:00.0`44308`63`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000cg`000000000000000000c1`1973-10-16 00:00:00.0`1987-01-30 00:00:00.0`43885`467`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000f9`0000000000000000004f`1974-08-07 01:00:00.0`1988-03-09 00:00:00.0`43986`193`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000044`0000000000000000002q`1974-02-10 00:00:00.0`1987-06-09 01:00:00.0`43585`132`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000mt`0000000000000000002d`1974-03-31 00:00:00.0`1987-04-09 01:00:00.0`44258`119`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000004d`0000000000000000005c`1973-01-01 00:00:00.0`1987-03-27 00:00:00.0`43594`226`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000001a`0000000000000000008k`1973-07-15 01:00:00.0`1987-07-12 01:00:00.0`43483`342`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000057`0000000000000000009u`1972-12-14 00:00:00.0`1987-11-05 00:00:00.0`43624`388`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000my`0000000000000000003f`1972-09-10 01:00:00.0`1987-12-21 00:00:00.0`44263`157`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000007z`0000000000000000004r`1973-04-25 00:00:00.0`1987-05-04 01:00:00.0`43724`205`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000b3`000000000000000000be`1974-11-24 00:00:00.0`1987-06-21 01:00:00.0`43836`444`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000007w`0000000000000000002x`1975-03-19 00:00:00.0`1988-02-15 00:00:00.0`43721`139`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008x`0000000000000000009q`1972-06-08 01:00:00.0`1987-04-16 01:00:00.0`43758`384`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000007m`0000000000000000000j`1973-03-06 00:00:00.0`1987-12-17 00:00:00.0`43711`53`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000001p`0000000000000000002r`1974-09-26 01:00:00.0`1987-01-20 00:00:00.0`43498`133`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000g1`00000000000000000096`1974-05-12 00:00:00.0`1987-04-10 01:00:00.0`44014`364`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000oc`0000000000000000002j`1972-04-21 00:00:00.0`1987-11-27 00:00:00.0`44313`125`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000g2`0000000000000000009o`1974-09-02 01:00:00.0`1987-04-02 01:00:00.0`44015`382`2012-09-28 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000p2`00000000000000000047`1973-01-27 00:00:00.0`1987-12-15 00:00:00.0`44339`185`2012-10-07 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000006t`0000000000000000004n`1972-04-18 00:00:00.0`1987-06-01 01:00:00.0`43682`201`2012-10-08 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000008s`0000000000000000008i`1972-10-17 00:00:00.0`1987-06-17 01:00:00.0`43753`340`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000040`0000000000000000000b`1972-05-10 00:00:00.0`1987-11-03 00:00:00.0`43581`45`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000jx`0000000000000000007y`1974-09-23 01:00:00.0`1987-01-12 00:00:00.0`44154`320`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000dc`000000000000000000ad`1972-11-30 00:00:00.0`1987-10-14 00:00:00.0`43917`407`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000ac`000000000000000000af`1973-06-23 01:00:00.0`1988-01-09 00:00:00.0`43809`409`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000gf`0000000000000000006p`1974-04-09 00:00:00.0`1988-01-11 00:00:00.0`44028`275`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000006f`0000000000000000005w`1975-05-24 00:00:00.0`1987-08-30 01:00:00.0`43668`246`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000qp`0000000000000000000y`1975-07-13 01:00:00.0`1987-08-01 01:00:00.0`44398`68`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000le`00000000000000000074`1973-07-05 01:00:00.0`1987-02-04 00:00:00.0`44207`290`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000nl`00000000000000000091`1973-09-02 01:00:00.0`1987-09-14 01:00:00.0`44286`359`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ol`000000000000000000ai`1975-04-08 00:00:00.0`1987-11-22 00:00:00.0`44322`412`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000mk`0000000000000000006z`1975-06-29 01:00:00.0`1988-01-14 00:00:00.0`44249`285`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000pw`0000000000000000004k`1974-09-20 01:00:00.0`1987-09-09 01:00:00.0`44369`198`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000000g`0000000000000000006c`1973-08-04 01:00:00.0`1987-06-14 01:00:00.0`43453`262`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000bk`0000000000000000004z`1974-02-17 00:00:00.0`1987-08-17 01:00:00.0`43853`213`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000k6`00000000000000000016`1974-08-20 01:00:00.0`1987-06-29 01:00:00.0`44163`76`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000ju`0000000000000000002b`1972-11-13 00:00:00.0`1987-02-12 00:00:00.0`44151`117`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000b6`0000000000000000003w`1972-03-09 00:00:00.0`1987-03-25 00:00:00.0`43839`174`2012-09-28 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000a2`0000000000000000003o`1973-06-16 01:00:00.0`1987-05-21 01:00:00.0`43799`166`2012-10-07 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000097`000000000000000000b9`1975-02-13 00:00:00.0`1987-05-13 01:00:00.0`43768`439`2012-10-08 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000eu`000000000000000000c8`1972-08-04 01:00:00.0`1988-02-10 00:00:00.0`43971`474`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000lb`0000000000000000009h`1974-10-26 00:00:00.0`1988-03-16 00:00:00.0`44204`375`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000lf`000000000000000000bc`1974-03-01 00:00:00.0`1987-12-08 00:00:00.0`44208`442`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ob`0000000000000000009r`1974-07-09 01:00:00.0`1988-02-13 00:00:00.0`44312`385`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000fc`00000000000000000019`1974-02-04 00:00:00.0`1987-12-18 00:00:00.0`43989`79`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000006a`0000000000000000004h`1974-08-30 01:00:00.0`1987-02-15 00:00:00.0`43663`195`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000n3`00000000000000000046`1973-03-25 00:00:00.0`1987-06-11 01:00:00.0`44268`184`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bl`00000000000000000013`1973-03-15 00:00:00.0`1987-05-31 01:00:00.0`43854`73`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000kw`00000000000000000005`1973-07-18 01:00:00.0`1987-02-09 00:00:00.0`44189`39`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000al`0000000000000000003m`1974-03-06 00:00:00.0`1987-01-06 00:00:00.0`43818`164`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000mx`0000000000000000009t`1973-01-09 00:00:00.0`1987-05-11 01:00:00.0`44262`387`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000079`0000000000000000002p`1972-03-27 00:00:00.0`1987-12-20 00:00:00.0`43698`131`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000kc`00000000000000000085`1973-05-18 00:00:00.0`1987-04-08 01:00:00.0`44169`327`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000o6`0000000000000000008g`1974-12-01 00:00:00.0`1987-10-21 00:00:00.0`44307`338`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000bq`0000000000000000006j`1975-01-28 00:00:00.0`1987-11-01 00:00:00.0`43859`269`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000oi`0000000000000000001k`1973-07-21 01:00:00.0`1988-03-25 00:00:00.0`44319`90`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000ke`000000000000000000b2`1973-05-19 00:00:00.0`1987-08-24 01:00:00.0`44171`432`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000pm`00000000000000000076`1973-05-10 00:00:00.0`1987-02-26 00:00:00.0`44359`292`2012-09-28 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000l9`0000000000000000004i`1973-06-09 01:00:00.0`1988-03-23 00:00:00.0`44202`196`2012-10-07 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000jz`0000000000000000004w`1972-07-31 01:00:00.0`1988-02-03 00:00:00.0`44156`210`2012-10-08 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000es`000000000000000000aq`1973-07-01 01:00:00.0`1987-09-16 01:00:00.0`43969`420`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000jv`000000000000000000a5`1973-06-11 01:00:00.0`1987-06-12 01:00:00.0`44152`399`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000bw`000000000000000000bd`1975-03-04 00:00:00.0`1987-06-26 01:00:00.0`43865`443`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000000t`0000000000000000000i`1973-10-03 00:00:00.0`1988-01-22 00:00:00.0`43466`52`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000ky`0000000000000000001o`1975-01-12 00:00:00.0`1988-01-01 00:00:00.0`44191`94`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000c1`0000000000000000005k`1972-12-02 00:00:00.0`1988-02-14 00:00:00.0`43870`234`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004f`0000000000000000004b`1972-05-24 00:00:00.0`1987-01-19 00:00:00.0`43596`189`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000002q`00000000000000000002`1975-03-31 00:00:00.0`1987-03-02 00:00:00.0`43535`36`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000eq`0000000000000000001g`1972-05-14 00:00:00.0`1987-07-20 01:00:00.0`43967`86`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000if`0000000000000000009j`1974-10-10 00:00:00.0`1987-06-05 01:00:00.0`44100`377`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000002d`0000000000000000008v`1974-03-10 00:00:00.0`1987-01-03 00:00:00.0`43522`353`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000005c`00000000000000000066`1973-12-21 00:00:00.0`1987-02-22 00:00:00.0`43629`256`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000qk`0000000000000000001x`1973-07-08 01:00:00.0`1987-12-10 00:00:00.0`44393`103`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000hs`0000000000000000006e`1972-08-31 01:00:00.0`1987-11-16 00:00:00.0`44077`264`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000ds`0000000000000000002m`1974-04-30 00:00:00.0`1987-08-11 01:00:00.0`43933`128`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000lw`000000000000000000bu`1973-02-04 00:00:00.0`1987-03-11 00:00:00.0`44225`460`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008k`000000000000000000bf`1972-04-16 00:00:00.0`1987-08-19 01:00:00.0`43745`445`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000q9`000000000000000000a1`1972-03-15 00:00:00.0`1987-04-05 01:00:00.0`44382`395`2012-09-28 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000009u`0000000000000000008h`1974-06-05 01:00:00.0`1988-03-02 00:00:00.0`43791`339`2012-10-07 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000003f`0000000000000000009k`1974-08-19 01:00:00.0`1988-02-16 00:00:00.0`43560`378`2012-10-08 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000004r`00000000000000000060`1974-08-15 01:00:00.0`1987-12-28 00:00:00.0`43608`250`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000be`000000000000000000am`1972-11-29 00:00:00.0`1987-11-02 00:00:00.0`43847`416`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000fu`00000000000000000042`1974-07-25 01:00:00.0`1987-12-11 00:00:00.0`44007`180`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ja`0000000000000000005t`1974-11-30 00:00:00.0`1987-08-05 01:00:00.0`44131`243`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000or`000000000000000000at`1973-01-15 00:00:00.0`1988-01-18 00:00:00.0`44328`423`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000qw`0000000000000000000o`1974-06-27 01:00:00.0`1987-05-27 01:00:00.0`44405`58`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000qg`00000000000000000028`1974-12-28 00:00:00.0`1987-07-29 01:00:00.0`44389`114`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ew`0000000000000000001q`1974-06-25 01:00:00.0`1988-01-25 00:00:00.0`43973`96`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000mr`0000000000000000009f`1972-06-19 01:00:00.0`1987-01-25 00:00:00.0`44256`373`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000002x`0000000000000000003d`1972-10-30 00:00:00.0`1987-03-22 00:00:00.0`43542`155`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000js`0000000000000000003b`1975-03-07 00:00:00.0`1987-03-04 00:00:00.0`44149`153`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000009q`0000000000000000001v`1974-05-25 00:00:00.0`1987-12-06 00:00:00.0`43787`101`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000000j`0000000000000000002h`1975-03-03 00:00:00.0`1987-05-02 01:00:00.0`43456`123`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000dq`00000000000000000088`1973-01-26 00:00:00.0`1987-04-30 01:00:00.0`43931`330`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000kg`0000000000000000008q`1974-07-12 01:00:00.0`1987-03-09 00:00:00.0`44173`348`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000r2`0000000000000000002k`1974-07-31 01:00:00.0`1987-03-31 01:00:00.0`44411`126`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002r`000000000000000000ae`1975-06-20 01:00:00.0`1987-10-24 00:00:00.0`43536`408`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000fg`0000000000000000003e`1975-03-11 00:00:00.0`1987-11-11 00:00:00.0`43993`156`2012-09-28 00:00:00.0`2013-05-15 00:00:00.0
00000000000000000096`00000000000000000041`1972-07-25 01:00:00.0`1987-04-03 01:00:00.0`43767`179`2012-10-07 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000e4`00000000000000000043`1973-08-05 01:00:00.0`1988-01-10 00:00:00.0`43945`181`2012-10-08 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000002j`00000000000000000080`1974-04-17 00:00:00.0`1987-05-03 01:00:00.0`43528`322`2012-10-03 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000009o`000000000000000000bt`1973-09-10 01:00:00.0`1987-05-26 01:00:00.0`43785`459`2012-10-05 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000r4`0000000000000000004t`1975-01-05 00:00:00.0`1987-05-28 01:00:00.0`44413`207`2012-09-24 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000047`0000000000000000000w`1972-08-20 01:00:00.0`1987-10-16 00:00:00.0`43588`66`2012-09-29 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000oz`000000000000000000bn`1972-07-20 01:00:00.0`1988-03-01 00:00:00.0`44336`453`2012-09-22 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000004n`0000000000000000001n`1973-06-22 01:00:00.0`1987-06-23 01:00:00.0`43604`93`2012-10-04 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000008i`0000000000000000002n`1974-07-23 01:00:00.0`1987-02-02 00:00:00.0`43743`129`2012-09-21 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ot`000000000000000000bx`1972-11-22 00:00:00.0`1988-03-19 00:00:00.0`44330`463`2012-09-27 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000000b`0000000000000000001j`1974-06-18 01:00:00.0`1988-02-24 00:00:00.0`43448`89`2012-10-10 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000007y`000000000000000000bp`1973-06-27 01:00:00.0`1987-03-01 00:00:00.0`43723`455`2012-10-02 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000ad`0000000000000000001m`1972-07-26 01:00:00.0`1987-04-06 01:00:00.0`43810`92`2012-09-30 00:00:00.0`2013-05-13 00:00:00.0
000000000000000000h5`0000000000000000008u`1972-12-29 00:00:00.0`1988-03-05 00:00:00.0`44054`352`2012-09-26 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000p7`0000000000000000005g`1972-09-18 01:00:00.0`1987-02-25 00:00:00.0`44344`230`2012-09-25 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000af`0000000000000000001f`1973-08-18 01:00:00.0`1988-02-26 00:00:00.0`43812`85`2012-09-23 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000il`0000000000000000008t`1974-12-29 00:00:00.0`1987-02-28 00:00:00.0`44106`351`2012-10-09 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000006p`0000000000000000004q`1974-08-23 01:00:00.0`1987-11-15 00:00:00.0`43678`204`2012-10-06 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000005w`000000000000000000ao`1974-02-26 00:00:00.0`1987-07-16 01:00:00.0`43649`418`2012-10-01 00:00:00.0`2013-05-09 00:00:00.0
