0000000000000000000v`00000000000000000006`1973-05-04 01:00:00.0`2000-01-01 01:00:00.0`272127`645`2013-05-08 02:00:00.0
0000000000000000000f`00000000000000000005`1973-05-10 01:00:00.0`2000-01-13 01:00:00.0`272111`644`2013-05-08 02:00:00.0
00000000000000000004`00000000000000000003`1973-06-12 02:00:00.0`1999-12-31 01:00:00.0`272100`642`2013-05-08 02:00:00.0
0000000000000000000s`0000000000000000000g`1973-05-27 01:00:00.0`2000-01-06 01:00:00.0`272124`655`2013-05-08 02:00:00.0
00000000000000000009`0000000000000000000b`1973-05-23 01:00:00.0`2000-01-11 01:00:00.0`272105`650`2013-05-08 02:00:00.0
00000000000000000011`00000000000000000008`1973-06-11 02:00:00.0`2000-01-09 01:00:00.0`272133`647`2013-05-08 02:00:00.0
00000000000000000002`0000000000000000000h`1973-05-15 01:00:00.0`2000-01-05 01:00:00.0`272098`656`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000i`1973-05-30 01:00:00.0`2000-01-04 01:00:00.0`272110`657`2013-05-08 02:00:00.0
0000000000000000001c`0000000000000000000d`1973-05-13 01:00:00.0`2000-01-02 01:00:00.0`272144`652`2013-05-08 02:00:00.0
0000000000000000000x`0000000000000000000f`1973-05-09 01:00:00.0`2000-01-10 01:00:00.0`272129`654`2013-05-08 02:00:00.0
0000000000000000000t`00000000000000000004`1973-06-10 02:00:00.0`2000-01-07 01:00:00.0`272125`643`2013-05-08 02:00:00.0
00000000000000000001`00000000000000000009`1973-05-08 01:00:00.0`2000-01-12 01:00:00.0`272148`648`2013-05-08 02:00:00.0
00000000000000000007`00000000000000000002`1973-06-07 02:00:00.0`2000-01-03 01:00:00.0`272103`641`2013-05-08 02:00:00.0
0000000000000000001d`0000000000000000000e`1973-05-06 01:00:00.0`2000-01-08 01:00:00.0`272145`653`2013-05-08 02:00:00.0
00000000000000000014`00000000000000000001`1973-05-24 01:00:00.0`2000-01-01 01:00:00.0`272136`640`2013-05-08 02:00:00.0
00000000000000000015`00000000000000000007`1973-05-22 01:00:00.0`2000-01-13 01:00:00.0`272137`646`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000c`1973-06-04 02:00:00.0`1999-12-31 01:00:00.0`272120`651`2013-05-08 02:00:00.0
0000000000000000001f`0000000000000000000a`1973-05-25 01:00:00.0`2000-01-06 01:00:00.0`272147`649`2013-05-08 02:00:00.0
0000000000000000000k`00000000000000000006`1973-05-26 01:00:00.0`2000-01-11 01:00:00.0`272116`645`2013-05-08 02:00:00.0
00000000000000000013`00000000000000000005`1973-05-19 01:00:00.0`2000-01-09 01:00:00.0`272135`644`2013-05-08 02:00:00.0
00000000000000000019`00000000000000000003`1973-05-14 01:00:00.0`2000-01-05 01:00:00.0`272141`642`2013-05-08 02:00:00.0
0000000000000000000c`0000000000000000000g`1973-06-06 02:00:00.0`2000-01-04 01:00:00.0`272108`655`2013-05-08 02:00:00.0
0000000000000000000r`0000000000000000000b`1973-06-08 02:00:00.0`2000-01-02 01:00:00.0`272123`650`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000008`1973-05-29 01:00:00.0`2000-01-10 01:00:00.0`272106`647`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000h`1973-06-02 01:00:00.0`2000-01-07 01:00:00.0`272102`656`2013-05-08 02:00:00.0
00000000000000000016`0000000000000000000i`1973-05-11 01:00:00.0`2000-01-12 01:00:00.0`272138`657`2013-05-08 02:00:00.0
00000000000000000012`0000000000000000000d`1973-05-20 01:00:00.0`2000-01-03 01:00:00.0`272134`652`2013-05-08 02:00:00.0
00000000000000000018`0000000000000000000f`1973-05-21 01:00:00.0`2000-01-08 01:00:00.0`272140`654`2013-05-08 02:00:00.0
00000000000000000005`00000000000000000004`1973-05-28 01:00:00.0`2000-01-01 01:00:00.0`272101`643`2013-05-08 02:00:00.0
0000000000000000000z`00000000000000000009`1973-05-16 01:00:00.0`2000-01-13 01:00:00.0`272131`648`2013-05-08 02:00:00.0
00000000000000000017`00000000000000000002`1973-06-03 02:00:00.0`1999-12-31 01:00:00.0`272139`641`2013-05-08 02:00:00.0
00000000000000000003`0000000000000000000e`1973-05-18 01:00:00.0`2000-01-06 01:00:00.0`272099`653`2013-05-08 02:00:00.0
0000000000000000000l`00000000000000000001`1973-05-07 01:00:00.0`2000-01-11 01:00:00.0`272117`640`2013-05-08 02:00:00.0
0000000000000000001a`00000000000000000007`1973-05-31 01:00:00.0`2000-01-09 01:00:00.0`272142`646`2013-05-08 02:00:00.0
0000000000000000000j`0000000000000000000c`1973-05-12 01:00:00.0`2000-01-05 01:00:00.0`272115`651`2013-05-08 02:00:00.0
0000000000000000000w`0000000000000000000a`1973-06-09 02:00:00.0`2000-01-04 01:00:00.0`272128`649`2013-05-08 02:00:00.0
0000000000000000000m`00000000000000000006`1973-05-05 01:00:00.0`2000-01-02 01:00:00.0`272118`645`2013-05-08 02:00:00.0
0000000000000000000n`00000000000000000005`1973-05-17 01:00:00.0`2000-01-10 01:00:00.0`272119`644`2013-05-08 02:00:00.0
0000000000000000000g`00000000000000000003`1973-06-05 02:00:00.0`2000-01-07 01:00:00.0`272112`642`2013-05-08 02:00:00.0
0000000000000000000b`0000000000000000000g`1973-06-01 01:00:00.0`2000-01-12 01:00:00.0`272107`655`2013-05-08 02:00:00.0
0000000000000000000y`0000000000000000000b`1973-05-04 01:00:00.0`2000-01-03 01:00:00.0`272130`650`2013-05-08 02:00:00.0
00000000000000000010`00000000000000000008`1973-05-10 01:00:00.0`2000-01-08 01:00:00.0`272132`647`2013-05-08 02:00:00.0
0000000000000000001e`0000000000000000000h`1973-06-12 02:00:00.0`2000-01-01 01:00:00.0`272146`656`2013-05-08 02:00:00.0
0000000000000000001b`0000000000000000000i`1973-05-27 01:00:00.0`2000-01-13 01:00:00.0`272143`657`2013-05-08 02:00:00.0
0000000000000000000q`0000000000000000000d`1973-05-23 01:00:00.0`1999-12-31 01:00:00.0`272122`652`2013-05-08 02:00:00.0
0000000000000000000u`0000000000000000000f`1973-06-11 02:00:00.0`2000-01-06 01:00:00.0`272126`654`2013-05-08 02:00:00.0
00000000000000000008`00000000000000000004`1973-05-15 01:00:00.0`2000-01-11 01:00:00.0`272104`643`2013-05-08 02:00:00.0
0000000000000000000h`00000000000000000009`1973-05-30 01:00:00.0`2000-01-09 01:00:00.0`272113`648`2013-05-08 02:00:00.0
0000000000000000000i`00000000000000000002`1973-05-13 01:00:00.0`2000-01-05 01:00:00.0`272114`641`2013-05-08 02:00:00.0
0000000000000000000p`0000000000000000000e`1973-05-09 01:00:00.0`2000-01-04 01:00:00.0`272121`653`2013-05-08 02:00:00.0
0000000000000000000d`00000000000000000001`1973-06-10 02:00:00.0`2000-01-02 01:00:00.0`272109`640`2013-05-08 02:00:00.0
0000000000000000000v`00000000000000000007`1973-05-08 01:00:00.0`2000-01-10 01:00:00.0`272127`646`2013-05-08 02:00:00.0
0000000000000000000f`0000000000000000000c`1973-06-07 02:00:00.0`2000-01-07 01:00:00.0`272111`651`2013-05-08 02:00:00.0
00000000000000000004`0000000000000000000a`1973-05-06 01:00:00.0`2000-01-12 01:00:00.0`272100`649`2013-05-08 02:00:00.0
0000000000000000000s`00000000000000000006`1973-05-24 01:00:00.0`2000-01-03 01:00:00.0`272124`645`2013-05-08 02:00:00.0
00000000000000000009`00000000000000000005`1973-05-22 01:00:00.0`2000-01-08 01:00:00.0`272105`644`2013-05-08 02:00:00.0
00000000000000000011`00000000000000000003`1973-06-04 02:00:00.0`2000-01-01 01:00:00.0`272133`642`2013-05-08 02:00:00.0
00000000000000000002`0000000000000000000g`1973-05-25 01:00:00.0`2000-01-13 01:00:00.0`272098`655`2013-05-08 02:00:00.0
0000000000000000000e`0000000000000000000b`1973-05-26 01:00:00.0`1999-12-31 01:00:00.0`272110`650`2013-05-08 02:00:00.0
0000000000000000001c`00000000000000000008`1973-05-19 01:00:00.0`2000-01-06 01:00:00.0`272144`647`2013-05-08 02:00:00.0
0000000000000000000x`0000000000000000000h`1973-05-14 01:00:00.0`2000-01-11 01:00:00.0`272129`656`2013-05-08 02:00:00.0
0000000000000000000t`0000000000000000000i`1973-06-06 02:00:00.0`2000-01-09 01:00:00.0`272125`657`2013-05-08 02:00:00.0
00000000000000000001`0000000000000000000d`1973-06-08 02:00:00.0`2000-01-05 01:00:00.0`272148`652`2013-05-08 02:00:00.0
00000000000000000007`0000000000000000000f`1973-05-29 01:00:00.0`2000-01-04 01:00:00.0`272103`654`2013-05-08 02:00:00.0
0000000000000000001d`00000000000000000004`1973-06-02 01:00:00.0`2000-01-02 01:00:00.0`272145`643`2013-05-08 02:00:00.0
00000000000000000014`00000000000000000009`1973-05-11 01:00:00.0`2000-01-10 01:00:00.0`272136`648`2013-05-08 02:00:00.0
00000000000000000015`00000000000000000002`1973-05-20 01:00:00.0`2000-01-07 01:00:00.0`272137`641`2013-05-08 02:00:00.0
0000000000000000000o`0000000000000000000e`1973-05-21 01:00:00.0`2000-01-12 01:00:00.0`272120`653`2013-05-08 02:00:00.0
0000000000000000001f`00000000000000000001`1973-05-28 01:00:00.0`2000-01-03 01:00:00.0`272147`640`2013-05-08 02:00:00.0
0000000000000000000k`00000000000000000007`1973-05-16 01:00:00.0`2000-01-08 01:00:00.0`272116`646`2013-05-08 02:00:00.0
00000000000000000013`0000000000000000000c`1973-06-03 02:00:00.0`2000-01-01 01:00:00.0`272135`651`2013-05-08 02:00:00.0
00000000000000000019`0000000000000000000a`1973-05-18 01:00:00.0`2000-01-13 01:00:00.0`272141`649`2013-05-08 02:00:00.0
0000000000000000000c`00000000000000000006`1973-05-07 01:00:00.0`1999-12-31 01:00:00.0`272108`645`2013-05-08 02:00:00.0
0000000000000000000r`00000000000000000005`1973-05-31 01:00:00.0`2000-01-06 01:00:00.0`272123`644`2013-05-08 02:00:00.0
0000000000000000000a`00000000000000000003`1973-05-12 01:00:00.0`2000-01-11 01:00:00.0`272106`642`2013-05-08 02:00:00.0
00000000000000000006`0000000000000000000g`1973-06-09 02:00:00.0`2000-01-09 01:00:00.0`272102`655`2013-05-08 02:00:00.0
00000000000000000016`0000000000000000000b`1973-05-05 01:00:00.0`2000-01-05 01:00:00.0`272138`650`2013-05-08 02:00:00.0
00000000000000000012`00000000000000000008`1973-05-17 01:00:00.0`2000-01-04 01:00:00.0`272134`647`2013-05-08 02:00:00.0
00000000000000000018`0000000000000000000h`1973-06-05 02:00:00.0`2000-01-02 01:00:00.0`272140`656`2013-05-08 02:00:00.0
00000000000000000005`0000000000000000000i`1973-06-01 01:00:00.0`2000-01-10 01:00:00.0`272101`657`2013-05-08 02:00:00.0
0000000000000000000z`0000000000000000000d`1973-05-04 01:00:00.0`2000-01-07 01:00:00.0`272131`652`2013-05-08 02:00:00.0
00000000000000000017`0000000000000000000f`1973-05-10 01:00:00.0`2000-01-12 01:00:00.0`272139`654`2013-05-08 02:00:00.0
