000000000000000000ly`0000000000000000000g`0000000000000000027n`44227`2012-09-09 00:00:00.0
000000000000000000a0`0000000000000000000b`000000000000000002co`43797`2012-09-10 00:00:00.0
0000000000000000007r`0000000000000000000y`00000000000000000224`43716`2012-09-17 00:00:00.0
0000000000000000005b`00000000000000000010`000000000000000000mk`43628`2012-09-05 00:00:00.0
000000000000000000pu`0000000000000000001e`000000000000000000ud`44367`2012-09-23 00:00:00.0
00000000000000000021`0000000000000000001b`000000000000000001ll`43510`2012-09-07 00:00:00.0
000000000000000000op`0000000000000000000q`000000000000000001pr`44326`2012-08-27 00:00:00.0
000000000000000000pg`0000000000000000000u`000000000000000000tm`44353`2012-09-20 00:00:00.0
000000000000000000gx`00000000000000000008`00000000000000000278`44046`2012-09-01 00:00:00.0
000000000000000000jf`0000000000000000000h`000000000000000000o4`44136`2012-09-29 00:00:00.0
0000000000000000000c`0000000000000000000i`000000000000000000wp`43449`2012-08-25 00:00:00.0
0000000000000000008o`0000000000000000000p`000000000000000001jb`43749`2012-09-06 00:00:00.0
00000000000000000014`0000000000000000000d`000000000000000002qr`43477`2012-09-25 00:00:00.0
0000000000000000000v`0000000000000000000v`0000000000000000018y`43468`2012-09-21 00:00:00.0
000000000000000000me`0000000000000000000f`000000000000000000lh`44243`2012-08-24 00:00:00.0
000000000000000000lk`00000000000000000004`000000000000000002jb`44213`2012-08-30 00:00:00.0
000000000000000000p5`0000000000000000000s`000000000000000002xk`44342`2012-10-02 00:00:00.0
0000000000000000008z`00000000000000000009`0000000000000000034e`43760`2012-09-16 00:00:00.0
00000000000000000092`00000000000000000011`000000000000000001o8`43763`2012-09-12 00:00:00.0
000000000000000000b8`00000000000000000002`0000000000000000016i`43841`2012-10-01 00:00:00.0
000000000000000000bi`0000000000000000000e`0000000000000000005r`43851`2012-09-04 00:00:00.0
000000000000000000iq`0000000000000000001c`000000000000000001pa`44111`2012-09-19 00:00:00.0
000000000000000000ab`0000000000000000000x`0000000000000000001r`43808`2012-09-02 00:00:00.0
000000000000000000fp`0000000000000000000t`000000000000000002v9`44002`2012-08-29 00:00:00.0
000000000000000000fo`00000000000000000001`0000000000000000034j`44001`2012-09-30 00:00:00.0
000000000000000000ey`00000000000000000007`000000000000000001ac`43975`2012-08-28 00:00:00.0
000000000000000000o7`0000000000000000001d`000000000000000001qg`44308`2012-09-27 00:00:00.0
000000000000000000cg`00000000000000000014`000000000000000001yl`43885`2012-08-26 00:00:00.0
000000000000000000f9`00000000000000000015`000000000000000002b1`43986`2012-09-13 00:00:00.0
00000000000000000044`0000000000000000000o`0000000000000000031i`43585`2012-09-11 00:00:00.0
000000000000000000mt`0000000000000000000k`000000000000000001v5`44258`2012-09-24 00:00:00.0
0000000000000000004d`00000000000000000013`000000000000000001xl`43594`2012-09-14 00:00:00.0
0000000000000000001a`00000000000000000019`000000000000000002xs`43483`2012-09-15 00:00:00.0
00000000000000000057`0000000000000000000c`000000000000000002i7`43624`2012-09-08 00:00:00.0
000000000000000000my`0000000000000000000r`00000000000000000140`44263`2012-09-03 00:00:00.0
0000000000000000007z`0000000000000000000a`0000000000000000035j`43724`2012-09-26 00:00:00.0
000000000000000000b3`00000000000000000006`000000000000000000qt`43836`2012-09-28 00:00:00.0
0000000000000000007w`00000000000000000016`000000000000000001mc`43721`2012-09-18 00:00:00.0
0000000000000000008x`00000000000000000012`000000000000000002y0`43758`2012-09-22 00:00:00.0
0000000000000000007m`00000000000000000018`0000000000000000038v`43711`2012-08-31 00:00:00.0
0000000000000000001p`00000000000000000005`000000000000000002xr`43498`2012-09-09 00:00:00.0
000000000000000000g1`0000000000000000000z`0000000000000000028j`44014`2012-09-10 00:00:00.0
000000000000000000oc`00000000000000000017`000000000000000000pm`44313`2012-09-17 00:00:00.0
000000000000000000g2`00000000000000000003`000000000000000001d5`44015`2012-09-05 00:00:00.0
000000000000000000p2`0000000000000000000l`000000000000000002rk`44339`2012-09-23 00:00:00.0
0000000000000000006t`0000000000000000001a`0000000000000000010d`43682`2012-09-07 00:00:00.0
0000000000000000008s`0000000000000000000j`000000000000000002no`43753`2012-08-27 00:00:00.0
00000000000000000040`0000000000000000000w`000000000000000002cw`43581`2012-09-20 00:00:00.0
000000000000000000jx`0000000000000000000m`0000000000000000004y`44154`2012-09-01 00:00:00.0
000000000000000000dc`0000000000000000000n`000000000000000000dr`43917`2012-09-29 00:00:00.0
000000000000000000ac`0000000000000000000g`000000000000000001gj`43809`2012-08-25 00:00:00.0
000000000000000000gf`0000000000000000000b`0000000000000000015g`44028`2012-09-06 00:00:00.0
0000000000000000006f`0000000000000000000y`0000000000000000000j`43668`2012-09-25 00:00:00.0
000000000000000000qp`00000000000000000010`000000000000000000v5`44398`2012-09-21 00:00:00.0
000000000000000000le`0000000000000000001e`000000000000000000e4`44207`2012-08-24 00:00:00.0
000000000000000000nl`0000000000000000001b`000000000000000002of`44286`2012-08-30 00:00:00.0
000000000000000000ol`0000000000000000000q`0000000000000000035y`44322`2012-10-02 00:00:00.0
000000000000000000mk`0000000000000000000u`000000000000000001fe`44249`2012-09-16 00:00:00.0
000000000000000000pw`00000000000000000008`000000000000000002xv`44369`2012-09-12 00:00:00.0
0000000000000000000g`0000000000000000000h`000000000000000001fs`43453`2012-10-01 00:00:00.0
000000000000000000bk`0000000000000000000i`0000000000000000034g`43853`2012-09-04 00:00:00.0
000000000000000000k6`0000000000000000000p`000000000000000000y8`44163`2012-09-19 00:00:00.0
000000000000000000ju`0000000000000000000d`0000000000000000021b`44151`2012-09-02 00:00:00.0
000000000000000000b6`0000000000000000000v`0000000000000000026d`43839`2012-08-29 00:00:00.0
000000000000000000a2`0000000000000000000f`000000000000000002ca`43799`2012-09-30 00:00:00.0
00000000000000000097`00000000000000000004`00000000000000000329`43768`2012-08-28 00:00:00.0
000000000000000000eu`0000000000000000000s`0000000000000000033e`43971`2012-09-27 00:00:00.0
000000000000000000lb`00000000000000000009`000000000000000002up`44204`2012-08-26 00:00:00.0
000000000000000000lf`00000000000000000011`00000000000000000073`44208`2012-09-13 00:00:00.0
000000000000000000ob`00000000000000000002`0000000000000000016e`44312`2012-09-11 00:00:00.0
000000000000000000fc`0000000000000000000e`000000000000000001t3`43989`2012-09-24 00:00:00.0
0000000000000000006a`0000000000000000001c`0000000000000000007q`43663`2012-09-14 00:00:00.0
000000000000000000n3`0000000000000000000x`000000000000000001o6`44268`2012-09-15 00:00:00.0
000000000000000000bl`0000000000000000000t`000000000000000001a4`43854`2012-09-08 00:00:00.0
000000000000000000kw`00000000000000000001`000000000000000000i9`44189`2012-09-03 00:00:00.0
000000000000000000al`00000000000000000007`000000000000000000kx`43818`2012-09-26 00:00:00.0
000000000000000000mx`0000000000000000001d`000000000000000001pd`44262`2012-09-28 00:00:00.0
00000000000000000079`00000000000000000014`0000000000000000006o`43698`2012-09-18 00:00:00.0
000000000000000000kc`00000000000000000015`0000000000000000037d`44169`2012-09-22 00:00:00.0
000000000000000000o6`0000000000000000000o`000000000000000001t9`44307`2012-08-31 00:00:00.0
000000000000000000bq`0000000000000000000k`000000000000000000vy`43859`2012-09-09 00:00:00.0
000000000000000000oi`00000000000000000013`0000000000000000009q`44319`2012-09-10 00:00:00.0
000000000000000000ke`00000000000000000019`000000000000000000ho`44171`2012-09-17 00:00:00.0
000000000000000000pm`0000000000000000000c`000000000000000001tt`44359`2012-09-05 00:00:00.0
000000000000000000l9`0000000000000000000r`000000000000000000k1`44202`2012-09-23 00:00:00.0
000000000000000000jz`0000000000000000000a`000000000000000001xr`44156`2012-09-07 00:00:00.0
000000000000000000es`00000000000000000006`00000000000000000122`43969`2012-08-27 00:00:00.0
000000000000000000jv`00000000000000000016`000000000000000000li`44152`2012-09-20 00:00:00.0
000000000000000000bw`00000000000000000012`000000000000000001uz`43865`2012-09-01 00:00:00.0
0000000000000000000t`00000000000000000018`000000000000000001nr`43466`2012-09-29 00:00:00.0
000000000000000000ky`00000000000000000005`000000000000000001uj`44191`2012-08-25 00:00:00.0
000000000000000000c1`0000000000000000000z`000000000000000000xj`43870`2012-09-06 00:00:00.0
0000000000000000004f`00000000000000000017`000000000000000000wc`43596`2012-09-25 00:00:00.0
0000000000000000002q`00000000000000000003`00000000000000000319`43535`2012-09-21 00:00:00.0
000000000000000000eq`0000000000000000000l`000000000000000001ge`43967`2012-08-24 00:00:00.0
000000000000000000if`0000000000000000001a`000000000000000000x9`44100`2012-08-30 00:00:00.0
0000000000000000002d`0000000000000000000j`000000000000000000fy`43522`2012-10-02 00:00:00.0
0000000000000000005c`0000000000000000000w`000000000000000002yt`43629`2012-09-16 00:00:00.0
000000000000000000qk`0000000000000000000m`000000000000000001j3`44393`2012-09-12 00:00:00.0
000000000000000000hs`0000000000000000000n`000000000000000001af`44077`2012-10-01 00:00:00.0
000000000000000000ds`0000000000000000000g`0000000000000000022k`43933`2012-09-04 00:00:00.0
000000000000000000lw`0000000000000000000b`0000000000000000019l`44225`2012-09-19 00:00:00.0
0000000000000000008k`0000000000000000000y`000000000000000000wy`43745`2012-09-02 00:00:00.0
000000000000000000q9`00000000000000000010`000000000000000002t8`44382`2012-08-29 00:00:00.0
0000000000000000009u`0000000000000000001e`000000000000000001rz`43791`2012-09-30 00:00:00.0
0000000000000000003f`0000000000000000001b`000000000000000000vk`43560`2012-08-28 00:00:00.0
0000000000000000004r`0000000000000000000q`0000000000000000019v`43608`2012-09-27 00:00:00.0
000000000000000000be`0000000000000000000u`000000000000000002eh`43847`2012-08-26 00:00:00.0
000000000000000000fu`00000000000000000008`000000000000000002qd`44007`2012-09-13 00:00:00.0
000000000000000000ja`0000000000000000000h`000000000000000000s1`44131`2012-09-11 00:00:00.0
000000000000000000or`0000000000000000000i`000000000000000001w7`44328`2012-09-24 00:00:00.0
000000000000000000qw`0000000000000000000p`0000000000000000024e`44405`2012-09-14 00:00:00.0
000000000000000000qg`0000000000000000000d`000000000000000001ne`44389`2012-09-15 00:00:00.0
000000000000000000ew`0000000000000000000v`000000000000000002fh`43973`2012-09-08 00:00:00.0
000000000000000000mr`0000000000000000000f`00000000000000000338`44256`2012-09-03 00:00:00.0
0000000000000000002x`00000000000000000004`000000000000000001rg`43542`2012-09-26 00:00:00.0
000000000000000000js`0000000000000000000s`0000000000000000026x`44149`2012-09-28 00:00:00.0
0000000000000000009q`00000000000000000009`0000000000000000020d`43787`2012-09-18 00:00:00.0
0000000000000000000j`00000000000000000011`000000000000000002rq`43456`2012-09-22 00:00:00.0
000000000000000000dq`00000000000000000002`000000000000000001a7`43931`2012-08-31 00:00:00.0
000000000000000000kg`0000000000000000000e`000000000000000002ly`44173`2012-09-09 00:00:00.0
0000000000000000002r`0000000000000000001c`0000000000000000011v`43536`2012-09-10 00:00:00.0
000000000000000000fg`0000000000000000000x`000000000000000000a1`43993`2012-09-17 00:00:00.0
00000000000000000096`0000000000000000000t`000000000000000000zp`43767`2012-09-05 00:00:00.0
000000000000000000e4`00000000000000000001`0000000000000000014h`43945`2012-09-23 00:00:00.0
0000000000000000002j`00000000000000000007`000000000000000001up`43528`2012-09-07 00:00:00.0
0000000000000000009o`0000000000000000001d`0000000000000000017d`43785`2012-08-27 00:00:00.0
00000000000000000047`00000000000000000014`000000000000000001kk`43588`2012-09-20 00:00:00.0
000000000000000000oz`00000000000000000015`00000000000000000014`44336`2012-09-01 00:00:00.0
0000000000000000004n`0000000000000000000o`000000000000000001tk`43604`2012-09-29 00:00:00.0
0000000000000000008i`0000000000000000000k`000000000000000002ma`43743`2012-08-25 00:00:00.0
000000000000000000ot`00000000000000000013`0000000000000000002y`44330`2012-09-06 00:00:00.0
0000000000000000000b`00000000000000000019`000000000000000001do`43448`2012-09-25 00:00:00.0
0000000000000000007y`0000000000000000000c`000000000000000000lo`43723`2012-09-21 00:00:00.0
000000000000000000ad`0000000000000000000r`000000000000000002j7`43810`2012-08-24 00:00:00.0
000000000000000000h5`0000000000000000000a`000000000000000002r0`44054`2012-08-30 00:00:00.0
000000000000000000p7`00000000000000000006`0000000000000000003l`44344`2012-10-02 00:00:00.0
000000000000000000af`00000000000000000016`000000000000000001lf`43812`2012-09-16 00:00:00.0
000000000000000000il`00000000000000000012`000000000000000001fx`44106`2012-09-12 00:00:00.0
0000000000000000006p`00000000000000000018`0000000000000000005e`43678`2012-10-01 00:00:00.0
0000000000000000005w`00000000000000000005`0000000000000000013z`43649`2012-09-04 00:00:00.0
000000000000000000cz`0000000000000000000z`000000000000000002te`43904`2012-09-19 00:00:00.0
0000000000000000000y`00000000000000000017`000000000000000002k1`43471`2012-09-02 00:00:00.0
000000000000000000ok`00000000000000000003`0000000000000000013h`44321`2012-08-29 00:00:00.0
000000000000000000lu`0000000000000000000l`000000000000000002x3`44223`2012-09-30 00:00:00.0
00000000000000000074`0000000000000000001a`000000000000000002cj`43693`2012-08-28 00:00:00.0
000000000000000000gq`0000000000000000000j`000000000000000000va`44039`2012-09-27 00:00:00.0
000000000000000000ed`0000000000000000000w`00000000000000000167`43954`2012-08-26 00:00:00.0
00000000000000000091`0000000000000000000m`0000000000000000031j`43762`2012-09-13 00:00:00.0
000000000000000000ai`0000000000000000000n`000000000000000001ws`43815`2012-09-11 00:00:00.0
000000000000000000kr`0000000000000000000g`0000000000000000029d`44184`2012-09-24 00:00:00.0
0000000000000000006z`0000000000000000000b`0000000000000000022s`43688`2012-09-14 00:00:00.0
000000000000000000d4`0000000000000000000y`000000000000000002px`43909`2012-09-15 00:00:00.0
0000000000000000004k`00000000000000000010`000000000000000001hz`43601`2012-09-08 00:00:00.0
0000000000000000006c`0000000000000000001e`000000000000000001qq`43665`2012-09-03 00:00:00.0
000000000000000000oj`0000000000000000001b`000000000000000002ez`44320`2012-09-26 00:00:00.0
000000000000000000l4`0000000000000000000q`0000000000000000012k`44197`2012-09-28 00:00:00.0
000000000000000000gd`0000000000000000000u`000000000000000001f0`44026`2012-09-18 00:00:00.0
0000000000000000004z`00000000000000000008`000000000000000001lp`43616`2012-09-22 00:00:00.0
000000000000000000h6`0000000000000000000h`000000000000000001wb`44055`2012-08-31 00:00:00.0
000000000000000000px`0000000000000000000i`000000000000000002xe`44370`2012-09-09 00:00:00.0
00000000000000000016`0000000000000000000p`000000000000000002uk`43479`2012-09-10 00:00:00.0
0000000000000000002b`0000000000000000000d`0000000000000000027k`43520`2012-09-17 00:00:00.0
0000000000000000003w`0000000000000000000v`0000000000000000020k`43577`2012-09-05 00:00:00.0
000000000000000000h1`0000000000000000000f`00000000000000000337`44050`2012-09-23 00:00:00.0
000000000000000000mb`00000000000000000004`000000000000000000nd`44240`2012-09-07 00:00:00.0
000000000000000000je`0000000000000000000s`00000000000000000293`44135`2012-08-27 00:00:00.0
000000000000000000hx`00000000000000000009`000000000000000001me`44082`2012-09-20 00:00:00.0
000000000000000000he`00000000000000000011`0000000000000000031a`44063`2012-09-01 00:00:00.0
0000000000000000003o`00000000000000000002`000000000000000001i1`43569`2012-09-29 00:00:00.0
000000000000000000b9`0000000000000000000e`0000000000000000023t`43842`2012-08-25 00:00:00.0
000000000000000000c8`0000000000000000001c`000000000000000000oz`43877`2012-09-06 00:00:00.0
0000000000000000009h`0000000000000000000x`000000000000000002bi`43778`2012-09-25 00:00:00.0
000000000000000000m2`0000000000000000000t`0000000000000000012l`44231`2012-09-21 00:00:00.0
000000000000000000cw`00000000000000000001`000000000000000001gn`43901`2012-08-24 00:00:00.0
000000000000000000qt`00000000000000000007`000000000000000001c0`44402`2012-08-30 00:00:00.0
000000000000000000oa`0000000000000000001d`000000000000000001ga`44311`2012-10-02 00:00:00.0
000000000000000000em`00000000000000000014`000000000000000000qp`43963`2012-09-16 00:00:00.0
000000000000000000fj`00000000000000000015`0000000000000000028n`43996`2012-09-12 00:00:00.0
000000000000000000bc`0000000000000000000o`000000000000000000w6`43845`2012-10-01 00:00:00.0
000000000000000000ee`0000000000000000000k`000000000000000001y0`43955`2012-09-04 00:00:00.0
0000000000000000009r`00000000000000000013`000000000000000002cn`43788`2012-09-19 00:00:00.0
00000000000000000019`00000000000000000019`000000000000000001lg`43482`2012-09-02 00:00:00.0
0000000000000000004h`0000000000000000000c`000000000000000001hk`43598`2012-08-29 00:00:00.0
00000000000000000046`0000000000000000000r`000000000000000002u3`43587`2012-09-30 00:00:00.0
000000000000000000o9`0000000000000000000a`000000000000000002vl`44310`2012-08-28 00:00:00.0
000000000000000000dw`00000000000000000006`0000000000000000017m`43937`2012-09-27 00:00:00.0
000000000000000000os`00000000000000000016`000000000000000001zb`44329`2012-08-26 00:00:00.0
000000000000000000h7`00000000000000000012`0000000000000000011g`44056`2012-09-13 00:00:00.0
000000000000000000qn`00000000000000000018`0000000000000000008a`44396`2012-09-11 00:00:00.0
000000000000000000jy`00000000000000000005`0000000000000000003m`44155`2012-09-24 00:00:00.0
000000000000000000e2`0000000000000000000z`000000000000000001pj`43943`2012-09-14 00:00:00.0
00000000000000000013`00000000000000000017`000000000000000000gi`43476`2012-09-15 00:00:00.0
00000000000000000005`00000000000000000003`000000000000000002lk`43442`2012-09-08 00:00:00.0
0000000000000000003m`0000000000000000000l`0000000000000000020j`43567`2012-09-03 00:00:00.0
0000000000000000009t`0000000000000000001a`0000000000000000031k`43790`2012-09-26 00:00:00.0
0000000000000000002p`0000000000000000000j`000000000000000001yf`43534`2012-09-28 00:00:00.0
000000000000000000e0`0000000000000000000w`0000000000000000017s`43941`2012-09-18 00:00:00.0
000000000000000000in`0000000000000000000m`00000000000000000295`44108`2012-09-22 00:00:00.0
00000000000000000085`0000000000000000000n`000000000000000001po`43730`2012-08-31 00:00:00.0
000000000000000000ff`0000000000000000000g`000000000000000000op`43992`2012-09-09 00:00:00.0
0000000000000000008g`0000000000000000000b`000000000000000001v4`43741`2012-09-10 00:00:00.0
000000000000000000nd`0000000000000000000y`000000000000000001vy`44278`2012-09-17 00:00:00.0
000000000000000000it`00000000000000000010`00000000000000000394`44114`2012-09-05 00:00:00.0
000000000000000000ch`0000000000000000001e`000000000000000001of`43886`2012-09-23 00:00:00.0
000000000000000000fz`0000000000000000001b`000000000000000000jr`44012`2012-09-07 00:00:00.0
000000000000000000mw`0000000000000000000q`000000000000000001hd`44261`2012-08-27 00:00:00.0
0000000000000000006j`0000000000000000000u`000000000000000002im`43672`2012-09-20 00:00:00.0
0000000000000000001k`00000000000000000008`000000000000000001sl`43493`2012-09-01 00:00:00.0
000000000000000000cf`0000000000000000000h`000000000000000001nw`43884`2012-09-29 00:00:00.0
000000000000000000ej`0000000000000000000i`000000000000000000l4`43960`2012-08-25 00:00:00.0
000000000000000000dd`0000000000000000000p`000000000000000002v4`43918`2012-09-06 00:00:00.0
000000000000000000b2`0000000000000000000d`000000000000000001vn`43835`2012-09-25 00:00:00.0
00000000000000000076`0000000000000000000v`000000000000000002r3`43695`2012-09-21 00:00:00.0
000000000000000000i6`0000000000000000000f`0000000000000000008i`44091`2012-08-24 00:00:00.0
000000000000000000nw`00000000000000000004`000000000000000001jy`44297`2012-08-30 00:00:00.0
0000000000000000004i`0000000000000000000s`00000000000000000328`43599`2012-10-02 00:00:00.0
0000000000000000004w`00000000000000000009`0000000000000000031r`43613`2012-09-16 00:00:00.0
000000000000000000f0`00000000000000000011`0000000000000000029w`43977`2012-09-12 00:00:00.0
000000000000000000pn`00000000000000000002`000000000000000002xx`44360`2012-10-01 00:00:00.0
000000000000000000lz`0000000000000000000e`000000000000000002wr`44228`2012-09-04 00:00:00.0
000000000000000000aq`0000000000000000001c`000000000000000001sv`43823`2012-09-19 00:00:00.0
000000000000000000qj`0000000000000000000x`000000000000000001w3`44392`2012-09-02 00:00:00.0
000000000000000000h2`0000000000000000000t`000000000000000001e8`44051`2012-08-29 00:00:00.0
000000000000000000n1`00000000000000000001`000000000000000002ue`44266`2012-09-30 00:00:00.0
000000000000000000a5`00000000000000000007`000000000000000001jc`43802`2012-08-28 00:00:00.0
000000000000000000bd`0000000000000000001d`000000000000000000dx`43846`2012-09-27 00:00:00.0
000000000000000000f4`00000000000000000014`0000000000000000024r`43981`2012-08-26 00:00:00.0
0000000000000000000i`00000000000000000015`0000000000000000028p`43455`2012-09-13 00:00:00.0
000000000000000000d0`0000000000000000000o`000000000000000000zg`43905`2012-09-11 00:00:00.0
0000000000000000001o`0000000000000000000k`00000000000000000080`43497`2012-09-24 00:00:00.0
000000000000000000fb`00000000000000000013`000000000000000001es`43988`2012-09-14 00:00:00.0
0000000000000000005k`00000000000000000019`0000000000000000005d`43637`2012-09-15 00:00:00.0
0000000000000000004b`0000000000000000000c`0000000000000000012c`43592`2012-09-08 00:00:00.0
000000000000000000np`0000000000000000000r`0000000000000000011w`44290`2012-09-03 00:00:00.0
000000000000000000dl`0000000000000000000a`000000000000000000bo`43926`2012-09-26 00:00:00.0
000000000000000000gu`00000000000000000006`000000000000000000rq`44043`2012-09-28 00:00:00.0
000000000000000000h9`00000000000000000016`0000000000000000018p`44058`2012-09-18 00:00:00.0
00000000000000000002`00000000000000000012`000000000000000002tl`43439`2012-09-22 00:00:00.0
0000000000000000001g`00000000000000000018`000000000000000000ux`43489`2012-08-31 00:00:00.0
0000000000000000009j`00000000000000000005`0000000000000000019o`43780`2012-09-09 00:00:00.0
000000000000000000ni`0000000000000000000z`0000000000000000027u`44283`2012-09-10 00:00:00.0
000000000000000000mf`00000000000000000017`000000000000000001kl`44244`2012-09-17 00:00:00.0
000000000000000000ma`00000000000000000003`0000000000000000002r`44239`2012-09-05 00:00:00.0
000000000000000000io`0000000000000000000l`0000000000000000039f`44109`2012-09-23 00:00:00.0
0000000000000000008v`0000000000000000001a`00000000000000000309`43756`2012-09-07 00:00:00.0
00000000000000000066`0000000000000000000j`000000000000000001mf`43659`2012-08-27 00:00:00.0
000000000000000000k7`0000000000000000000w`0000000000000000032x`44164`2012-09-20 00:00:00.0
000000000000000000kk`0000000000000000000m`000000000000000000aa`44177`2012-09-01 00:00:00.0
0000000000000000001x`0000000000000000000n`000000000000000001eg`43506`2012-09-29 00:00:00.0
000000000000000000lt`0000000000000000000g`000000000000000000q3`44222`2012-08-25 00:00:00.0
0000000000000000006e`0000000000000000000b`00000000000000000263`43667`2012-09-06 00:00:00.0
000000000000000000pz`0000000000000000000y`000000000000000001j8`44372`2012-09-25 00:00:00.0
0000000000000000002m`00000000000000000010`0000000000000000029u`43531`2012-09-21 00:00:00.0
000000000000000000bu`0000000000000000001e`000000000000000002un`43863`2012-08-24 00:00:00.0
000000000000000000bf`0000000000000000001b`000000000000000002jo`43848`2012-08-30 00:00:00.0
000000000000000000gk`0000000000000000000q`000000000000000000ma`44033`2012-10-02 00:00:00.0
000000000000000000a1`0000000000000000000u`0000000000000000001f`43798`2012-09-16 00:00:00.0
0000000000000000008h`00000000000000000008`000000000000000002bl`43742`2012-09-12 00:00:00.0
000000000000000000o3`0000000000000000000h`000000000000000002eu`44304`2012-10-01 00:00:00.0
0000000000000000009k`0000000000000000000i`00000000000000000331`43781`2012-09-04 00:00:00.0
000000000000000000o8`0000000000000000000p`000000000000000002yb`44309`2012-09-19 00:00:00.0
000000000000000000d6`0000000000000000000d`000000000000000001wm`43911`2012-09-02 00:00:00.0
00000000000000000060`0000000000000000000v`000000000000000001l5`43653`2012-08-29 00:00:00.0
000000000000000000fv`0000000000000000000f`000000000000000000zj`44008`2012-09-30 00:00:00.0
000000000000000000k0`00000000000000000004`000000000000000002t1`44157`2012-08-28 00:00:00.0
000000000000000000fi`0000000000000000000s`0000000000000000016u`43995`2012-09-27 00:00:00.0
000000000000000000am`00000000000000000009`000000000000000000pf`43819`2012-08-26 00:00:00.0
000000000000000000nn`00000000000000000011`0000000000000000031q`44288`2012-09-13 00:00:00.0
000000000000000000q1`00000000000000000002`00000000000000000289`44374`2012-09-11 00:00:00.0
00000000000000000042`0000000000000000000e`00000000000000000098`43583`2012-09-24 00:00:00.0
000000000000000000ld`0000000000000000001c`000000000000000001ns`44206`2012-09-14 00:00:00.0
000000000000000000mv`0000000000000000000x`0000000000000000001c`44260`2012-09-15 00:00:00.0
0000000000000000005t`0000000000000000000t`0000000000000000026o`43646`2012-09-08 00:00:00.0
000000000000000000at`00000000000000000001`00000000000000000101`43826`2012-09-03 00:00:00.0
0000000000000000000o`00000000000000000007`000000000000000001b8`43461`2012-09-26 00:00:00.0
000000000000000000hc`0000000000000000001d`0000000000000000006e`44061`2012-09-28 00:00:00.0
00000000000000000028`00000000000000000014`000000000000000002qz`43517`2012-09-18 00:00:00.0
0000000000000000001q`00000000000000000015`0000000000000000001y`43499`2012-09-22 00:00:00.0
000000000000000000gr`0000000000000000000o`0000000000000000036q`44040`2012-08-31 00:00:00.0
000000000000000000f3`0000000000000000000k`000000000000000002pa`43980`2012-09-09 00:00:00.0
000000000000000000m9`00000000000000000013`000000000000000001hs`44238`2012-09-10 00:00:00.0
000000000000000000hy`00000000000000000019`00000000000000000377`44083`2012-09-17 00:00:00.0
000000000000000000i4`0000000000000000000c`000000000000000000q0`44089`2012-09-05 00:00:00.0
000000000000000000mg`0000000000000000000r`0000000000000000007m`44245`2012-09-23 00:00:00.0
000000000000000000n0`0000000000000000000a`000000000000000002ex`44265`2012-09-07 00:00:00.0
0000000000000000009f`00000000000000000006`0000000000000000011x`43776`2012-08-27 00:00:00.0
000000000000000000km`00000000000000000016`000000000000000000db`44179`2012-09-20 00:00:00.0
0000000000000000003d`00000000000000000012`0000000000000000025g`43558`2012-09-01 00:00:00.0
0000000000000000003b`00000000000000000018`000000000000000000ld`43556`2012-09-29 00:00:00.0
0000000000000000001v`00000000000000000005`000000000000000001um`43504`2012-08-25 00:00:00.0
000000000000000000kd`0000000000000000000z`0000000000000000012g`44170`2012-09-06 00:00:00.0
