000000000000000000lh`000000000000000002ex`00000000000000000016`000000000000005`0000000000000000000c`00000000000000000002`\N`\N`000000000000001`1970-07-27 02:00:00.0`1970-07-27 02:00:00.0`\N`0000000000000lh`\N`000000000000002`\N`\N`\N`12`\N`922`73`\N`\N`00000000000000000003`0000000000000000002x`00000000000000000006`00000000000000000005`000000000000001`00000000000000000002`35`35`\N`\N`5`\N`\N`\N`\N`\N`\N`144`000000000000002`000000000000001`63`44`922`000000000000001`19`44`922`000000000000001`1021`966`6221201`312669`37`47`6`\N`6`\N`\N`\N`000000000000000000lh`000000000000000000lh`000000000000003`\N`2002-05-20 02:00:00.0`4654`\N`\N`271447`501`21273`00000000000000000016`2012-10-25 02:00:00.0`2012-08-12 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000016i`000000000000000002dq`00000000000000000012`00000000000000z`0000000000000000008o`00000000000000000001`\N`0000000000000000000a`000000000000001`1970-03-05 01:00:00.0`1970-03-05 01:00:00.0`\N`00000000000016i`\N`000000000000001`\N`\N`\N`84`\N`178`12`\N`\N`00000000000000000001`0000000000000000000j`00000000000000000001`0000000000000000000z`000000000000001`00000000000000000001`43`43`\N`\N`7`\N`\N`\N`\N`\N`\N`16`000000000000001`000000000000001`68`5`178`000000000000001`26`5`178`000000000000001`978`923`6221158`312626`32`131`4`\N`36`\N`\N`\N`0000000000000000016i`0000000000000000016i`000000000000001`\N`2002-08-15 02:00:00.0`6247`\N`\N`271455`6312`21573`00000000000000000012`2012-09-07 02:00:00.0`2012-10-31 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000005r`000000000000000001t2`0000000000000000001s`000000000000017`00000000000000000014`00000000000000000002`\N`00000000000000000006`000000000000001`1973-12-11 01:00:00.0`1973-12-11 01:00:00.0`\N`00000000000005r`\N`000000000000002`\N`\N`\N`83`\N`495`312`\N`\N`00000000000000000002`0000000000000000002r`00000000000000000002`00000000000000000017`000000000000001`00000000000000000002`3`3`\N`\N`3`\N`\N`\N`\N`\N`\N`29`000000000000002`000000000000001`66`35`495`000000000000001`14`35`495`000000000000001`234`179`6220414`311882`33`114`12`\N`44`\N`\N`\N`0000000000000000005r`0000000000000000005r`000000000000002`\N`2002-01-14 01:00:00.0`4088`\N`\N`271496`492`21301`0000000000000000001s`2012-08-05 02:00:00.0`2012-10-23 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000001r`0000000000000000021v`00000000000000000018`000000000000003`0000000000000000000v`00000000000000000001`\N`00000000000000000005`000000000000001`1972-08-23 02:00:00.0`1972-08-23 02:00:00.0`\N`00000000000001r`\N`000000000000001`\N`\N`\N`76`\N`19`40`\N`\N`00000000000000000003`0000000000000000002j`00000000000000000004`00000000000000000003`000000000000001`00000000000000000001`21`21`\N`\N`6`\N`\N`\N`\N`\N`\N`159`000000000000001`000000000000001`62`43`19`000000000000001`16`43`19`000000000000001`551`496`6220731`312199`35`41`9`\N`4`\N`\N`\N`0000000000000000001r`0000000000000000001r`000000000000003`\N`2002-07-17 02:00:00.0`3944`\N`\N`271458`500`21292`00000000000000000018`2012-10-16 02:00:00.0`2012-08-04 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000140`000000000000000001on`00000000000000000005`00000000000000l`0000000000000000008z`00000000000000000002`\N`00000000000000000003`000000000000001`1972-07-11 02:00:00.0`1972-07-11 02:00:00.0`\N`000000000000140`\N`000000000000002`\N`\N`\N`27`\N`1121`31`0000000000000000000o`\N`00000000000000000001`0000000000000000000b`00000000000000000008`0000000000000000000l`000000000000001`00000000000000000002`46`46`\N`\N`1`\N`\N`\N`\N`\N`\N`98`000000000000002`000000000000001`61`3`1121`000000000000001`5`3`1121`000000000000001`75`20`6220255`311723`36`44`5`\N`22`\N`\N`\N`00000000000000000140`00000000000000000140`000000000000001`\N`2002-04-07 02:00:00.0`6157`\N`\N`271452`6310`21584`00000000000000000005`2012-10-15 02:00:00.0`2012-08-27 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000qt`000000000000000002j9`0000000000000000000z`00000000000001a`00000000000000000092`00000000000000000001`\N`00000000000000000008`000000000000001`1973-08-02 02:00:00.0`1973-08-02 02:00:00.0`\N`0000000000000qt`\N`000000000000001`\N`\N`\N`10`\N`508`323`0000000000000000000k`\N`00000000000000000002`0000000000000000000y`00000000000000000005`0000000000000000001a`000000000000001`00000000000000000001`19`19`\N`\N`2`\N`\N`\N`\N`\N`\N`85`000000000000001`000000000000001`59`21`508`000000000000001`10`21`508`000000000000001`1177`1122`6221357`312825`34`110`10`\N`47`\N`\N`\N`000000000000000000qt`000000000000000000qt`000000000000002`\N`2002-07-03 02:00:00.0`5010`\N`\N`271418`478`21587`0000000000000000000z`2012-10-08 02:00:00.0`2012-09-04 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000pm`00000000000000000228`00000000000000000017`00000000000000j`000000000000000000ab`00000000000000000002`00000000000000000004`00000000000000000004`000000000000001`1970-06-28 02:00:00.0`1970-06-28 02:00:00.0`\N`0000000000000pm`\N`000000000000002`\N`\N`\N`70`\N`255`326`0000000000000000000c`\N`00000000000000000003`00000000000000000016`00000000000000000009`0000000000000000000j`000000000000001`00000000000000000002`32`32`\N`\N`4`\N`\N`\N`\N`\N`\N`192`000000000000002`000000000000001`72`46`255`000000000000001`3`46`255`000000000000001`564`509`6220744`312212`37`13`3`\N`20`\N`\N`\N`000000000000000000pm`000000000000000000pm`000000000000003`\N`2001-11-30 01:00:00.0`4967`\N`\N`271510`503`21632`00000000000000000017`2012-08-20 02:00:00.0`2012-10-15 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000010d`000000000000000002mc`00000000000000000003`00000000000000w`00000000000000000044`00000000000000000001`00000000000000000005`00000000000000000009`000000000000001`1971-05-11 01:00:00.0`1971-05-11 01:00:00.0`\N`00000000000010d`\N`000000000000001`\N`\N`\N`86`\N`278`404`0000000000000000000r`\N`00000000000000000001`0000000000000000002b`00000000000000000007`0000000000000000000w`000000000000001`00000000000000000001`22`22`\N`\N`5`\N`\N`\N`\N`\N`\N`123`000000000000001`000000000000001`67`19`278`000000000000001`15`19`278`000000000000001`1288`1233`6221468`312936`32`9`2`\N`33`\N`\N`\N`0000000000000000010d`0000000000000000010d`000000000000001`\N`2002-06-28 02:00:00.0`4794`\N`\N`271469`476`21409`00000000000000000003`2012-10-20 02:00:00.0`2012-09-07 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000004y`000000000000000001v7`0000000000000000000l`00000000000000m`0000000000000000004d`00000000000000000002`00000000000000000007`00000000000000000002`000000000000001`1970-01-20 01:00:00.0`1970-01-20 01:00:00.0`\N`00000000000004y`\N`000000000000002`\N`\N`\N`73`\N`657`414`0000000000000000000a`\N`00000000000000000002`00000000000000000019`00000000000000000003`0000000000000000000m`000000000000001`00000000000000000002`23`23`\N`\N`7`\N`\N`\N`\N`\N`\N`171`000000000000002`000000000000001`64`32`657`000000000000001`2`32`657`000000000000001`311`256`6220491`311959`33`35`8`\N`23`\N`\N`\N`0000000000000000004y`0000000000000000004y`000000000000002`\N`2002-08-02 02:00:00.0`4059`\N`\N`271431`489`21418`0000000000000000000l`2012-08-03 02:00:00.0`2012-09-01 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000dr`000000000000000001vu`0000000000000000001a`00000000000000n`0000000000000000001a`00000000000000000001`00000000000000000003`00000000000000000001`000000000000001`1973-01-26 01:00:00.0`1973-01-26 01:00:00.0`\N`0000000000000dr`\N`000000000000001`\N`\N`\N`6`\N`753`371`00000000000000000006`\N`00000000000000000003`00000000000000000013`00000000000000000006`0000000000000000000n`000000000000001`00000000000000000001`16`16`\N`\N`3`\N`\N`\N`\N`\N`\N`105`000000000000001`000000000000001`69`22`753`000000000000001`8`22`753`000000000000001`334`279`6220514`311982`35`15`13`\N`24`\N`\N`\N`000000000000000000dr`000000000000000000dr`000000000000003`\N`2001-12-13 01:00:00.0`4376`\N`\N`271473`479`21307`0000000000000000001a`2012-10-02 02:00:00.0`2012-07-29 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000015g`0000000000000000026d`0000000000000000000j`00000000000000g`00000000000000000057`00000000000000000002`00000000000000000006`00000000000000000007`000000000000001`1971-05-24 02:00:00.0`1971-05-24 02:00:00.0`\N`00000000000015g`\N`000000000000002`\N`\N`\N`42`\N`240`148`00000000000000000005`\N`00000000000000000001`00000000000000000005`00000000000000000001`0000000000000000000g`000000000000001`00000000000000000002`11`11`\N`\N`6`\N`\N`\N`\N`\N`\N`19`000000000000002`000000000000001`71`53`240`000000000000001`25`53`240`000000000000001`713`658`6220893`312361`36`109`11`\N`17`\N`\N`\N`0000000000000000015g`0000000000000000015g`000000000000001`\N`2002-04-22 02:00:00.0`6209`\N`\N`271415`510`21448`0000000000000000000j`2012-10-18 02:00:00.0`2012-10-29 01:00:00.0`2013-05-08 02:00:00.0
0000000000000000000j`00000000000000000291`0000000000000000000w`00000000000000b`0000000000000000007z`00000000000000000001`00000000000000000001`0000000000000000000a`000000000000001`1973-05-17 01:00:00.0`1973-05-17 01:00:00.0`\N`00000000000000j`\N`000000000000001`\N`\N`\N`38`\N`350`157`00000000000000000003`\N`00000000000000000002`0000000000000000002p`00000000000000000002`0000000000000000000b`000000000000001`00000000000000000001`34`34`\N`\N`1`\N`\N`\N`\N`\N`\N`99`000000000000001`000000000000001`60`52`1150`000000000000001`21`52`350`000000000000001`809`754`6220989`312457`34`6`7`\N`12`\N`\N`\N`0000000000000000000j`0000000000000000000j`000000000000002`\N`2002-02-20 01:00:00.0`3915`\N`\N`271465`509`21548`0000000000000000000w`2012-10-05 02:00:00.0`2012-09-18 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000v5`000000000000000001us`0000000000000000000m`00000000000000y`000000000000000000b3`00000000000000000002`00000000000000000002`00000000000000000006`000000000000001`1970-09-13 02:00:00.0`1970-09-13 02:00:00.0`\N`0000000000000v5`\N`000000000000002`\N`\N`\N`64`\N`636`46`0000000000000000000l`\N`00000000000000000003`0000000000000000001k`00000000000000000004`0000000000000000000y`000000000000001`00000000000000000002`36`36`\N`\N`2`\N`\N`\N`\N`\N`\N`91`000000000000002`000000000000001`65`23`350`000000000000001`13`23`636`000000000000001`296`241`6220476`311944`37`14`6`\N`35`\N`\N`\N`000000000000000000v5`000000000000000000v5`000000000000003`\N`2002-02-07 01:00:00.0`5166`\N`\N`271482`6127`21660`0000000000000000000m`2012-07-30 02:00:00.0`2012-08-11 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000e4`000000000000000002k2`0000000000000000001h`000000000000010`0000000000000000007w`00000000000000000001`00000000000000000004`00000000000000000005`000000000000001`1970-10-06 01:00:00.0`1970-10-06 01:00:00.0`\N`0000000000000e4`\N`000000000000001`\N`\N`\N`44`\N`721`187`0000000000000000000j`\N`00000000000000000001`0000000000000000000i`00000000000000000008`00000000000000000010`000000000000001`00000000000000000001`47`47`\N`\N`4`\N`\N`\N`\N`\N`\N`151`000000000000001`000000000000001`58`60`636`000000000000001`11`60`721`000000000000001`1206`1151`6221386`312854`32`107`4`\N`37`\N`\N`\N`000000000000000000e4`000000000000000000e4`000000000000001`\N`2002-05-25 02:00:00.0`4389`\N`\N`271507`480`21545`0000000000000000001h`2012-09-04 02:00:00.0`2012-09-22 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000y8`000000000000000001xu`0000000000000000001g`00000000000001e`0000000000000000008x`00000000000000000002`00000000000000000005`00000000000000000003`000000000000001`1971-10-20 01:00:00.0`1971-10-20 01:00:00.0`\N`0000000000000y8`\N`000000000000002`\N`\N`\N`5`\N`774`287`0000000000000000000m`\N`00000000000000000002`0000000000000000001o`00000000000000000005`0000000000000000001e`000000000000001`00000000000000000002`26`26`\N`\N`5`\N`\N`\N`\N`\N`\N`167`000000000000002`000000000000001`70`16`721`000000000000001`7`16`774`000000000000001`406`351`6220586`312054`33`125`12`\N`51`\N`\N`\N`000000000000000000y8`000000000000000000y8`000000000000002`\N`2002-03-17 01:00:00.0`5277`\N`\N`271437`6307`21582`0000000000000000001w`2012-10-24 02:00:00.0`2012-07-26 02:00:00.0`2013-05-08 02:00:00.0
00000000000000000073`0000000000000000025s`0000000000000000001p`00000000000001b`0000000000000000007m`00000000000000000001`00000000000000000007`00000000000000000008`000000000000001`1972-01-24 01:00:00.0`1972-01-24 01:00:00.0`\N`000000000000073`\N`000000000000001`\N`\N`\N`35`\N`574`399`0000000000000000000n`\N`00000000000000000003`00000000000000000002`00000000000000000009`0000000000000000001b`000000000000001`00000000000000000001`30`30`\N`\N`7`\N`\N`\N`\N`\N`\N`11`000000000000001`000000000000001`57`11`774`000000000000001`6`11`574`000000000000001`692`637`6220872`312340`35`17`9`\N`48`\N`\N`\N`00000000000000000073`00000000000000000073`000000000000003`\N`2002-05-04 02:00:00.0`4136`\N`\N`271493`473`21535`0000000000000000001g`2012-08-31 02:00:00.0`2012-09-14 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000016e`00000000000000000285`0000000000000000000n`00000000000000q`0000000000000000001p`00000000000000000002`00000000000000000003`00000000000000000004`000000000000001`1970-08-29 02:00:00.0`1970-08-29 02:00:00.0`\N`00000000000016e`\N`000000000000002`\N`\N`\N`43`\N`1136`284`0000000000000000000g`\N`00000000000000000001`0000000000000000001g`00000000000000000007`0000000000000000000q`000000000000001`00000000000000000002`8`8`\N`\N`3`\N`\N`\N`\N`\N`\N`34`000000000000002`000000000000001`63`34`574`000000000000001`4`34`1136`000000000000001`777`722`6220957`312425`36`123`5`\N`27`\N`\N`\N`0000000000000000016e`0000000000000000016e`000000000000001`\N`2002-02-27 01:00:00.0`6243`\N`\N`271475`4`21322`0000000000000000001p`2012-09-26 02:00:00.0`2012-10-01 02:00:00.0`2013-05-08 02:00:00.0
0000000000000000007q`0000000000000000029m`0000000000000000001o`00000000000000u`0000000000000000006t`00000000000000000001`00000000000000000006`00000000000000000009`000000000000001`1973-02-24 01:00:00.0`1973-02-24 01:00:00.0`\N`00000000000007q`\N`000000000000001`\N`\N`\N`3`\N`1009`321`0000000000000000000b`\N`00000000000000000002`0000000000000000001x`00000000000000000003`0000000000000000000u`000000000000001`00000000000000000001`17`17`\N`\N`6`\N`\N`\N`\N`\N`\N`164`000000000000001`000000000000001`68`36`1136`000000000000001`22`36`1009`000000000000001`830`775`6221010`312478`34`3`10`\N`31`\N`\N`\N`0000000000000000007q`0000000000000000007q`000000000000002`\N`2001-12-03 01:00:00.0`4159`\N`\N`271480`491`21506`0000000000000000000n`2012-09-06 02:00:00.0`2012-10-26 02:00:00.0`2013-05-08 02:00:00.0
000000000000000000i9`000000000000000002ln`0000000000000000000g`000000000000008`0000000000000000008s`00000000000000000002`00000000000000000001`00000000000000000002`000000000000001`1970-12-17 01:00:00.0`1970-12-17 01:00:00.0`\N`0000000000000i9`\N`000000000000002`\N`\N`\N`21`\N`361`274`0000000000000000000q`\N`00000000000000000003`0000000000000000002m`00000000000000000006`00000000000000000008`000000000000001`00000000000000000002`18`18`\N`\N`1`\N`\N`\N`\N`\N`\N`179`000000000000002`000000000000001`66`50`1009`000000000000001`20`50`361`000000000000001`1263`1208`6221443`312911`37`126`3`\N`9`\N`\N`\N`000000000000000000i9`000000000000000000i9`000000000000003`\N`2002-02-21 01:00:00.0`4538`\N`\N`271502`493`21577`0000000000000000001o`2012-07-29 02:00:00.0`2012-08-17 02:00:00.0`2013-05-08 02:00:00.0
