000000000000000000jq`2710`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000001`\N`00000000000000000019`\N`\N`\N`\N`\N`\N`\N`2009-03-06 01:00:00.0`2009-08-25 02:00:00.0`2009-10-30 01:00:00.0`2009-05-12 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1067
0000000000000000008a`2298`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000002`\N`0000000000000000000c`\N`\N`\N`\N`\N`\N`\N`2009-11-13 01:00:00.0`2009-04-18 02:00:00.0`2009-08-03 02:00:00.0`2010-01-19 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`869
000000000000000000j1`2685`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000004`\N`00000000000000000024`\N`\N`\N`\N`\N`\N`\N`2009-08-24 02:00:00.0`2009-12-26 01:00:00.0`2009-04-07 02:00:00.0`2009-10-30 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1178
000000000000000000i9`2657`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000005`\N`0000000000000000000r`\N`\N`\N`\N`\N`\N`\N`2009-05-28 02:00:00.0`2009-10-06 02:00:00.0`2009-02-05 01:00:00.0`2009-08-03 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`774
0000000000000000004s`2172`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000007`\N`0000000000000000000a`\N`\N`\N`\N`\N`\N`\N`2009-01-30 01:00:00.0`2009-07-10 02:00:00.0`2009-12-02 01:00:00.0`2009-04-07 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1531
000000000000000000c4`2436`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000003`\N`0000000000000000001y`\N`\N`\N`\N`\N`\N`\N`2008-11-30 01:00:00.0`2009-03-14 01:00:00.0`2009-03-05 01:00:00.0`2009-02-05 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`208
0000000000000000006l`2237`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000006`\N`00000000000000000021`\N`\N`\N`\N`\N`\N`\N`2009-09-26 02:00:00.0`2009-01-12 01:00:00.0`2009-02-24 01:00:00.0`2009-12-02 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`64
00000000000000000030`2108`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000001`\N`00000000000000000006`\N`\N`\N`\N`\N`\N`\N`2008-12-28 01:00:00.0`2009-11-08 01:00:00.0`2009-12-13 01:00:00.0`2009-03-05 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1441
000000000000000000ly`2790`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000002`\N`00000000000000000016`\N`\N`\N`\N`\N`\N`\N`2008-12-19 01:00:00.0`2009-02-09 01:00:00.0`2009-12-16 01:00:00.0`2009-02-24 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`966
000000000000000000a0`2360`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000004`\N`00000000000000000012`\N`\N`\N`\N`\N`\N`\N`2009-10-07 02:00:00.0`2009-01-31 01:00:00.0`2010-01-30 01:00:00.0`2009-12-13 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`923
0000000000000000007r`2279`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000005`\N`0000000000000000001s`\N`\N`\N`\N`\N`\N`\N`2009-10-10 02:00:00.0`2009-11-19 01:00:00.0`2009-06-21 02:00:00.0`2009-12-16 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1310
0000000000000000005b`2191`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000007`\N`00000000000000000018`\N`\N`\N`\N`\N`\N`\N`2009-12-27 01:00:00.0`2009-11-22 01:00:00.0`2009-06-30 02:00:00.0`2010-03-04 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`179
00000000000000000021`2073`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000003`\N`00000000000000000005`\N`\N`\N`\N`\N`\N`\N`2010-01-06 01:00:00.0`2010-02-08 01:00:00.0`2009-03-11 01:00:00.0`2010-03-14 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`496
000000000000000000gx`2609`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000006`\N`0000000000000000000z`\N`\N`\N`\N`\N`\N`\N`2009-11-24 01:00:00.0`2010-02-18 01:00:00.0`2009-07-30 02:00:00.0`2010-01-30 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1493
000000000000000000jf`2699`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000001`\N`00000000000000000017`\N`\N`\N`\N`\N`\N`\N`2010-02-09 01:00:00.0`2010-01-06 01:00:00.0`2009-11-07 01:00:00.0`2010-04-17 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`20
0000000000000000000c`2012`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000002`\N`00000000000000000003`\N`\N`\N`\N`\N`\N`\N`2009-04-15 02:00:00.0`2010-03-24 01:00:00.0`2010-02-27 01:00:00.0`2009-06-21 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1122
0000000000000000008o`2312`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000004`\N`0000000000000000000l`\N`\N`\N`\N`\N`\N`\N`2009-04-24 02:00:00.0`2009-05-28 02:00:00.0`2009-11-04 01:00:00.0`2009-06-30 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`509
00000000000000000014`2040`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000005`\N`0000000000000000001a`\N`\N`\N`\N`\N`\N`\N`2009-01-03 01:00:00.0`2009-06-06 02:00:00.0`2009-12-11 01:00:00.0`2009-03-11 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1233
0000000000000000000v`2031`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000007`\N`0000000000000000000j`\N`\N`\N`\N`\N`\N`\N`2009-05-24 02:00:00.0`2009-02-15 01:00:00.0`2009-10-25 02:00:00.0`2009-07-30 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`256
000000000000000000me`2806`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000003`\N`0000000000000000000w`\N`\N`\N`\N`\N`\N`\N`2009-09-01 02:00:00.0`2009-07-06 02:00:00.0`2009-03-26 01:00:00.0`2009-11-07 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1527
000000000000000000lk`2776`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000006`\N`0000000000000000000m`\N`\N`\N`\N`\N`\N`\N`2009-12-22 01:00:00.0`2009-10-14 02:00:00.0`2009-09-26 02:00:00.0`2010-02-27 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`279
0000000000000000008z`2323`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000001`\N`0000000000000000001h`\N`\N`\N`\N`\N`\N`\N`2009-08-29 02:00:00.0`2010-02-03 01:00:00.0`2009-12-06 01:00:00.0`2009-11-04 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`658
00000000000000000092`2326`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000002`\N`0000000000000000001w`\N`\N`\N`\N`\N`\N`\N`2009-10-05 02:00:00.0`2009-10-11 02:00:00.0`2009-06-17 02:00:00.0`2009-12-11 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`754
000000000000000000b8`2404`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000004`\N`00000000000000000020`\N`\N`\N`\N`\N`\N`\N`2009-08-19 02:00:00.0`2009-11-17 01:00:00.0`2010-01-31 01:00:00.0`2009-10-25 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`241
000000000000000000bi`2414`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000005`\N`0000000000000000001g`\N`\N`\N`\N`\N`\N`\N`2009-01-18 01:00:00.0`2009-10-01 02:00:00.0`2009-09-12 02:00:00.0`2009-03-26 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1151
000000000000000000iq`2674`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000007`\N`0000000000000000001p`\N`\N`\N`\N`\N`\N`\N`2009-07-21 02:00:00.0`2009-03-02 01:00:00.0`2009-02-09 01:00:00.0`2009-09-26 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`351
000000000000000000ab`2371`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000003`\N`0000000000000000000n`\N`\N`\N`\N`\N`\N`\N`2009-09-30 02:00:00.0`2009-09-02 02:00:00.0`2010-03-02 01:00:00.0`2009-12-06 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`637
000000000000000000fp`2565`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000006`\N`0000000000000000001o`\N`\N`\N`\N`\N`\N`\N`2009-04-11 02:00:00.0`2009-11-12 01:00:00.0`2010-01-21 01:00:00.0`2009-06-17 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`722
000000000000000000fo`2564`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000001`\N`0000000000000000000g`\N`\N`\N`\N`\N`\N`\N`2010-03-13 01:00:00.0`2009-05-24 02:00:00.0`2009-12-21 01:00:00.0`2010-01-31 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1371
000000000000000000ey`2538`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000002`\N`0000000000000000000b`\N`\N`\N`\N`\N`\N`\N`2009-11-25 01:00:00.0`2010-04-25 02:00:00.0`2009-09-07 02:00:00.0`2009-09-12 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`775
000000000000000000cg`2448`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000004`\N`0000000000000000000y`\N`00000000000000000014`\N`\N`\N`\N`\N`2009-07-07 02:00:00.0`2010-01-07 01:00:00.0`2010-02-09 01:00:00.0`2009-02-09 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1208
000000000000000000f9`2549`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000005`\N`00000000000000000010`\N`00000000000000000015`\N`\N`\N`\N`\N`2008-12-04 01:00:00.0`2009-08-19 02:00:00.0`2009-10-12 02:00:00.0`2010-03-16 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1165
00000000000000000044`2148`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000007`\N`0000000000000000001e`\N`0000000000000000000o`\N`\N`\N`0000000000000000001d`\N`2010-01-08 01:00:00.0`2009-01-16 01:00:00.0`2009-02-22 01:00:00.0`2010-03-02 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1198
000000000000000000mt`2821`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000003`\N`0000000000000000001b`\N`0000000000000000000k`\N`\N`\N`00000000000000000014`\N`2009-12-25 01:00:00.0`2010-02-20 01:00:00.0`2009-07-02 02:00:00.0`2010-01-21 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`575
0000000000000000004d`2157`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000006`\N`0000000000000000000q`\N`00000000000000000013`00000000000000000033`\N`\N`00000000000000000015`\N`2009-11-15 01:00:00.0`2010-02-06 01:00:00.0`2009-05-02 02:00:00.0`2009-12-21 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1187
0000000000000000001a`2046`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000001`\N`0000000000000000001q`\N`0000000000000000000c`00000000000000000037`\N`\N`0000000000000000000o`\N`2009-10-15 02:00:00.0`2009-12-28 01:00:00.0`2009-04-19 02:00:00.0`2009-09-07 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1137
00000000000000000057`2187`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000002`\N`0000000000000000000u`\N`0000000000000000000r`0000000000000000001b`\N`\N`0000000000000000001v`\N`2009-07-02 02:00:00.0`2009-11-27 01:00:00.0`2009-08-04 02:00:00.0`2010-03-17 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1010
000000000000000000my`2826`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000004`\N`00000000000000000008`\N`0000000000000000000a`0000000000000000005x`\N`\N`0000000000000000001t`\N`2010-01-09 01:00:00.0`2009-08-14 02:00:00.0`2009-11-28 01:00:00.0`2010-02-09 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1364
0000000000000000007z`2287`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000005`\N`0000000000000000001k`\N`00000000000000000006`0000000000000000004s`\N`\N`0000000000000000001f`\N`2009-12-04 01:00:00.0`2010-02-21 01:00:00.0`2010-01-13 01:00:00.0`2009-10-12 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`362
000000000000000000b3`2399`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000007`\N`0000000000000000000h`\N`00000000000000000016`0000000000000000006l`\N`\N`0000000000000000001i`\N`2009-08-06 02:00:00.0`2010-01-16 01:00:00.0`2009-05-27 02:00:00.0`2010-03-22 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1286
0000000000000000007w`2284`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000003`\N`0000000000000000000i`\N`00000000000000000012`00000000000000000030`\N`\N`0000000000000000000k`\N`2010-01-14 01:00:00.0`2009-09-18 02:00:00.0`2009-07-14 02:00:00.0`2010-03-28 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1458
0000000000000000008x`2321`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000006`\N`0000000000000000000p`\N`00000000000000000018`0000000000000000005b`\N`\N`00000000000000000013`\N`2010-01-20 01:00:00.0`2010-02-26 01:00:00.0`2009-05-09 02:00:00.0`2009-02-22 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1562
0000000000000000007m`2274`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000001`\N`00000000000000000022`\N`00000000000000000005`00000000000000000021`\N`\N`0000000000000000001z`\N`2008-12-17 01:00:00.0`2010-03-04 01:00:00.0`2010-01-09 01:00:00.0`2010-04-02 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`41
0000000000000000001p`2061`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000002`\N`0000000000000000000d`\N`0000000000000000000z`0000000000000000000c`\N`\N`00000000000000000019`\N`2010-01-25 01:00:00.0`2009-01-29 01:00:00.0`2009-02-12 01:00:00.0`2009-07-02 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`107
000000000000000000g1`2577`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000004`\N`0000000000000000000v`\N`00000000000000000017`00000000000000000014`\N`\N`0000000000000000000c`\N`2009-04-26 02:00:00.0`2010-03-09 01:00:00.0`2009-05-03 02:00:00.0`2009-05-02 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`781
000000000000000000g2`2578`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000005`\N`0000000000000000000f`\N`00000000000000000003`0000000000000000000v`\N`\N`0000000000000000000r`\N`2009-02-24 01:00:00.0`2009-06-08 02:00:00.0`2009-12-20 01:00:00.0`2009-04-19 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`130
0000000000000000006t`2245`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000007`\N`00000000000000000004`\N`0000000000000000000l`00000000000000000044`\N`\N`0000000000000000000a`\N`2009-02-11 01:00:00.0`2009-04-08 02:00:00.0`2009-04-25 02:00:00.0`2009-08-04 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`195
0000000000000000008s`2316`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000003`\N`0000000000000000000s`\N`0000000000000000000j`0000000000000000004d`\N`\N`0000000000000000001y`\N`2009-05-29 02:00:00.0`2009-03-26 01:00:00.0`2010-01-07 01:00:00.0`2009-11-28 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1440
00000000000000000040`2144`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000006`\N`0000000000000000001n`\N`0000000000000000000w`0000000000000000001a`\N`\N`00000000000000000006`\N`2009-09-22 02:00:00.0`2009-07-11 02:00:00.0`2009-06-24 02:00:00.0`2010-01-13 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1422
000000000000000000jx`2717`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000001`\N`00000000000000000009`\N`0000000000000000000m`00000000000000000057`\N`\N`00000000000000000016`\N`2009-11-07 01:00:00.0`2009-11-04 01:00:00.0`2009-07-10 02:00:00.0`2009-05-27 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1127
000000000000000000dc`2480`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000002`\N`0000000000000000001r`\N`0000000000000000000n`0000000000000000001p`\N`\N`00000000000000000012`\N`2009-03-21 01:00:00.0`2009-12-20 01:00:00.0`2009-11-26 01:00:00.0`2009-07-14 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1520
000000000000000000ac`2372`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000004`\N`00000000000000000011`\N`0000000000000000000g`0000000000000000006t`\N`\N`0000000000000000001s`\N`2009-05-08 02:00:00.0`2009-05-03 02:00:00.0`2009-02-04 01:00:00.0`2010-03-10 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1389
000000000000000000gf`2591`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000005`\N`0000000000000000001l`\N`0000000000000000000b`00000000000000000040`\N`\N`00000000000000000018`\N`2010-01-02 01:00:00.0`2009-06-20 02:00:00.0`2009-11-06 01:00:00.0`2009-05-09 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`842
0000000000000000006f`2231`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000007`\N`0000000000000000001u`\N`0000000000000000000y`0000000000000000006f`\N`\N`00000000000000000005`\N`2009-03-03 01:00:00.0`2010-02-14 01:00:00.0`2010-02-01 01:00:00.0`2010-01-09 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`900
000000000000000000le`2770`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000003`\N`0000000000000000001m`\N`00000000000000000010`0000000000000000000g`\N`\N`0000000000000000000z`\N`2009-11-03 01:00:00.0`2009-04-15 02:00:00.0`2010-02-03 01:00:00.0`2009-02-12 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1390
000000000000000000mk`2812`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000006`\N`00000000000000000002`\N`0000000000000000000q`0000000000000000006a`\N`\N`00000000000000000017`\N`2008-12-07 01:00:00.0`2009-12-16 01:00:00.0`2009-09-22 02:00:00.0`2009-05-03 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`962
0000000000000000000g`2016`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000001`\N`0000000000000000000e`\N`0000000000000000000u`00000000000000000079`\N`\N`00000000000000000003`\N`2009-02-25 01:00:00.0`2009-01-19 01:00:00.0`2009-08-24 02:00:00.0`2009-12-20 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1159
000000000000000000bk`2416`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000002`\N`0000000000000000001j`\N`00000000000000000008`0000000000000000000t`\N`\N`0000000000000000000l`\N`2009-10-14 02:00:00.0`2009-04-09 02:00:00.0`2009-02-27 01:00:00.0`2009-04-25 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`1349
000000000000000000k6`2726`\N`\N`00000000000000000004`00000000000000000004`000000000000001`00000000000000000004`\N`0000000000000000001x`\N`0000000000000000000h`0000000000000000004f`\N`\N`0000000000000000001a`\N`2009-02-17 01:00:00.0`2009-11-26 01:00:00.0`2009-10-07 02:00:00.0`2010-01-07 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`299
000000000000000000ju`2714`\N`\N`00000000000000000005`00000000000000000005`000000000000002`00000000000000000005`\N`0000000000000000001c`\N`0000000000000000000i`0000000000000000002q`\N`\N`0000000000000000000j`\N`2009-11-01 01:00:00.0`2009-04-01 02:00:00.0`2009-12-15 01:00:00.0`2009-06-24 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`131
000000000000000000b6`2402`\N`\N`00000000000000000003`00000000000000000003`000000000000001`00000000000000000007`\N`0000000000000000000x`\N`0000000000000000000p`0000000000000000002d`\N`\N`0000000000000000000w`\N`2009-04-18 02:00:00.0`2009-12-14 01:00:00.0`2010-02-06 01:00:00.0`2009-07-10 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`595
000000000000000000a2`2362`\N`\N`00000000000000000001`00000000000000000001`000000000000002`00000000000000000003`\N`0000000000000000000t`\N`0000000000000000000d`0000000000000000005c`\N`\N`0000000000000000000m`\N`2009-05-04 02:00:00.0`2009-05-31 02:00:00.0`2009-10-02 02:00:00.0`2009-11-26 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`890
00000000000000000097`2331`\N`\N`00000000000000000002`00000000000000000002`000000000000001`00000000000000000006`\N`00000000000000000001`\N`0000000000000000000v`0000000000000000003f`\N`\N`0000000000000000001h`\N`2009-09-20 02:00:00.0`2009-06-16 02:00:00.0`2009-07-07 02:00:00.0`2009-02-04 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`712
000000000000000000eu`2534`\N`\N`00000000000000000004`00000000000000000004`000000000000002`00000000000000000001`\N`00000000000000000007`\N`0000000000000000000f`0000000000000000004r`\N`\N`0000000000000000001w`\N`2008-11-29 01:00:00.0`2009-11-02 01:00:00.0`2009-09-09 02:00:00.0`2009-11-06 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`761
000000000000000000lb`2767`\N`\N`00000000000000000005`00000000000000000005`000000000000001`00000000000000000002`\N`0000000000000000001d`\N`00000000000000000004`0000000000000000002x`\N`\N`0000000000000000001g`\N`2009-08-31 02:00:00.0`2009-01-11 01:00:00.0`2009-07-22 02:00:00.0`2010-02-01 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`307
000000000000000000lf`2771`\N`\N`00000000000000000003`00000000000000000003`000000000000002`00000000000000000004`\N`00000000000000000014`\N`0000000000000000000s`0000000000000000000j`\N`\N`0000000000000000001p`\N`2009-11-26 01:00:00.0`2009-10-13 02:00:00.0`2009-03-07 01:00:00.0`2010-02-03 01:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`502
000000000000000000fc`2552`\N`\N`00000000000000000001`00000000000000000001`000000000000001`00000000000000000005`\N`00000000000000000015`\N`00000000000000000009`0000000000000000002r`\N`\N`0000000000000000000n`\N`2009-11-28 01:00:00.0`2010-01-08 01:00:00.0`2009-04-17 02:00:00.0`2009-09-22 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000001`1277
0000000000000000006a`2226`\N`\N`00000000000000000002`00000000000000000002`000000000000002`00000000000000000007`\N`0000000000000000000o`\N`00000000000000000011`0000000000000000002j`\N`\N`0000000000000000001o`\N`2009-07-17 02:00:00.0`2010-01-10 01:00:00.0`2009-06-13 02:00:00.0`2009-08-24 02:00:00.0`\N`\N`\N`\N`\N`00000000000000000002`289
