000000000000000000ey`2538`62`72`25`1186`33`26`1186`2013-05-08 02:00:00.0
000000000000000000cg`2448`30`73`13`1136`29`62`1136`2013-05-08 02:00:00.0
000000000000000000f9`2549`8`80`31`1009`1`30`1009`2013-05-08 02:00:00.0
00000000000000000044`2148`56`68`15`1363`7`8`1363`2013-05-08 02:00:00.0
000000000000000000mt`2821`17`70`4`361`40`56`361`2013-05-08 02:00:00.0
0000000000000000004d`2157`18`59`28`1285`41`17`1285`2013-05-08 02:00:00.0
0000000000000000001a`2046`25`64`59`40`24`18`40`2013-05-08 02:00:00.0
00000000000000000057`2187`13`57`9`106`20`25`106`2013-05-08 02:00:00.0
000000000000000000my`2826`31`69`37`780`39`13`780`2013-05-08 02:00:00.0
0000000000000000007z`2287`15`56`57`129`45`31`129`2013-05-08 02:00:00.0
000000000000000000b3`2399`4`62`58`194`12`15`194`2013-05-08 02:00:00.0
0000000000000000007w`2284`28`79`2`1126`27`4`1126`2013-05-08 02:00:00.0
0000000000000000008x`2321`59`75`14`1388`10`28`1388`2013-05-08 02:00:00.0
0000000000000000007m`2274`9`67`55`841`6`59`841`2013-05-08 02:00:00.0
0000000000000000001p`2061`63`65`48`899`42`9`899`2013-05-08 02:00:00.0
000000000000000000g1`2577`37`61`33`1389`38`63`1389`2013-05-08 02:00:00.0
000000000000000000g2`2578`57`60`29`961`44`37`961`2013-05-08 02:00:00.0
0000000000000000006t`2245`66`58`1`1158`5`57`1158`2013-05-08 02:00:00.0
0000000000000000008s`2316`58`76`7`1348`35`66`1348`2013-05-08 02:00:00.0
00000000000000000040`2144`2`74`49`298`43`58`298`2013-05-08 02:00:00.0
000000000000000000jx`2717`14`77`40`130`3`2`130`2013-05-08 02:00:00.0
000000000000000000dc`2480`55`78`41`594`21`14`594`2013-05-08 02:00:00.0
000000000000000000ac`2372`48`71`24`889`19`55`889`2013-05-08 02:00:00.0
000000000000000000gf`2591`33`66`51`711`32`69`711`2013-05-08 02:00:00.0
0000000000000000006f`2231`29`81`54`760`22`48`760`2013-05-08 02:00:00.0
000000000000000000le`2770`1`63`20`306`23`33`306`2013-05-08 02:00:00.0
000000000000000000mk`2812`7`72`39`501`16`29`501`2013-05-08 02:00:00.0
0000000000000000000g`2016`49`73`45`1276`11`1`1276`2013-05-08 02:00:00.0
000000000000000000bk`2416`40`80`12`288`34`7`288`2013-05-08 02:00:00.0
000000000000000000k6`2726`41`68`27`193`36`49`193`2013-05-08 02:00:00.0
000000000000000000ju`2714`24`70`10`1380`26`40`1380`2013-05-08 02:00:00.0
000000000000000000b6`2402`67`59`6`1364`30`41`1364`2013-05-08 02:00:00.0
000000000000000000a2`2362`65`64`42`420`8`24`420`2013-05-08 02:00:00.0
00000000000000000097`2331`51`57`38`998`17`67`998`2013-05-08 02:00:00.0
000000000000000000eu`2534`54`69`44`1113`18`65`1113`2013-05-08 02:00:00.0
000000000000000000lb`2767`20`56`5`99`25`51`99`2013-05-08 02:00:00.0
000000000000000000lf`2771`39`62`35`370`13`54`370`2013-05-08 02:00:00.0
000000000000000000fc`2552`45`79`43`939`31`20`939`2013-05-08 02:00:00.0
0000000000000000006a`2226`12`75`3`802`15`39`802`2013-05-08 02:00:00.0
000000000000000000bl`2417`27`67`21`51`4`45`51`2013-05-08 02:00:00.0
000000000000000000kw`2752`10`65`46`1279`28`12`1279`2013-05-08 02:00:00.0
000000000000000000al`2381`6`61`19`915`9`27`915`2013-05-08 02:00:00.0
000000000000000000mx`2825`42`60`32`332`37`10`332`2013-05-08 02:00:00.0
00000000000000000079`2261`38`58`22`48`2`70`48`2013-05-08 02:00:00.0
000000000000000000kc`2732`64`76`53`1297`14`6`1297`2013-05-08 02:00:00.0
000000000000000000bq`2422`44`74`52`230`33`42`230`2013-05-08 02:00:00.0
000000000000000000ke`2734`5`77`23`70`29`38`70`2013-05-08 02:00:00.0
000000000000000000l9`2765`35`78`60`936`1`64`936`2013-05-08 02:00:00.0
000000000000000000jz`2719`43`71`16`274`7`44`274`2013-05-08 02:00:00.0
000000000000000000es`2532`3`66`11`1365`40`5`1365`2013-05-08 02:00:00.0
000000000000000000jv`2715`21`81`34`479`41`35`479`2013-05-08 02:00:00.0
000000000000000000bw`2428`46`63`36`769`24`43`769`2013-05-08 02:00:00.0
0000000000000000000t`2029`19`72`50`1384`20`3`1384`2013-05-08 02:00:00.0
000000000000000000ky`2754`32`73`47`1179`39`21`1179`2013-05-08 02:00:00.0
000000000000000000c1`2433`22`80`26`1229`45`46`1229`2013-05-08 02:00:00.0
0000000000000000004f`2159`53`68`30`491`12`19`491`2013-05-08 02:00:00.0
0000000000000000002q`2098`68`70`8`550`27`32`550`2013-05-08 02:00:00.0
000000000000000000eq`2530`52`59`56`1133`10`22`1133`2013-05-08 02:00:00.0
000000000000000000if`2663`61`64`17`1215`6`53`1215`2013-05-08 02:00:00.0
0000000000000000002d`2085`23`57`18`933`42`68`933`2013-05-08 02:00:00.0
0000000000000000005c`2192`60`69`25`521`38`52`521`2013-05-08 02:00:00.0
000000000000000000hs`2640`16`56`13`718`44`61`718`2013-05-08 02:00:00.0
000000000000000000ds`2496`11`62`31`902`5`23`902`2013-05-08 02:00:00.0
000000000000000000lw`2788`34`79`15`257`35`60`257`2013-05-08 02:00:00.0
0000000000000000008k`2308`36`75`4`8`43`16`8`2013-05-08 02:00:00.0
0000000000000000009u`2354`50`67`28`472`3`11`472`2013-05-08 02:00:00.0
0000000000000000003f`2123`47`65`59`1079`21`34`1079`2013-05-08 02:00:00.0
0000000000000000004r`2171`26`61`9`156`19`36`156`2013-05-08 02:00:00.0
000000000000000000be`2410`62`60`37`969`32`50`969`2013-05-08 02:00:00.0
000000000000000000fu`2570`30`58`57`730`22`47`730`2013-05-08 02:00:00.0
000000000000000000ja`2694`8`76`58`860`23`26`860`2013-05-08 02:00:00.0
000000000000000000ew`2536`56`74`2`705`16`62`705`2013-05-08 02:00:00.0
000000000000000000mr`2819`17`77`14`912`11`30`912`2013-05-08 02:00:00.0
0000000000000000002x`2105`18`78`55`1330`34`8`1330`2013-05-08 02:00:00.0
000000000000000000js`2712`25`71`48`389`36`56`389`2013-05-08 02:00:00.0
0000000000000000009q`2350`13`66`33`379`26`17`379`2013-05-08 02:00:00.0
0000000000000000000j`2019`31`81`29`504`30`18`504`2013-05-08 02:00:00.0
000000000000000000dq`2494`15`63`1`735`8`25`735`2013-05-08 02:00:00.0
000000000000000000kg`2736`4`72`7`314`17`13`314`2013-05-08 02:00:00.0
0000000000000000002r`2099`28`73`49`26`18`31`26`2013-05-08 02:00:00.0
000000000000000000fg`2556`59`80`40`443`25`15`443`2013-05-08 02:00:00.0
00000000000000000096`2330`9`68`41`1005`13`4`1005`2013-05-08 02:00:00.0
000000000000000000e4`2508`63`70`24`1063`31`28`1063`2013-05-08 02:00:00.0
0000000000000000002j`2091`37`59`51`507`15`59`507`2013-05-08 02:00:00.0
0000000000000000009o`2348`57`64`54`444`4`9`444`2013-05-08 02:00:00.0
00000000000000000047`2151`66`57`20`435`28`63`435`2013-05-08 02:00:00.0
0000000000000000004n`2167`58`69`39`465`9`37`465`2013-05-08 02:00:00.0
0000000000000000008i`2306`2`56`45`152`37`57`152`2013-05-08 02:00:00.0
0000000000000000000b`2011`14`62`12`487`2`66`487`2013-05-08 02:00:00.0
0000000000000000007y`2286`55`79`27`467`14`58`467`2013-05-08 02:00:00.0
000000000000000000ad`2373`48`75`10`1098`33`2`1098`2013-05-08 02:00:00.0
000000000000000000h5`2617`33`67`6`581`29`14`581`2013-05-08 02:00:00.0
000000000000000000af`2375`29`65`42`1047`1`55`1047`2013-05-08 02:00:00.0
000000000000000000il`2669`1`61`38`276`7`69`276`2013-05-08 02:00:00.0
0000000000000000006p`2241`7`60`44`84`40`48`84`2013-05-08 02:00:00.0
0000000000000000005w`2212`49`58`5`1125`41`33`1125`2013-05-08 02:00:00.0
000000000000000000cz`2467`40`76`35`74`24`29`74`2013-05-08 02:00:00.0
0000000000000000000y`2034`41`74`43`953`20`1`953`2013-05-08 02:00:00.0
000000000000000000lu`2786`24`77`3`739`39`7`739`2013-05-08 02:00:00.0
00000000000000000074`2256`67`78`21`660`45`49`660`2013-05-08 02:00:00.0
000000000000000000gq`2602`65`71`46`494`12`40`494`2013-05-08 02:00:00.0
000000000000000000ed`2517`51`66`19`183`27`41`183`2013-05-08 02:00:00.0
00000000000000000091`2325`54`81`32`790`10`24`790`2013-05-08 02:00:00.0
000000000000000000ai`2378`20`63`22`340`6`67`340`2013-05-08 02:00:00.0
000000000000000000kr`2747`39`72`53`46`42`65`46`2013-05-08 02:00:00.0
0000000000000000006z`2251`45`73`52`14`38`51`14`2013-05-08 02:00:00.0
000000000000000000d4`2472`12`80`23`826`44`54`826`2013-05-08 02:00:00.0
0000000000000000004k`2164`27`68`60`901`5`20`901`2013-05-08 02:00:00.0
0000000000000000006c`2228`10`70`16`897`35`39`897`2013-05-08 02:00:00.0
000000000000000000l4`2760`6`59`11`273`43`45`273`2013-05-08 02:00:00.0
000000000000000000gd`2589`42`64`34`876`3`12`876`2013-05-08 02:00:00.0
0000000000000000004z`2179`38`57`36`1004`21`27`1004`2013-05-08 02:00:00.0
000000000000000000h6`2618`64`69`50`320`19`10`320`2013-05-08 02:00:00.0
00000000000000000016`2042`44`56`47`848`32`70`848`2013-05-08 02:00:00.0
0000000000000000002b`2083`5`62`26`1032`22`6`1032`2013-05-08 02:00:00.0
0000000000000000003w`2140`35`79`30`846`23`42`846`2013-05-08 02:00:00.0
000000000000000000h1`2613`43`75`8`110`16`38`110`2013-05-08 02:00:00.0
000000000000000000mb`2803`3`67`56`1361`11`64`1361`2013-05-08 02:00:00.0
000000000000000000je`2698`21`65`17`243`34`44`243`2013-05-08 02:00:00.0
000000000000000000hx`2645`46`61`18`1101`36`5`1101`2013-05-08 02:00:00.0
000000000000000000he`2626`19`60`25`815`26`35`815`2013-05-08 02:00:00.0
0000000000000000003o`2132`32`58`13`1097`30`43`1097`2013-05-08 02:00:00.0
000000000000000000b9`2405`22`76`31`331`8`3`331`2013-05-08 02:00:00.0
000000000000000000c8`2440`53`74`15`863`17`21`863`2013-05-08 02:00:00.0
0000000000000000009h`2341`68`77`4`882`18`46`882`2013-05-08 02:00:00.0
000000000000000000m2`2794`52`78`28`1206`25`19`1206`2013-05-08 02:00:00.0
000000000000000000cw`2464`61`71`59`1105`13`32`1105`2013-05-08 02:00:00.0
000000000000000000em`2526`23`66`9`146`31`22`146`2013-05-08 02:00:00.0
000000000000000000fj`2559`60`81`37`522`15`53`522`2013-05-08 02:00:00.0
000000000000000000bc`2408`16`63`57`777`4`68`777`2013-05-08 02:00:00.0
000000000000000000ee`2518`11`72`58`558`28`52`558`2013-05-08 02:00:00.0
0000000000000000009r`2351`34`73`2`1040`9`61`1040`2013-05-08 02:00:00.0
00000000000000000019`2045`36`80`14`1318`37`23`1318`2013-05-08 02:00:00.0
0000000000000000004h`2161`50`68`55`172`2`60`172`2013-05-08 02:00:00.0
00000000000000000046`2150`47`70`48`141`14`16`141`2013-05-08 02:00:00.0
000000000000000000dw`2500`26`59`33`478`33`11`478`2013-05-08 02:00:00.0
000000000000000000h7`2619`62`64`29`874`29`34`874`2013-05-08 02:00:00.0
000000000000000000jy`2718`30`57`1`266`1`36`266`2013-05-08 02:00:00.0
000000000000000000e2`2506`8`69`7`1310`7`50`1310`2013-05-08 02:00:00.0
00000000000000000013`2039`56`56`49`839`40`47`839`2013-05-08 02:00:00.0
00000000000000000005`2005`17`62`40`483`41`26`483`2013-05-08 02:00:00.0
0000000000000000003m`2130`18`79`41`147`24`62`147`2013-05-08 02:00:00.0
0000000000000000009t`2353`25`75`24`1350`20`30`1350`2013-05-08 02:00:00.0
0000000000000000002p`2097`13`67`51`303`39`8`303`2013-05-08 02:00:00.0
000000000000000000e0`2504`31`65`54`201`45`56`201`2013-05-08 02:00:00.0
000000000000000000in`2671`15`61`20`535`12`17`535`2013-05-08 02:00:00.0
00000000000000000085`2293`4`60`39`1033`27`18`1033`2013-05-08 02:00:00.0
000000000000000000ff`2555`28`58`45`905`10`25`905`2013-05-08 02:00:00.0
0000000000000000008g`2304`59`76`12`727`6`13`727`2013-05-08 02:00:00.0
000000000000000000it`2677`9`74`27`87`42`31`87`2013-05-08 02:00:00.0
000000000000000000ch`2449`63`77`10`829`38`15`829`2013-05-08 02:00:00.0
000000000000000000fz`2575`37`78`6`93`44`4`93`2013-05-08 02:00:00.0
000000000000000000mw`2824`57`71`42`792`5`28`792`2013-05-08 02:00:00.0
0000000000000000006j`2235`66`66`38`1155`35`59`1155`2013-05-08 02:00:00.0
0000000000000000001k`2056`58`81`44`559`43`9`559`2013-05-08 02:00:00.0
000000000000000000cf`2447`2`63`5`981`3`63`981`2013-05-08 02:00:00.0
000000000000000000ej`2523`14`72`35`948`21`37`948`2013-05-08 02:00:00.0
000000000000000000dd`2481`55`73`43`408`19`57`408`2013-05-08 02:00:00.0
000000000000000000b2`2398`48`80`3`595`32`66`595`2013-05-08 02:00:00.0
00000000000000000076`2258`33`68`21`225`22`58`225`2013-05-08 02:00:00.0
000000000000000000i6`2654`29`70`46`668`23`2`668`2013-05-08 02:00:00.0
0000000000000000004i`2162`1`59`19`384`16`14`384`2013-05-08 02:00:00.0
0000000000000000004w`2176`7`64`32`369`11`55`369`2013-05-08 02:00:00.0
000000000000000000f0`2540`49`57`22`560`34`69`560`2013-05-08 02:00:00.0
000000000000000000lz`2791`40`69`53`913`36`48`913`2013-05-08 02:00:00.0
000000000000000000aq`2386`41`56`52`132`26`33`132`2013-05-08 02:00:00.0
000000000000000000h2`2614`24`62`23`1065`30`29`1065`2013-05-08 02:00:00.0
000000000000000000n1`2829`67`79`60`1252`8`1`1252`2013-05-08 02:00:00.0
000000000000000000a5`2365`65`75`16`978`17`7`978`2013-05-08 02:00:00.0
000000000000000000bd`2409`51`67`11`158`18`49`158`2013-05-08 02:00:00.0
000000000000000000f4`2544`54`65`34`68`25`40`68`2013-05-08 02:00:00.0
0000000000000000000i`2018`20`61`36`878`13`41`878`2013-05-08 02:00:00.0
000000000000000000d0`2468`39`60`50`838`31`24`838`2013-05-08 02:00:00.0
0000000000000000001o`2060`45`58`47`1326`15`67`1326`2013-05-08 02:00:00.0
000000000000000000fb`2551`12`76`26`1220`4`65`1220`2013-05-08 02:00:00.0
0000000000000000005k`2200`27`74`30`614`28`51`614`2013-05-08 02:00:00.0
0000000000000000004b`2155`10`77`8`64`9`54`64`2013-05-08 02:00:00.0
000000000000000000dl`2489`6`78`56`1248`37`20`1248`2013-05-08 02:00:00.0
000000000000000000gu`2606`42`71`17`1250`2`39`1250`2013-05-08 02:00:00.0
000000000000000000h9`2621`38`66`18`989`14`45`989`2013-05-08 02:00:00.0
00000000000000000002`2002`64`81`25`301`33`12`301`2013-05-08 02:00:00.0
0000000000000000001g`2052`44`63`13`22`29`27`22`2013-05-08 02:00:00.0
0000000000000000009j`2343`5`72`31`1298`1`10`1298`2013-05-08 02:00:00.0
000000000000000000mf`2807`35`73`15`866`7`70`866`2013-05-08 02:00:00.0
000000000000000000ma`2802`43`80`4`1059`40`6`1059`2013-05-08 02:00:00.0
000000000000000000io`2672`3`68`28`429`41`42`429`2013-05-08 02:00:00.0
0000000000000000008v`2319`21`70`59`163`24`38`163`2013-05-08 02:00:00.0
00000000000000000066`2222`46`59`9`1198`20`64`1198`2013-05-08 02:00:00.0
000000000000000000k7`2727`19`64`37`633`39`44`633`2013-05-08 02:00:00.0
000000000000000000kk`2740`32`57`57`1244`45`5`1244`2013-05-08 02:00:00.0
0000000000000000001x`2069`22`69`58`221`12`35`221`2013-05-08 02:00:00.0
000000000000000000lt`2785`53`56`2`642`27`43`642`2013-05-08 02:00:00.0
0000000000000000006e`2230`68`62`14`1086`10`3`1086`2013-05-08 02:00:00.0
0000000000000000002m`2094`52`79`55`1163`6`21`1163`2013-05-08 02:00:00.0
000000000000000000bu`2426`61`75`48`208`42`46`208`2013-05-08 02:00:00.0
000000000000000000bf`2411`23`67`33`1386`38`19`1386`2013-05-08 02:00:00.0
000000000000000000gk`2596`60`65`29`1292`44`32`1292`2013-05-08 02:00:00.0
000000000000000000a1`2361`16`61`1`262`5`22`262`2013-05-08 02:00:00.0
0000000000000000008h`2305`11`60`7`1385`35`53`1385`2013-05-08 02:00:00.0
0000000000000000009k`2344`34`58`49`940`43`68`940`2013-05-08 02:00:00.0
000000000000000000d6`2474`36`76`40`1216`3`52`1216`2013-05-08 02:00:00.0
00000000000000000060`2216`50`74`41`1221`21`61`1221`2013-05-08 02:00:00.0
000000000000000000fv`2571`47`77`24`714`19`23`714`2013-05-08 02:00:00.0
000000000000000000k0`2720`26`78`51`270`32`60`270`2013-05-08 02:00:00.0
000000000000000000fi`2558`62`71`54`883`22`16`883`2013-05-08 02:00:00.0
000000000000000000am`2382`30`66`20`418`23`11`418`2013-05-08 02:00:00.0
00000000000000000042`2146`8`81`39`1169`16`34`1169`2013-05-08 02:00:00.0
000000000000000000ld`2769`56`63`45`107`11`36`107`2013-05-08 02:00:00.0
000000000000000000mv`2823`17`72`12`181`34`50`181`2013-05-08 02:00:00.0
0000000000000000005t`2209`18`73`27`672`36`47`672`2013-05-08 02:00:00.0
000000000000000000at`2389`25`80`10`573`26`26`573`2013-05-08 02:00:00.0
0000000000000000000o`2024`13`68`6`980`30`62`980`2013-05-08 02:00:00.0
000000000000000000hc`2624`31`70`42`629`8`30`629`2013-05-08 02:00:00.0
00000000000000000028`2080`15`59`38`1340`17`8`1340`2013-05-08 02:00:00.0
0000000000000000001q`2062`4`64`44`1278`18`56`1278`2013-05-08 02:00:00.0
000000000000000000gr`2603`28`57`5`759`25`17`759`2013-05-08 02:00:00.0
000000000000000000f3`2543`59`69`35`231`13`18`231`2013-05-08 02:00:00.0
000000000000000000m9`2801`9`56`43`676`31`25`676`2013-05-08 02:00:00.0
000000000000000000hy`2646`63`62`3`592`15`13`592`2013-05-08 02:00:00.0
000000000000000000i4`2652`37`79`21`580`4`31`580`2013-05-08 02:00:00.0
000000000000000000mg`2808`57`75`46`620`28`15`620`2013-05-08 02:00:00.0
000000000000000000n0`2828`66`67`19`1303`9`4`1303`2013-05-08 02:00:00.0
0000000000000000009f`2339`58`65`32`391`37`28`391`2013-05-08 02:00:00.0
000000000000000000km`2742`2`61`22`119`2`59`119`2013-05-08 02:00:00.0
0000000000000000003d`2121`14`60`53`45`14`9`45`2013-05-08 02:00:00.0
0000000000000000003b`2119`55`58`52`368`33`63`368`2013-05-08 02:00:00.0
0000000000000000001v`2067`48`76`23`112`29`37`112`2013-05-08 02:00:00.0
000000000000000000kd`2733`33`74`60`631`1`57`631`2013-05-08 02:00:00.0
0000000000000000002h`2089`29`77`16`458`7`66`458`2013-05-08 02:00:00.0
00000000000000000088`2296`1`78`11`213`40`58`213`2013-05-08 02:00:00.0
000000000000000000hl`2633`7`71`34`935`41`2`935`2013-05-08 02:00:00.0
0000000000000000008q`2314`49`66`36`880`24`14`880`2013-05-08 02:00:00.0
0000000000000000002k`2092`40`81`50`1138`20`55`1138`2013-05-08 02:00:00.0
000000000000000000ae`2374`41`63`47`881`39`69`881`2013-05-08 02:00:00.0
000000000000000000hv`2643`24`72`26`1090`45`48`1090`2013-05-08 02:00:00.0
000000000000000000fy`2574`67`73`30`244`12`33`244`2013-05-08 02:00:00.0
000000000000000000m6`2798`65`80`8`1241`27`29`1241`2013-05-08 02:00:00.0
000000000000000000fs`2568`51`68`56`526`10`1`526`2013-05-08 02:00:00.0
000000000000000000hu`2642`54`70`17`1013`6`7`1013`2013-05-08 02:00:00.0
000000000000000000f8`2548`20`59`18`283`42`49`283`2013-05-08 02:00:00.0
0000000000000000003e`2122`39`64`25`250`38`40`250`2013-05-08 02:00:00.0
00000000000000000041`2145`45`57`13`1196`44`41`1196`2013-05-08 02:00:00.0
000000000000000000kn`2743`12`69`31`515`5`24`515`2013-05-08 02:00:00.0
00000000000000000043`2147`27`56`15`364`35`67`364`2013-05-08 02:00:00.0
000000000000000000m3`2795`10`62`4`1168`43`65`1168`2013-05-08 02:00:00.0
000000000000000000dm`2490`6`79`28`855`3`51`855`2013-05-08 02:00:00.0
000000000000000000hk`2632`42`75`59`410`21`54`410`2013-05-08 02:00:00.0
00000000000000000080`2288`38`67`9`537`19`20`537`2013-05-08 02:00:00.0
000000000000000000bt`2425`64`65`37`1376`32`39`1376`2013-05-08 02:00:00.0
000000000000000000ko`2744`44`61`57`1128`22`45`1128`2013-05-08 02:00:00.0
0000000000000000004t`2173`5`60`58`794`23`12`794`2013-05-08 02:00:00.0
000000000000000000cu`2462`35`58`2`324`16`27`324`2013-05-08 02:00:00.0
000000000000000000er`2531`43`76`14`473`11`10`473`2013-05-08 02:00:00.0
000000000000000000j5`2689`3`74`55`1176`34`70`1176`2013-05-08 02:00:00.0
000000000000000000l5`2761`21`77`48`793`36`6`793`2013-05-08 02:00:00.0
000000000000000000h3`2615`46`78`33`1115`26`42`1115`2013-05-08 02:00:00.0
0000000000000000000w`2032`19`71`29`453`30`38`453`2013-05-08 02:00:00.0
000000000000000000cb`2443`32`66`1`1335`8`64`1335`2013-05-08 02:00:00.0
000000000000000000bn`2419`22`81`7`1183`17`44`1183`2013-05-08 02:00:00.0
000000000000000000mc`2804`53`63`49`696`18`5`696`2013-05-08 02:00:00.0
000000000000000000k4`2724`68`72`40`1036`25`35`1036`2013-05-08 02:00:00.0
000000000000000000ie`2662`52`73`41`1082`13`43`1082`2013-05-08 02:00:00.0
0000000000000000001n`2059`61`80`24`1015`31`3`1015`2013-05-08 02:00:00.0
000000000000000000el`2525`23`68`51`744`15`21`744`2013-05-08 02:00:00.0
000000000000000000et`2533`60`70`54`277`4`46`277`2013-05-08 02:00:00.0
000000000000000000kl`2741`16`59`20`188`28`19`188`2013-05-08 02:00:00.0
0000000000000000002n`2095`11`64`39`1085`9`32`1085`2013-05-08 02:00:00.0
000000000000000000ck`2452`34`57`45`339`37`22`339`2013-05-08 02:00:00.0
000000000000000000i5`2653`36`69`12`398`2`53`398`2013-05-08 02:00:00.0
000000000000000000dr`2495`50`56`27`54`14`68`54`2013-05-08 02:00:00.0
000000000000000000l6`2762`47`62`10`1053`33`52`1053`2013-05-08 02:00:00.0
000000000000000000ht`2641`26`79`6`1293`29`61`1293`2013-05-08 02:00:00.0
000000000000000000ei`2522`62`75`42`644`1`23`644`2013-05-08 02:00:00.0
000000000000000000cn`2455`30`67`38`196`7`60`196`2013-05-08 02:00:00.0
000000000000000000kb`2731`8`65`44`1234`40`16`1234`2013-05-08 02:00:00.0
000000000000000000kz`2755`56`61`5`404`41`11`404`2013-05-08 02:00:00.0
000000000000000000cr`2459`17`60`35`268`24`34`268`2013-05-08 02:00:00.0
000000000000000000eh`2521`18`58`43`1122`20`36`1122`2013-05-08 02:00:00.0
000000000000000000bx`2429`25`76`3`116`39`50`116`2013-05-08 02:00:00.0
0000000000000000001j`2055`13`74`21`635`45`47`635`2013-05-08 02:00:00.0
000000000000000000bp`2421`31`77`46`124`12`26`124`2013-05-08 02:00:00.0
0000000000000000001m`2058`15`78`19`1343`27`62`1343`2013-05-08 02:00:00.0
000000000000000000dv`2499`4`71`32`1056`10`30`1056`2013-05-08 02:00:00.0
0000000000000000008u`2318`28`66`22`797`6`8`797`2013-05-08 02:00:00.0
0000000000000000005g`2196`59`81`53`1171`42`56`1171`2013-05-08 02:00:00.0
0000000000000000001f`2051`9`63`52`578`38`17`578`2013-05-08 02:00:00.0
0000000000000000008t`2317`63`72`23`611`44`18`611`2013-05-08 02:00:00.0
0000000000000000004q`2170`37`73`60`9`5`25`9`2013-05-08 02:00:00.0
000000000000000000ao`2384`57`80`16`531`35`13`531`2013-05-08 02:00:00.0
0000000000000000007j`2271`66`68`11`1308`43`31`1308`2013-05-08 02:00:00.0
000000000000000000fr`2567`58`70`34`1294`3`15`1294`2013-05-08 02:00:00.0
000000000000000000h4`2616`2`59`36`1264`21`4`1264`2013-05-08 02:00:00.0
000000000000000000jo`2708`14`64`50`363`19`28`363`2013-05-08 02:00:00.0
0000000000000000006u`2246`55`57`47`427`32`59`427`2013-05-08 02:00:00.0
0000000000000000009i`2342`48`69`26`544`22`9`544`2013-05-08 02:00:00.0
000000000000000000ms`2820`33`56`30`300`23`63`300`2013-05-08 02:00:00.0
