00000000000000000023`\N`\N`00000000000000000005`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000g`00000000000000000001`00000000000000000005`00000000000000000012`00000000000000000006`00000000000000000001`00000000000000000002`0000000000000000000d`2009-05-02 02:00:00.0`2009-06-05 02:00:00.0`2009-07-07 02:00:00.0`2009-07-10 02:00:00.0`37`\N`37`\N
0000000000000000000k`\N`\N`00000000000000000003`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000b`00000000000000000001`00000000000000000009`00000000000000000018`00000000000000000005`00000000000000000001`00000000000000000003`0000000000000000000f`2009-04-15 02:00:00.0`2009-06-20 02:00:00.0`2009-07-03 02:00:00.0`2009-06-23 02:00:00.0`52`\N`52`\N
00000000000000000013`\N`\N`00000000000000000001`000000000000002`00000000000000000001`00000000000000000001`00000000000000000008`00000000000000000001`00000000000000000007`00000000000000000005`00000000000000000003`00000000000000000001`00000000000000000001`00000000000000000004`2009-04-11 02:00:00.0`2009-06-03 02:00:00.0`2009-08-08 02:00:00.0`2009-06-19 02:00:00.0`35`\N`35`\N
0000000000000000001z`\N`\N`00000000000000000002`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000h`00000000000000000001`00000000000000000003`0000000000000000000z`00000000000000000008`00000000000000000001`00000000000000000002`00000000000000000009`2009-05-17 02:00:00.0`2009-08-02 02:00:00.0`2009-08-04 02:00:00.0`2009-07-25 02:00:00.0`31`\N`31`\N
00000000000000000019`\N`\N`00000000000000000004`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000i`00000000000000000001`00000000000000000006`00000000000000000017`00000000000000000004`00000000000000000001`00000000000000000003`00000000000000000002`2009-05-13 02:00:00.0`2009-05-30 02:00:00.0`2009-08-10 02:00:00.0`2009-07-21 02:00:00.0`67`\N`67`\N
0000000000000000000c`\N`\N`00000000000000000005`000000000000001`00000000000000000001`00000000000000000001`0000000000000000000d`00000000000000000001`00000000000000000001`00000000000000000003`00000000000000000009`00000000000000000001`00000000000000000001`0000000000000000000e`2009-06-08 02:00:00.0`2009-07-05 02:00:00.0`2009-07-02 02:00:00.0`2009-08-16 02:00:00.0`63`\N`63`\N
0000000000000000002c`\N`\N`00000000000000000003`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000f`00000000000000000001`00000000000000000002`0000000000000000000l`00000000000000000002`00000000000000000001`00000000000000000002`00000000000000000001`2009-05-19 02:00:00.0`2009-07-01 02:00:00.0`2009-08-01 02:00:00.0`2009-07-27 02:00:00.0`89`\N`89`\N
0000000000000000002b`0000000000000000001d`0000000000000000001d`00000000000000000001`000000000000001`00000000000000000003`00000000000000000001`00000000000000000004`00000000000000000001`00000000000000000004`0000000000000000001a`00000000000000000001`00000000000000000001`00000000000000000003`00000000000000000007`2009-04-10 02:00:00.0`2009-07-27 02:00:00.0`2009-08-09 02:00:00.0`2009-06-18 02:00:00.0`69`\N`69`\N
00000000000000000024`00000000000000000014`00000000000000000014`00000000000000000002`000000000000002`00000000000000000001`00000000000000000001`00000000000000000009`00000000000000000001`00000000000000000008`0000000000000000000j`00000000000000000007`00000000000000000001`00000000000000000001`0000000000000000000c`2009-05-10 02:00:00.0`2009-07-07 02:00:00.0`2009-06-30 02:00:00.0`2009-07-18 02:00:00.0`30`\N`30`\N
0000000000000000000r`00000000000000000015`00000000000000000015`00000000000000000004`000000000000001`00000000000000000002`00000000000000000001`00000000000000000002`00000000000000000001`00000000000000000005`0000000000000000000w`0000000000000000000a`00000000000000000001`00000000000000000002`0000000000000000000a`2009-05-18 02:00:00.0`2009-05-29 02:00:00.0`2009-07-18 02:00:00.0`2009-07-26 02:00:00.0`60`\N`60`\N
0000000000000000002g`0000000000000000000o`0000000000000000000o`00000000000000000005`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000e`00000000000000000001`00000000000000000009`0000000000000000000m`00000000000000000006`00000000000000000001`00000000000000000003`00000000000000000006`2009-04-08 02:00:00.0`2009-06-28 02:00:00.0`2009-08-12 02:00:00.0`2009-06-16 02:00:00.0`68`\N`68`84
0000000000000000000a`0000000000000000001v`0000000000000000001v`00000000000000000003`000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000007`0000000000000000000n`00000000000000000005`00000000000000000001`00000000000000000001`00000000000000000005`2009-04-26 02:00:00.0`2009-07-06 02:00:00.0`2009-07-16 02:00:00.0`2009-07-04 02:00:00.0`28`84`28`75
0000000000000000001y`0000000000000000001t`0000000000000000001t`00000000000000000001`000000000000002`00000000000000000002`00000000000000000001`00000000000000000007`00000000000000000001`00000000000000000003`0000000000000000000g`00000000000000000003`00000000000000000001`00000000000000000002`00000000000000000003`2009-05-21 02:00:00.0`2009-05-27 02:00:00.0`2009-07-29 02:00:00.0`2009-07-29 02:00:00.0`46`75`46`76
0000000000000000002e`0000000000000000001f`0000000000000000001f`00000000000000000002`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000o`00000000000000000001`00000000000000000006`0000000000000000000b`00000000000000000008`00000000000000000001`00000000000000000003`0000000000000000000j`2009-04-24 02:00:00.0`2009-06-14 02:00:00.0`2009-07-19 02:00:00.0`2009-07-02 02:00:00.0`71`76`71`59
00000000000000000021`0000000000000000001i`0000000000000000001i`00000000000000000004`000000000000002`00000000000000000001`00000000000000000001`0000000000000000000k`00000000000000000001`00000000000000000001`0000000000000000000y`00000000000000000004`00000000000000000001`00000000000000000001`0000000000000000000g`2009-05-07 02:00:00.0`2009-07-09 02:00:00.0`2009-08-19 02:00:00.0`2009-07-15 02:00:00.0`44`59`44`102
00000000000000000006`0000000000000000000k`0000000000000000000k`00000000000000000005`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000c`00000000000000000001`00000000000000000002`00000000000000000010`00000000000000000009`00000000000000000001`00000000000000000002`0000000000000000000b`2009-04-27 02:00:00.0`2009-06-12 02:00:00.0`2009-08-18 02:00:00.0`2009-07-05 02:00:00.0`57`102`57`100
00000000000000000016`00000000000000000013`00000000000000000013`00000000000000000003`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000a`00000000000000000001`00000000000000000004`0000000000000000001b`00000000000000000002`00000000000000000001`00000000000000000003`00000000000000000008`2009-05-28 02:00:00.0`2009-06-25 02:00:00.0`2009-08-27 02:00:00.0`2009-08-05 02:00:00.0`47`100`47`86
00000000000000000012`0000000000000000001z`0000000000000000001z`00000000000000000001`000000000000001`00000000000000000001`00000000000000000001`00000000000000000006`00000000000000000001`00000000000000000008`0000000000000000000q`00000000000000000001`00000000000000000001`00000000000000000001`0000000000000000000h`2009-05-27 02:00:00.0`2009-06-15 02:00:00.0`2009-07-20 02:00:00.0`2009-08-04 02:00:00.0`78`86`78`89
0000000000000000001s`00000000000000000019`00000000000000000019`00000000000000000002`000000000000002`00000000000000000002`00000000000000000001`00000000000000000005`00000000000000000001`00000000000000000005`0000000000000000000u`00000000000000000007`00000000000000000001`00000000000000000002`0000000000000000000i`2009-06-05 02:00:00.0`2009-07-16 02:00:00.0`2009-08-26 02:00:00.0`2009-08-13 02:00:00.0`77`89`93`55
00000000000000000018`0000000000000000000c`0000000000000000000c`00000000000000000004`000000000000001`00000000000000000003`00000000000000000001`00000000000000000003`00000000000000000001`00000000000000000009`00000000000000000008`0000000000000000000a`00000000000000000001`00000000000000000003`0000000000000000000d`2009-04-28 02:00:00.0`2009-07-31 02:00:00.0`2009-07-13 02:00:00.0`2009-07-06 02:00:00.0`86`55`77`74
00000000000000000005`0000000000000000000r`0000000000000000000r`00000000000000000005`000000000000002`00000000000000000001`00000000000000000001`0000000000000000000l`00000000000000000001`00000000000000000007`0000000000000000000h`00000000000000000006`00000000000000000001`00000000000000000001`0000000000000000000f`2009-06-04 02:00:00.0`2009-07-15 02:00:00.0`2009-07-08 02:00:00.0`2009-08-12 02:00:00.0`48`74`86`80
0000000000000000000z`0000000000000000000a`0000000000000000000a`00000000000000000003`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000j`00000000000000000001`00000000000000000003`0000000000000000000i`00000000000000000005`00000000000000000001`00000000000000000002`00000000000000000004`2009-04-21 02:00:00.0`2009-07-24 02:00:00.0`2009-07-31 02:00:00.0`2009-06-29 02:00:00.0`85`80`48`47
00000000000000000017`0000000000000000001y`0000000000000000001y`00000000000000000001`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000m`00000000000000000001`00000000000000000006`0000000000000000000p`00000000000000000003`00000000000000000001`00000000000000000003`00000000000000000009`2009-04-16 02:00:00.0`2009-06-16 02:00:00.0`2009-08-02 02:00:00.0`2009-06-24 02:00:00.0`41`47`85`62
0000000000000000002f`00000000000000000006`00000000000000000006`00000000000000000002`000000000000001`00000000000000000001`00000000000000000001`0000000000000000000n`00000000000000000001`00000000000000000001`0000000000000000000d`00000000000000000008`00000000000000000001`00000000000000000001`00000000000000000002`2009-05-09 02:00:00.0`2009-07-23 02:00:00.0`2009-08-16 02:00:00.0`2009-07-17 02:00:00.0`36`62`41`45
00000000000000000003`00000000000000000016`00000000000000000016`00000000000000000004`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000g`00000000000000000001`00000000000000000002`0000000000000000000v`00000000000000000004`00000000000000000001`00000000000000000002`0000000000000000000e`2009-05-11 02:00:00.0`2009-06-09 02:00:00.0`2009-08-13 02:00:00.0`2009-07-19 02:00:00.0`59`45`36`41
0000000000000000000l`00000000000000000012`00000000000000000012`00000000000000000005`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000b`00000000000000000001`00000000000000000004`0000000000000000000f`00000000000000000009`00000000000000000001`00000000000000000003`00000000000000000001`2009-05-25 02:00:00.0`2009-06-04 02:00:00.0`2009-07-23 02:00:00.0`2009-08-02 02:00:00.0`61`41`59`77
0000000000000000001a`0000000000000000001s`0000000000000000001s`00000000000000000003`000000000000002`00000000000000000001`00000000000000000001`00000000000000000008`00000000000000000001`00000000000000000008`00000000000000000004`00000000000000000002`00000000000000000001`00000000000000000001`00000000000000000007`2009-05-22 02:00:00.0`2009-06-27 02:00:00.0`2009-08-28 02:00:00.0`2009-07-30 02:00:00.0`75`77`61`73
0000000000000000000j`00000000000000000018`00000000000000000018`00000000000000000001`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000h`00000000000000000001`00000000000000000005`0000000000000000000s`00000000000000000001`00000000000000000001`00000000000000000002`0000000000000000000c`2009-05-01 02:00:00.0`2009-06-29 02:00:00.0`2009-07-27 02:00:00.0`2009-07-09 02:00:00.0`72`73`75`99
0000000000000000000w`00000000000000000005`00000000000000000005`00000000000000000002`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000i`00000000000000000001`00000000000000000009`00000000000000000009`00000000000000000007`00000000000000000001`00000000000000000003`0000000000000000000a`2009-06-06 02:00:00.0`2009-07-13 02:00:00.0`2009-07-05 02:00:00.0`2009-08-14 02:00:00.0`51`99`72`79
0000000000000000000m`0000000000000000000z`0000000000000000000z`00000000000000000004`000000000000001`00000000000000000001`00000000000000000001`0000000000000000000d`00000000000000000001`00000000000000000007`00000000000000000011`0000000000000000000a`00000000000000000001`00000000000000000001`00000000000000000006`2009-05-05 02:00:00.0`2009-07-10 02:00:00.0`2009-08-22 02:00:00.0`2009-07-13 02:00:00.0`87`79`51`40
0000000000000000001h`00000000000000000017`00000000000000000017`00000000000000000005`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000f`00000000000000000001`00000000000000000003`00000000000000000002`00000000000000000006`00000000000000000001`00000000000000000002`00000000000000000005`2009-04-13 02:00:00.0`2009-06-19 02:00:00.0`2009-07-14 02:00:00.0`2009-06-21 02:00:00.0`55`40`87`70
0000000000000000001w`00000000000000000003`00000000000000000003`00000000000000000003`000000000000001`00000000000000000003`00000000000000000001`00000000000000000004`00000000000000000001`00000000000000000006`0000000000000000000e`00000000000000000005`00000000000000000001`00000000000000000003`00000000000000000003`2009-05-31 02:00:00.0`2009-07-25 02:00:00.0`2009-07-15 02:00:00.0`2009-08-08 02:00:00.0`33`70`55`78
00000000000000000020`0000000000000000000l`0000000000000000000l`00000000000000000001`000000000000002`00000000000000000001`00000000000000000001`00000000000000000009`00000000000000000001`00000000000000000001`0000000000000000001c`00000000000000000003`00000000000000000001`00000000000000000001`0000000000000000000j`2009-04-22 02:00:00.0`2009-06-23 02:00:00.0`2009-07-22 02:00:00.0`2009-06-30 02:00:00.0`81`78`33`38
0000000000000000001g`0000000000000000001a`0000000000000000001a`00000000000000000002`000000000000001`00000000000000000002`00000000000000000001`00000000000000000002`00000000000000000001`00000000000000000002`0000000000000000000x`00000000000000000008`00000000000000000001`00000000000000000002`0000000000000000000g`2009-04-23 02:00:00.0`2009-06-01 02:00:00.0`2009-07-10 02:00:00.0`2009-07-01 02:00:00.0`42`38`81`56
0000000000000000001p`0000000000000000000j`0000000000000000000j`00000000000000000004`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000e`00000000000000000001`00000000000000000004`0000000000000000000t`00000000000000000004`00000000000000000001`00000000000000000003`0000000000000000000b`2009-04-30 02:00:00.0`2009-07-19 02:00:00.0`2009-07-28 02:00:00.0`2009-07-08 02:00:00.0`43`56`42`81
0000000000000000000n`0000000000000000000w`0000000000000000000w`00000000000000000005`000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000008`00000000000000000001`00000000000000000009`00000000000000000001`00000000000000000001`00000000000000000008`2009-04-18 02:00:00.0`2009-06-10 02:00:00.0`2009-07-12 02:00:00.0`2009-06-26 02:00:00.0`50`81`43`54
0000000000000000001o`0000000000000000000m`0000000000000000000m`00000000000000000003`000000000000002`00000000000000000002`00000000000000000001`00000000000000000007`00000000000000000001`00000000000000000005`00000000000000000007`00000000000000000002`00000000000000000001`00000000000000000002`0000000000000000000h`2009-05-06 02:00:00.0`2009-06-11 02:00:00.0`2009-07-01 02:00:00.0`2009-07-14 02:00:00.0`38`54`50`67
0000000000000000000g`0000000000000000001h`0000000000000000001h`00000000000000000001`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000o`00000000000000000001`00000000000000000009`00000000000000000014`00000000000000000001`00000000000000000001`00000000000000000003`0000000000000000000i`2009-04-20 02:00:00.0`2009-06-18 02:00:00.0`2009-07-25 02:00:00.0`2009-06-28 02:00:00.0`56`67`38`57
0000000000000000000b`0000000000000000001w`0000000000000000001w`00000000000000000002`000000000000002`00000000000000000001`00000000000000000001`0000000000000000000k`00000000000000000001`00000000000000000007`00000000000000000015`00000000000000000007`00000000000000000001`00000000000000000001`0000000000000000000d`2009-04-09 02:00:00.0`2009-06-06 02:00:00.0`2009-08-25 02:00:00.0`2009-06-17 02:00:00.0`40`57`56`88
00000000000000000025`00000000000000000020`00000000000000000020`00000000000000000004`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000c`00000000000000000001`00000000000000000003`0000000000000000000o`0000000000000000000a`00000000000000000001`00000000000000000002`0000000000000000000f`2009-05-03 02:00:00.0`2009-06-24 02:00:00.0`2009-07-06 02:00:00.0`2009-07-11 02:00:00.0`29`88`40`103
0000000000000000000y`0000000000000000001g`0000000000000000001g`00000000000000000005`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000a`00000000000000000001`00000000000000000006`0000000000000000000k`00000000000000000006`00000000000000000001`00000000000000000003`00000000000000000004`2009-06-03 02:00:00.0`2009-06-08 02:00:00.0`2009-08-29 02:00:00.0`2009-08-11 02:00:00.0`53`103`29`87
00000000000000000010`0000000000000000001p`0000000000000000001p`00000000000000000003`000000000000001`00000000000000000001`00000000000000000001`00000000000000000006`00000000000000000001`00000000000000000001`00000000000000000013`00000000000000000005`00000000000000000001`00000000000000000001`00000000000000000009`2009-04-14 02:00:00.0`2009-05-28 02:00:00.0`2009-08-03 02:00:00.0`2009-06-22 02:00:00.0`84`87`53`96
0000000000000000001e`0000000000000000000n`0000000000000000000n`00000000000000000001`000000000000002`00000000000000000002`00000000000000000001`00000000000000000005`00000000000000000001`00000000000000000002`00000000000000000019`00000000000000000003`00000000000000000001`00000000000000000002`00000000000000000002`2009-06-07 02:00:00.0`2009-06-21 02:00:00.0`2009-08-23 02:00:00.0`2009-08-15 02:00:00.0`34`96`84`58
0000000000000000001b`0000000000000000001o`0000000000000000001o`00000000000000000002`000000000000001`00000000000000000003`00000000000000000001`00000000000000000003`00000000000000000001`00000000000000000004`0000000000000000000c`00000000000000000008`00000000000000000001`00000000000000000003`0000000000000000000e`2009-05-12 02:00:00.0`2009-07-22 02:00:00.0`2009-08-24 02:00:00.0`2009-07-20 02:00:00.0`88`58`34`95
0000000000000000000q`0000000000000000000g`0000000000000000000g`00000000000000000004`000000000000002`00000000000000000001`00000000000000000001`0000000000000000000l`00000000000000000001`00000000000000000008`0000000000000000000r`00000000000000000004`00000000000000000001`00000000000000000001`00000000000000000001`2009-06-01 02:00:00.0`2009-06-02 02:00:00.0`2009-06-29 02:00:00.0`2009-08-09 02:00:00.0`62`95`88`51
00000000000000000029`0000000000000000000b`0000000000000000000b`00000000000000000005`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000j`00000000000000000001`00000000000000000005`0000000000000000000a`00000000000000000009`00000000000000000001`00000000000000000002`00000000000000000007`2009-06-10 02:00:00.0`2009-07-26 02:00:00.0`2009-07-11 02:00:00.0`2009-08-10 02:00:00.0`82`51`62`46
0000000000000000001q`0000000000000000000y`0000000000000000000y`00000000000000000003`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000m`00000000000000000001`00000000000000000009`00000000000000000006`00000000000000000002`00000000000000000001`00000000000000000003`0000000000000000000c`2009-06-02 02:00:00.0`2009-06-30 02:00:00.0`2009-08-21 02:00:00.0`2009-06-15 02:00:00.0`91`46`82`69
0000000000000000000u`00000000000000000010`00000000000000000010`00000000000000000001`000000000000001`00000000000000000001`00000000000000000001`0000000000000000000n`00000000000000000001`00000000000000000007`00000000000000000016`00000000000000000001`00000000000000000001`00000000000000000001`0000000000000000000a`2009-04-07 02:00:00.0`2009-07-20 02:00:00.0`2009-08-14 02:00:00.0`2009-06-27 02:00:00.0`83`69`91`71
00000000000000000008`0000000000000000001e`0000000000000000001e`00000000000000000002`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000g`00000000000000000001`00000000000000000003`00000000000000000012`00000000000000000007`00000000000000000001`00000000000000000002`00000000000000000006`2009-04-19 02:00:00.0`2009-07-29 02:00:00.0`2009-07-30 02:00:00.0`2009-08-07 02:00:00.0`27`71`83`85
0000000000000000001k`0000000000000000001b`0000000000000000001b`00000000000000000004`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000b`00000000000000000001`00000000000000000006`00000000000000000018`0000000000000000000a`00000000000000000001`00000000000000000003`00000000000000000005`2009-05-30 02:00:00.0`2009-07-21 02:00:00.0`2009-07-26 02:00:00.0`2009-07-31 02:00:00.0`39`85`27`82
0000000000000000002h`0000000000000000000q`0000000000000000000q`00000000000000000005`000000000000002`00000000000000000001`00000000000000000001`00000000000000000008`00000000000000000001`00000000000000000001`00000000000000000005`00000000000000000006`00000000000000000001`00000000000000000001`00000000000000000003`2009-05-23 02:00:00.0`2009-05-26 02:00:00.0`2009-06-28 02:00:00.0`2009-07-16 02:00:00.0`80`82`39`61
0000000000000000000h`0000000000000000001q`0000000000000000001q`00000000000000000003`000000000000001`00000000000000000002`00000000000000000001`0000000000000000000h`00000000000000000001`00000000000000000002`0000000000000000000z`00000000000000000005`00000000000000000001`00000000000000000002`0000000000000000000j`2009-05-08 02:00:00.0`2009-06-07 02:00:00.0`2009-07-04 02:00:00.0`2009-07-12 02:00:00.0`73`61`80`97
0000000000000000000i`0000000000000000000u`0000000000000000000u`00000000000000000001`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000i`00000000000000000001`00000000000000000004`00000000000000000017`00000000000000000003`00000000000000000001`00000000000000000003`0000000000000000000g`2009-05-04 02:00:00.0`2009-07-18 02:00:00.0`2009-08-15 02:00:00.0`2009-06-14 02:00:00.0`58`97`73`65
0000000000000000000p`00000000000000000008`00000000000000000008`00000000000000000002`000000000000001`00000000000000000001`00000000000000000001`0000000000000000000d`00000000000000000001`00000000000000000008`00000000000000000003`00000000000000000008`00000000000000000001`00000000000000000001`0000000000000000000b`2009-04-06 02:00:00.0`2009-08-01 02:00:00.0`2009-08-06 02:00:00.0`2009-06-20 02:00:00.0`54`65`58`43
00000000000000000022`0000000000000000001k`0000000000000000001k`00000000000000000004`000000000000002`00000000000000000002`00000000000000000001`0000000000000000000f`00000000000000000001`00000000000000000005`0000000000000000000l`00000000000000000004`00000000000000000001`00000000000000000002`00000000000000000008`2009-04-12 02:00:00.0`2009-07-11 02:00:00.0`2009-08-07 02:00:00.0`2009-08-01 02:00:00.0`26`43`54`91
0000000000000000000d`0000000000000000000h`0000000000000000000h`00000000000000000005`000000000000001`00000000000000000003`00000000000000000001`00000000000000000004`00000000000000000001`00000000000000000009`0000000000000000001a`00000000000000000009`00000000000000000001`00000000000000000003`0000000000000000000h`2009-05-24 02:00:00.0`2009-06-26 02:00:00.0`2009-07-21 02:00:00.0`2009-07-23 02:00:00.0`32`91`26`52
0000000000000000000v`0000000000000000000i`0000000000000000000i`00000000000000000003`000000000000002`00000000000000000001`00000000000000000001`00000000000000000009`00000000000000000001`00000000000000000007`0000000000000000000j`00000000000000000002`00000000000000000001`00000000000000000001`0000000000000000000i`2009-05-15 02:00:00.0`2009-06-22 02:00:00.0`2009-08-17 02:00:00.0`2009-07-24 02:00:00.0`74`52`32`53
0000000000000000000f`0000000000000000000p`0000000000000000000p`00000000000000000001`000000000000001`00000000000000000002`00000000000000000001`00000000000000000002`00000000000000000001`00000000000000000003`0000000000000000000w`00000000000000000001`00000000000000000001`00000000000000000002`0000000000000000000d`2009-05-16 02:00:00.0`2009-05-25 02:00:00.0`2009-08-20 02:00:00.0`2009-07-07 02:00:00.0`65`53`74`60
00000000000000000004`0000000000000000000d`0000000000000000000d`00000000000000000002`000000000000002`00000000000000000003`00000000000000000001`0000000000000000000e`00000000000000000001`00000000000000000006`0000000000000000000m`00000000000000000007`00000000000000000001`00000000000000000003`0000000000000000000f`2009-04-29 02:00:00.0`2009-05-31 02:00:00.0`2009-07-17 02:00:00.0`2009-08-17 02:00:00.0`66`60`65`48
0000000000000000000s`0000000000000000000v`0000000000000000000v`00000000000000000004`000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`00000000000000000001`0000000000000000000n`0000000000000000000a`00000000000000000001`00000000000000000001`00000000000000000004`2009-06-09 02:00:00.0`2009-07-12 02:00:00.0`2009-08-05 02:00:00.0`2009-08-03 02:00:00.0`49`48`66`66
0000000000000000001n`0000000000000000000f`0000000000000000000f`00000000000000000005`000000000000002`00000000000000000002`00000000000000000001`00000000000000000007`00000000000000000001`00000000000000000002`0000000000000000000g`00000000000000000006`00000000000000000001`00000000000000000002`00000000000000000009`2009-05-26 02:00:00.0`2009-07-03 02:00:00.0`2009-08-11 02:00:00.0`2009-08-06 02:00:00.0`92`66`49`50
00000000000000000009`00000000000000000004`00000000000000000004`00000000000000000003`000000000000001`00000000000000000003`00000000000000000001`0000000000000000000o`00000000000000000001`00000000000000000004`0000000000000000000b`00000000000000000005`00000000000000000001`00000000000000000003`00000000000000000002`2009-05-29 02:00:00.0`2009-07-04 02:00:00.0`2009-07-09 02:00:00.0`2009-07-03 02:00:00.0`90`50`92`39
0000000000000000001r`0000000000000000000s`0000000000000000000s`00000000000000000001`000000000000002`00000000000000000001`00000000000000000001`0000000000000000000k`00000000000000000001`00000000000000000008`0000000000000000000y`00000000000000000003`00000000000000000001`00000000000000000001`0000000000000000000e`2009-04-25 02:00:00.0`2009-06-17 02:00:00.0`2009-07-24 02:00:00.0`2009-07-22 02:00:00.0`76`39`90`63
