0000000000000000003f`1976-10-17 00:00:00.0`1996-09-12 01:00:00.0`05`000000000000000000gi`217`40`40555`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000004r`1976-11-04 00:00:00.0`1996-11-20 00:00:00.0`03`000000000000000000op`147`106`40603`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000be`1975-12-14 00:00:00.0`1996-09-07 01:00:00.0`08`000000000000000000jr`210`1788`40842`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000002x`1976-06-22 01:00:00.0`1996-06-12 01:00:00.0`04`000000000000000000l4`25`780`40537`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000009q`1976-05-17 00:00:00.0`1996-08-15 01:00:00.0`09`0000000000000000008i`81`129`40782`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000000j`1976-01-18 00:00:00.0`1996-06-27 01:00:00.0`02`000000000000000000dx`63`194`40451`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002r`1976-06-27 01:00:00.0`1996-02-11 00:00:00.0`01`000000000000000000zg`122`1439`40531`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000096`1976-10-15 00:00:00.0`1996-03-23 00:00:00.0`07`00000000000000000080`120`1421`40762`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000002j`1976-07-03 01:00:00.0`1996-05-19 01:00:00.0`0a`0000000000000000005d`68`1126`40523`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009o`1975-05-31 00:00:00.0`1996-05-11 01:00:00.0`06`0000000000000000012c`90`1519`40780`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
00000000000000000047`1976-07-08 01:00:00.0`1996-12-06 00:00:00.0`05`0000000000000000011w`93`1388`40583`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000004n`1975-10-08 00:00:00.0`1996-12-16 00:00:00.0`03`000000000000000000bo`123`841`40599`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000008i`1975-08-08 01:00:00.0`1996-02-14 00:00:00.0`08`000000000000000000rq`146`899`40738`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000000b`1976-10-13 00:00:00.0`1996-06-09 01:00:00.0`04`000000000000000000ux`148`1389`40443`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000007y`1977-02-23 00:00:00.0`1996-05-29 01:00:00.0`09`0000000000000000002r`174`1728`40718`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000ad`1975-07-26 01:00:00.0`1996-02-08 00:00:00.0`02`000000000000000000aa`33`961`40805`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000af`1975-11-10 00:00:00.0`1996-01-05 00:00:00.0`01`000000000000000000q3`60`1158`40807`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000006p`1977-01-31 00:00:00.0`1996-05-09 01:00:00.0`07`000000000000000000ma`96`1570`40673`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000005w`1976-09-09 01:00:00.0`1996-12-18 00:00:00.0`0a`0000000000000000001f`56`1348`40644`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000cz`1976-03-05 00:00:00.0`1996-04-06 01:00:00.0`06`000000000000000000zj`59`298`40899`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000000y`1976-04-20 00:00:00.0`1996-10-19 01:00:00.0`05`000000000000000000pf`197`130`40466`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000074`1975-09-02 01:00:00.0`1996-10-30 00:00:00.0`03`00000000000000000098`52`594`40688`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000091`1975-10-20 00:00:00.0`1996-08-22 01:00:00.0`08`0000000000000000001c`171`1576`40757`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000ai`1976-06-15 01:00:00.0`1996-02-25 00:00:00.0`04`00000000000000000101`132`889`40810`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000006z`1976-11-22 00:00:00.0`1996-09-14 01:00:00.0`09`0000000000000000006e`64`711`40683`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000d4`1976-10-19 00:00:00.0`1996-06-10 01:00:00.0`02`0000000000000000001y`211`760`40904`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004k`1975-08-15 01:00:00.0`1996-06-24 01:00:00.0`01`000000000000000000q0`39`306`40596`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000006c`1976-04-16 00:00:00.0`1996-12-30 00:00:00.0`07`0000000000000000007m`199`1808`40660`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000004z`1975-05-21 00:00:00.0`1996-01-18 00:00:00.0`0a`0000000000000000011x`104`501`40611`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000016`1976-09-07 01:00:00.0`1996-02-29 00:00:00.0`06`000000000000000000db`8`1276`40474`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000002b`1975-08-09 01:00:00.0`1996-07-18 01:00:00.0`05`000000000000000000ld`183`288`40515`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000003w`1976-11-08 00:00:00.0`1996-06-03 01:00:00.0`03`0000000000000000012g`23`193`40572`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000003o`1976-03-27 00:00:00.0`1996-01-02 00:00:00.0`08`000000000000000000wr`226`1380`40564`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000b9`1976-09-21 01:00:00.0`1996-02-21 00:00:00.0`04`000000000000000000y5`69`1364`40837`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000c8`1975-08-01 01:00:00.0`1996-12-08 00:00:00.0`09`000000000000000000dn`196`420`40872`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009h`1976-04-14 00:00:00.0`1996-11-14 00:00:00.0`02`000000000000000000fa`26`998`40773`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000cw`1975-09-30 00:00:00.0`1996-08-09 01:00:00.0`01`000000000000000000vh`170`1609`40896`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000bc`1975-10-16 00:00:00.0`1996-03-09 00:00:00.0`07`000000000000000000xr`228`1113`40840`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000009r`1976-03-03 00:00:00.0`1996-08-17 01:00:00.0`0a`000000000000000000px`85`1644`40783`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
00000000000000000019`1975-05-13 00:00:00.0`1996-04-03 01:00:00.0`06`000000000000000000eh`167`99`40477`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000004h`1976-02-12 00:00:00.0`1996-12-26 00:00:00.0`05`000000000000000000jy`218`370`40593`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000046`1976-05-09 00:00:00.0`1996-10-31 00:00:00.0`03`000000000000000000p2`44`1816`40582`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
00000000000000000013`1977-01-08 00:00:00.0`1996-12-09 00:00:00.0`08`00000000000000000075`110`939`40471`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000005`1976-05-11 00:00:00.0`1996-08-03 01:00:00.0`04`00000000000000000008`28`802`40437`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000003m`1977-03-01 00:00:00.0`1996-05-25 01:00:00.0`09`000000000000000000d4`91`51`40562`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000009t`1975-12-29 00:00:00.0`1996-07-27 01:00:00.0`02`000000000000000000tz`230`1279`40785`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002p`1975-11-30 00:00:00.0`1996-01-24 00:00:00.0`01`0000000000000000004c`4`1542`40529`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000085`1976-08-11 01:00:00.0`1996-03-20 00:00:00.0`07`000000000000000000qx`79`915`40725`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000008g`1975-06-05 01:00:00.0`1996-03-02 00:00:00.0`0a`000000000000000000ka`11`332`40736`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000ch`1976-01-13 00:00:00.0`1996-12-04 00:00:00.0`06`000000000000000000nw`195`48`40881`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000006j`1976-12-24 00:00:00.0`1996-04-30 01:00:00.0`05`000000000000000000jl`102`1297`40667`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000001k`1976-09-30 00:00:00.0`1996-04-28 01:00:00.0`03`000000000000000000pc`142`1700`40488`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000cf`1976-03-22 00:00:00.0`1996-03-07 00:00:00.0`08`0000000000000000010y`113`230`40879`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
000000000000000000dd`1976-05-14 00:00:00.0`1996-03-29 00:00:00.0`04`000000000000000000at`38`70`40913`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
000000000000000000b2`1976-01-08 00:00:00.0`1996-10-22 01:00:00.0`09`000000000000000000aj`72`936`40830`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
00000000000000000076`1976-08-16 01:00:00.0`1996-11-09 00:00:00.0`02`000000000000000000e0`220`274`40690`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000004i`1975-10-13 00:00:00.0`1996-04-01 01:00:00.0`01`000000000000000000kf`80`1365`40594`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
0000000000000000004w`1975-12-16 00:00:00.0`1996-05-01 01:00:00.0`07`0000000000000000008q`37`479`40608`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
000000000000000000aq`1976-12-11 00:00:00.0`1996-05-24 01:00:00.0`0a`0000000000000000000q`121`769`40818`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
000000000000000000a5`1975-10-28 00:00:00.0`1996-05-26 01:00:00.0`06`000000000000000000cb`94`1384`40797`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000bd`1977-01-09 00:00:00.0`1996-10-14 01:00:00.0`05`000000000000000000rx`204`1600`40841`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000000i`1975-06-13 01:00:00.0`1996-06-21 01:00:00.0`03`000000000000000000tj`5`1471`40450`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000d0`1975-07-24 01:00:00.0`1996-02-01 00:00:00.0`08`000000000000000000e3`105`1179`40900`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000001o`1975-09-19 01:00:00.0`1996-02-28 00:00:00.0`04`000000000000000000cc`139`1229`40492`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000005k`1977-01-04 00:00:00.0`1996-04-04 01:00:00.0`09`000000000000000000c3`189`491`40632`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000004b`1977-02-05 00:00:00.0`1996-02-24 00:00:00.0`02`000000000000000000cx`184`550`40587`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000dl`1977-01-17 00:00:00.0`1996-02-27 00:00:00.0`01`00000000000000000048`134`1133`40921`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000002`1975-09-11 01:00:00.0`1996-11-13 00:00:00.0`07`000000000000000000dj`108`1215`40434`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000001g`1976-06-10 01:00:00.0`1996-07-14 01:00:00.0`0a`000000000000000000cz`49`1636`40484`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009j`1976-07-15 01:00:00.0`1996-02-20 00:00:00.0`06`000000000000000000ui`161`933`40775`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000008v`1976-04-07 00:00:00.0`1996-11-12 00:00:00.0`05`000000000000000000g5`125`521`40751`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000066`1976-08-08 01:00:00.0`1996-06-18 01:00:00.0`03`000000000000000000t3`198`718`40654`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000001x`1976-10-09 00:00:00.0`1996-09-27 01:00:00.0`08`0000000000000000012t`78`902`40501`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000006e`1976-11-11 00:00:00.0`1996-09-02 01:00:00.0`04`0000000000000000007o`135`257`40662`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000002m`1976-06-13 01:00:00.0`1996-12-07 00:00:00.0`09`0000000000000000002c`179`1655`40526`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000bu`1976-10-01 00:00:00.0`1996-05-10 01:00:00.0`02`000000000000000000v9`185`8`40858`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
000000000000000000bf`1976-04-17 00:00:00.0`1996-03-03 00:00:00.0`01`00000000000000000022`140`472`40843`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000a1`1975-06-16 01:00:00.0`1996-07-28 01:00:00.0`07`000000000000000000qh`128`1079`40793`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000008h`1975-10-10 00:00:00.0`1996-02-07 00:00:00.0`0a`000000000000000000kj`88`156`40737`2012-07-03 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009k`1975-09-29 00:00:00.0`1996-07-16 01:00:00.0`06`000000000000000000ic`54`969`40776`2012-06-25 00:00:00.0`2013-05-14 00:00:00.0
000000000000000000d6`1976-09-13 01:00:00.0`1996-04-12 01:00:00.0`05`000000000000000000dq`222`730`40906`2012-06-23 00:00:00.0`2013-05-13 00:00:00.0
00000000000000000060`1977-01-10 00:00:00.0`1996-01-07 00:00:00.0`03`00000000000000000053`65`1796`40648`2012-06-19 00:00:00.0`2013-05-11 00:00:00.0
000000000000000000am`1976-09-19 01:00:00.0`1996-06-30 01:00:00.0`08`000000000000000000ly`119`860`40814`2012-06-18 00:00:00.0`2013-05-16 00:00:00.0
00000000000000000042`1975-06-10 01:00:00.0`1996-10-28 00:00:00.0`04`0000000000000000009g`42`705`40578`2012-06-16 00:00:00.0`2013-05-12 00:00:00.0
0000000000000000005t`1975-05-07 00:00:00.0`1996-11-29 00:00:00.0`09`0000000000000000001a`58`1567`40641`2012-07-02 00:00:00.0`2013-05-17 00:00:00.0
000000000000000000at`1975-09-09 01:00:00.0`1996-01-22 00:00:00.0`02`0000000000000000000e`191`912`40821`2012-06-29 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000000o`1976-04-19 00:00:00.0`1996-08-12 01:00:00.0`01`000000000000000000my`36`1330`40456`2012-06-24 00:00:00.0`2013-05-09 00:00:00.0
00000000000000000028`1975-08-07 01:00:00.0`1996-11-24 00:00:00.0`07`000000000000000000p1`34`389`40512`2012-06-21 00:00:00.0`2013-05-15 00:00:00.0
0000000000000000001q`1976-09-17 01:00:00.0`1996-03-08 00:00:00.0`0a`000000000000000000ox`111`1447`40494`2012-06-30 00:00:00.0`2013-05-18 00:00:00.0
0000000000000000009f`1977-03-03 00:00:00.0`1996-07-13 01:00:00.0`06`0000000000000000007l`117`379`40771`2012-07-01 00:00:00.0`2013-05-14 00:00:00.0
0000000000000000003d`1976-02-19 00:00:00.0`1996-01-25 00:00:00.0`05`000000000000000000oc`103`1656`40553`2012-06-26 00:00:00.0`2013-05-13 00:00:00.0
0000000000000000003b`1976-11-07 00:00:00.0`1996-11-23 00:00:00.0`03`000000000000000000rw`126`504`40551`2012-06-28 00:00:00.0`2013-05-11 00:00:00.0
0000000000000000001v`1976-03-01 00:00:00.0`1996-06-17 01:00:00.0`08`0000000000000000008w`224`735`40499`2012-06-17 00:00:00.0`2013-05-16 00:00:00.0
0000000000000000002h`1977-03-09 00:00:00.0`1996-12-23 00:00:00.0`04`000000000000000000nk`127`314`40521`2012-06-22 00:00:00.0`2013-05-12 00:00:00.0
00000000000000000088`1976-07-24 01:00:00.0`1996-08-14 01:00:00.0`09`000000000000000000so`77`1515`40728`2012-06-15 00:00:00.0`2013-05-17 00:00:00.0
0000000000000000008q`1976-11-27 00:00:00.0`1996-03-24 00:00:00.0`02`000000000000000000ni`207`26`40746`2012-06-27 00:00:00.0`2013-05-10 00:00:00.0
0000000000000000002k`1975-12-23 00:00:00.0`1996-06-14 01:00:00.0`01`00000000000000000032`15`1534`40524`2012-06-14 00:00:00.0`2013-05-09 00:00:00.0
000000000000000000ae`1975-06-27 01:00:00.0`1996-10-06 01:00:00.0`07`0000000000000000011t`216`443`40806`2012-06-20 00:00:00.0`2013-05-15 00:00:00.0
